"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NHLBI",113,111,2,0,0,6,5,2,0,0,5,4,2,0,0,"06/08/2020"
"NIAMS",8,3,5,0,0,4,3,1,0,0,3,2,1,0,0,"06/08/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/08/2020"
"NIDCR",5,3,2,0,0,3,1,2,0,0,3,1,2,0,0,"06/08/2020"
"NIDDK",10,3,0,7,0,3,2,0,1,0,3,2,0,1,0,"06/08/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/08/2020"
"NINDS",25,25,0,0,0,5,5,0,0,0,5,5,0,0,0,"06/08/2020"
"All DACs",462,422,32,7,1,48,39,15,1,1,38,31,14,1,1,"06/08/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/09/2020"
"JAAMH",25,25,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/09/2020"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2020"
"NCI DAC",52,50,2,0,0,24,22,2,0,0,21,19,2,0,0,"06/09/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2020"
"NHGRI",21,15,6,0,0,13,11,2,0,0,11,9,2,0,0,"06/09/2020"
"NHLBI",80,61,17,0,2,12,7,4,0,1,11,6,4,0,1,"06/09/2020"
"NIDDK",10,0,10,0,0,1,0,1,0,0,1,0,1,0,0,"06/09/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2020"
"NINDS",4,2,1,1,0,1,1,1,1,0,1,1,1,1,0,"06/09/2020"
"All DACs",198,159,36,1,2,41,36,8,1,1,34,30,8,1,1,"06/09/2020"
"JAAMH",11,7,0,0,4,2,1,0,0,1,2,1,0,0,1,"06/10/2020"
"NCI DAC",18,17,1,0,0,7,6,1,0,0,7,6,1,0,0,"06/10/2020"
"NHGRI",10,8,2,0,0,7,5,2,0,0,7,5,2,0,0,"06/10/2020"
"NHLBI",32,11,21,0,0,5,4,1,0,0,5,4,1,0,0,"06/10/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/10/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/10/2020"
"NINDS",8,4,2,1,1,5,2,1,1,1,5,2,1,1,1,"06/10/2020"
"All DACs",81,49,26,1,5,18,14,5,1,2,17,13,5,1,2,"06/10/2020"
"JAAMH",54,1,0,0,53,3,1,0,0,2,2,1,0,0,1,"06/11/2020"
"NCI DAC",20,18,2,0,0,14,12,2,0,0,14,12,2,0,0,"06/11/2020"
"NHGRI",31,6,25,0,0,8,5,3,0,0,7,5,2,0,0,"06/11/2020"
"NHLBI",116,6,110,0,0,5,3,2,0,0,4,3,1,0,0,"06/11/2020"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2020"
"NIAMS",11,3,6,0,2,2,1,1,0,1,2,1,1,0,1,"06/11/2020"
"NIDDK",36,0,0,0,36,3,0,0,0,3,2,0,0,0,2,"06/11/2020"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/11/2020"
"NINDS",19,0,0,19,0,2,0,0,2,0,1,0,0,1,0,"06/11/2020"
"All DACs",291,37,143,19,92,21,18,4,2,3,20,18,3,1,2,"06/11/2020"
"CDAC",6,6,0,0,0,3,3,0,0,0,1,1,0,0,0,"06/12/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/12/2020"
"JAAMH",159,158,0,1,0,7,7,0,1,0,5,5,0,1,0,"06/12/2020"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/12/2020"
"NCI DAC",46,30,16,0,0,19,15,5,0,0,17,13,5,0,0,"06/12/2020"
"NEI",10,9,1,0,0,4,4,1,0,0,2,2,1,0,0,"06/12/2020"
"NHGRI",42,35,7,0,0,13,10,4,0,0,12,9,4,0,0,"06/12/2020"
"NHLBI",109,80,29,0,0,9,6,5,0,0,8,6,4,0,0,"06/12/2020"
"NIAID",5,3,2,0,0,3,3,2,0,0,1,1,1,0,0,"06/12/2020"
"NIAMS",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"06/12/2020"
"NICHD",14,14,0,0,0,3,3,0,0,0,1,1,0,0,0,"06/12/2020"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/12/2020"
"NIDDK",3,3,0,0,0,3,3,0,0,0,2,2,0,0,0,"06/12/2020"
"NIGMS",5,5,0,0,0,4,4,0,0,0,3,3,0,0,0,"06/12/2020"
"NINDS",72,71,1,0,0,3,3,1,0,0,1,1,1,0,0,"06/12/2020"
"All DACs",476,415,57,2,2,31,27,10,2,2,25,21,8,2,2,"06/12/2020"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/13/2020"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/13/2020"
"NCI DAC",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/14/2020"
"NHGRI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/14/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/14/2020"
"All DACs",19,19,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/14/2020"
"JAAMH",19,19,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/15/2020"
"NCI DAC",43,33,5,0,5,15,11,4,0,2,15,11,4,0,2,"06/15/2020"
"NHGRI",23,20,3,0,0,9,8,2,0,0,9,8,2,0,0,"06/15/2020"
"NHLBI",21,13,8,0,0,5,4,1,0,0,5,4,1,0,0,"06/15/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/15/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/15/2020"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/15/2020"
"NIGMS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/15/2020"
"NINDS",3,1,0,0,2,2,1,0,0,1,2,1,0,0,1,"06/15/2020"
"All DACs",115,91,16,0,8,28,23,7,0,3,28,23,7,0,3,"06/15/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2020"
"JAAMH",6,2,0,4,0,3,2,0,1,0,3,2,0,1,0,"06/16/2020"
"NCI DAC",40,36,4,0,0,17,14,4,0,0,15,12,4,0,0,"06/16/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2020"
"NHGRI",17,14,3,0,0,10,8,2,0,0,10,8,2,0,0,"06/16/2020"
"NHLBI",16,14,0,0,2,2,1,0,0,1,2,1,0,0,1,"06/16/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2020"
"All DACs",82,69,7,4,2,27,21,6,1,1,25,19,6,1,1,"06/16/2020"
"CDAC",4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/17/2020"
"JAAMH",16,16,0,0,0,5,5,0,0,0,5,5,0,0,0,"06/17/2020"
"NCI DAC",72,65,7,0,0,22,19,7,0,0,22,19,7,0,0,"06/17/2020"
"NEI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/17/2020"
"NHGRI",24,22,2,0,0,12,12,1,0,0,12,12,1,0,0,"06/17/2020"
"NHLBI",22,18,2,0,2,8,5,2,0,1,7,4,2,0,1,"06/17/2020"
"NIAMS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/17/2020"
"NIDDK",4,2,1,0,1,4,2,1,0,1,4,2,1,0,1,"06/17/2020"
"NIGMS",3,1,0,0,2,2,1,0,0,1,2,1,0,0,1,"06/17/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/17/2020"
"All DACs",150,132,12,0,6,39,35,9,0,2,38,34,9,0,2,"06/17/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/18/2020"
"JAAMH",86,79,6,1,0,6,6,1,1,0,6,6,1,1,0,"06/18/2020"
"NCI DAC",34,29,5,0,0,14,12,4,0,0,12,10,4,0,0,"06/18/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/18/2020"
"NHGRI",24,22,2,0,0,11,9,2,0,0,11,9,2,0,0,"06/18/2020"
"NHLBI",32,26,6,0,0,6,4,2,0,0,6,4,2,0,0,"06/18/2020"
"NIDCR",3,2,1,0,0,2,2,1,0,0,2,2,1,0,0,"06/18/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/18/2020"
"NINDS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/18/2020"
"All DACs",189,168,20,1,0,28,23,8,1,0,26,21,8,1,0,"06/18/2020"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2020"
"NCI DAC",14,10,4,0,0,7,6,3,0,0,7,6,3,0,0,"06/19/2020"
"NHGRI",9,7,1,0,1,8,6,1,0,1,8,6,1,0,1,"06/19/2020"
"NHLBI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/19/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2020"
"All DACs",29,23,5,0,1,16,14,4,0,1,16,14,4,0,1,"06/19/2020"
"JAAMH",2,1,0,1,0,1,1,0,1,0,1,1,0,1,0,"06/20/2020"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2020"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2020"
"NHLBI",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"06/20/2020"
"All DACs",7,4,0,1,2,3,3,0,1,1,3,3,0,1,1,"06/20/2020"
"NCI DAC",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/21/2020"
"NHGRI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2020"
"All DACs",15,15,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/21/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2020"
"JAAMH",12,12,0,0,0,6,6,0,0,0,6,6,0,0,0,"06/22/2020"
"NCI DAC",55,45,10,0,0,24,21,6,0,0,24,21,6,0,0,"06/22/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2020"
"NHGRI",23,15,3,0,5,14,10,3,0,2,14,10,3,0,2,"06/22/2020"
"NHLBI",59,41,9,0,9,9,5,3,0,1,9,5,3,0,1,"06/22/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2020"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/22/2020"
"All DACs",156,120,22,0,14,46,37,11,0,3,46,37,11,0,3,"06/22/2020"
"JAAMH",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/23/2020"
"NCI DAC",163,160,3,0,0,16,14,3,0,0,15,14,3,0,0,"06/23/2020"
"NHGRI",48,36,12,0,0,12,8,5,0,0,12,8,5,0,0,"06/23/2020"
"NHLBI",80,68,12,0,0,6,5,1,0,0,5,5,1,0,0,"06/23/2020"
"NIAID",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/23/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/23/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/23/2020"
"NIDDK",10,9,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/23/2020"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/23/2020"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/23/2020"
"All DACs",322,293,27,0,2,27,23,8,0,1,25,23,8,0,1,"06/23/2020"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/24/2020"
"JAAMH",13,2,0,0,11,2,1,0,0,1,2,1,0,0,1,"06/24/2020"
"Kids First DAC",7,7,0,0,0,2,2,0,0,0,1,1,0,0,0,"06/24/2020"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/24/2020"
"NCI DAC",62,53,9,0,0,14,10,5,0,0,13,10,4,0,0,"06/24/2020"
"NEI",4,3,0,1,0,3,2,0,1,0,3,2,0,1,0,"06/24/2020"
"NHGRI",29,24,5,0,0,7,6,1,0,0,7,6,1,0,0,"06/24/2020"
"NHLBI",36,20,7,0,9,9,6,2,0,1,9,6,2,0,1,"06/24/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/24/2020"
"NIAMS",6,0,6,0,0,1,0,1,0,0,1,0,1,0,0,"06/24/2020"
"NIDDK",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/24/2020"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/24/2020"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/24/2020"
"All DACs",175,126,27,1,21,28,21,8,1,3,26,20,7,1,3,"06/24/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/25/2020"
"ES DAC",2,0,0,2,0,2,0,0,2,0,1,0,0,1,0,"06/25/2020"
"JAAMH",12,12,0,0,0,7,7,0,0,0,5,5,0,0,0,"06/25/2020"
"NCI DAC",255,253,2,0,0,17,15,2,0,0,11,10,2,0,0,"06/25/2020"
"NHGRI",37,24,10,0,3,15,9,6,0,1,10,5,5,0,1,"06/25/2020"
"NHLBI",15,13,2,0,0,7,6,1,0,0,6,5,1,0,0,"06/25/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/25/2020"
"NIGMS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/25/2020"
"NINDS",31,31,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/25/2020"
"All DACs",361,342,14,2,3,32,26,9,2,1,22,18,7,1,1,"06/25/2020"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2020"
"NCI DAC",36,33,3,0,0,14,11,3,0,0,14,11,3,0,0,"06/26/2020"
"NHGRI",15,12,3,0,0,9,6,3,0,0,9,6,3,0,0,"06/26/2020"
"NHLBI",16,4,12,0,0,5,4,1,0,0,5,4,1,0,0,"06/26/2020"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2020"
"All DACs",71,53,18,0,0,24,20,6,0,0,24,20,6,0,0,"06/26/2020"
"JAAMH",16,16,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/27/2020"
"NCI DAC",4,3,1,0,0,3,2,1,0,0,3,2,1,0,0,"06/27/2020"
"NEI",2,0,1,1,0,1,0,1,1,0,1,0,1,1,0,"06/27/2020"
"NHGRI",24,7,17,0,0,1,1,1,0,0,1,1,1,0,0,"06/27/2020"
"NHLBI",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"06/27/2020"
"NIAID",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/27/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/27/2020"
"NINDS",21,3,18,0,0,1,1,1,0,0,1,1,1,0,0,"06/27/2020"
"All DACs",71,30,40,1,0,4,3,3,1,0,4,3,3,1,0,"06/27/2020"
"ES DAC",3,2,1,0,0,1,1,1,0,0,1,1,1,0,0,"06/28/2020"
"JAAMH",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2020"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/28/2020"
"NCI DAC",9,8,1,0,0,4,4,1,0,0,3,3,1,0,0,"06/28/2020"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2020"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/28/2020"
"NHLBI",4,1,3,0,0,2,1,1,0,0,2,1,1,0,0,"06/28/2020"
"NIAMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/28/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2020"
"All DACs",26,18,7,0,1,7,6,3,0,1,5,5,3,0,1,"06/28/2020"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/29/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/29/2020"
"JAAMH",66,66,0,0,0,12,12,0,0,0,12,12,0,0,0,"06/29/2020"
"NCI DAC",99,84,15,0,0,23,17,8,0,0,23,17,8,0,0,"06/29/2020"
"NHGRI",41,21,20,0,0,21,18,3,0,0,19,16,3,0,0,"06/29/2020"
"NHLBI",80,34,46,0,0,6,4,3,0,0,6,4,3,0,0,"06/29/2020"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/29/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/29/2020"
"NIDDK",10,9,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/29/2020"
"NIGMS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/29/2020"
"NINDS",6,5,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/29/2020"
"All DACs",318,234,81,2,1,46,41,11,2,1,42,37,11,2,1,"06/29/2020"
"ES DAC",2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,"06/30/2020"
"JAAMH",26,25,0,0,1,9,8,0,0,1,9,8,0,0,1,"06/30/2020"
"NCI DAC",21,15,6,0,0,13,11,2,0,0,11,9,2,0,0,"06/30/2020"
"NHGRI",38,25,13,0,0,16,9,8,0,0,14,8,7,0,0,"06/30/2020"
"NHLBI",6,5,0,0,1,3,2,0,0,1,3,2,0,0,1,"06/30/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/30/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/30/2020"
"NIDDK",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/30/2020"
"NIGMS",2,0,0,1,1,2,0,0,1,1,2,0,0,1,1,"06/30/2020"
"NINDS",4,3,1,0,0,3,3,1,0,0,3,3,1,0,0,"06/30/2020"
"All DACs",105,78,20,3,4,38,29,9,3,2,33,26,8,3,2,"06/30/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/01/2020"
"ES DAC",2,0,1,1,0,2,0,1,1,0,2,0,1,1,0,"07/01/2020"
"JAAMH",28,23,0,5,0,8,6,0,2,0,8,6,0,2,0,"07/01/2020"
"NCI DAC",157,139,18,0,0,40,32,9,0,0,36,28,9,0,0,"07/01/2020"
"NHGRI",52,41,11,0,0,28,23,6,0,0,28,23,6,0,0,"07/01/2020"
"NHLBI",4,3,1,0,0,3,2,1,0,0,3,2,1,0,0,"07/01/2020"
"NIAID",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"07/01/2020"
"NICHD",4,3,0,1,0,3,2,0,1,0,3,2,0,1,0,"07/01/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2020"
"NIDDK",5,3,0,0,2,3,2,0,0,1,3,2,0,0,1,"07/01/2020"
"NIGMS",3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,"07/01/2020"
"NINDS",4,3,0,1,0,4,3,0,1,0,4,3,0,1,0,"07/01/2020"
"All DACs",265,222,32,9,2,66,54,14,6,1,59,49,13,6,1,"07/01/2020"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/02/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2020"
"JAAMH",46,45,0,0,1,10,9,0,0,1,10,9,0,0,1,"07/02/2020"
"Kids First DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/02/2020"
"NCI DAC",100,58,42,0,0,20,17,3,0,0,19,16,3,0,0,"07/02/2020"
"NHGRI",62,32,28,0,2,11,8,3,0,1,11,8,3,0,1,"07/02/2020"
"NHLBI",109,90,19,0,0,7,5,4,0,0,7,5,4,0,0,"07/02/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2020"
"NIAMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/02/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2020"
"NIDCD DAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/02/2020"
"NIDCR",4,0,4,0,0,2,0,2,0,0,2,0,2,0,0,"07/02/2020"
"NIDDK",13,13,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/02/2020"
"NIGMS",5,5,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/02/2020"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/02/2020"
"All DACs",355,256,94,0,5,38,34,9,0,2,37,33,9,0,2,"07/02/2020"
"JAAMH",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"07/03/2020"
"NCI DAC",5,3,0,0,2,4,3,0,0,1,4,3,0,0,1,"07/03/2020"
"NHGRI",8,6,2,0,0,6,4,2,0,0,6,4,2,0,0,"07/03/2020"
"NHLBI",4,0,4,0,0,1,0,1,0,0,1,0,1,0,0,"07/03/2020"
"NIDDK",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/03/2020"
"All DACs",24,9,6,0,9,9,7,3,0,2,9,7,3,0,2,"07/03/2020"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2020"
"JAAMH",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/04/2020"
"NCI DAC",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/04/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2020"
"NHGRI",23,23,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/04/2020"
"NHLBI",98,95,3,0,0,1,1,1,0,0,1,1,1,0,0,"07/04/2020"
"NIDDK",13,13,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2020"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/04/2020"
"All DACs",156,153,3,0,0,5,5,1,0,0,5,5,1,0,0,"07/04/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2020"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2020"
"JAAMH",21,21,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/06/2020"
"Kids First DAC",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2020"
"NCI DAC",74,46,9,0,19,22,17,5,0,2,19,14,5,0,2,"07/06/2020"
"NHGRI",36,13,23,0,0,16,11,6,0,0,15,11,5,0,0,"07/06/2020"
"NHLBI",25,2,21,0,2,4,2,1,0,1,4,2,1,0,1,"07/06/2020"
"NIAMS",4,1,3,0,0,2,1,1,0,0,2,1,1,0,0,"07/06/2020"
"NIDCR",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2020"
"NIDDK",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/06/2020"
"NIGMS",5,2,0,0,3,1,1,0,0,1,1,1,0,0,1,"07/06/2020"
"All DACs",178,96,56,0,26,38,29,12,0,4,34,26,11,0,4,"07/06/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/07/2020"
"ES DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2020"
"JAAMH",77,77,0,0,0,8,8,0,0,0,8,8,0,0,0,"07/07/2020"
"NCI DAC",37,34,3,0,0,14,13,1,0,0,14,13,1,0,0,"07/07/2020"
"NEI",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/07/2020"
"NHGRI",70,63,7,0,0,10,8,2,0,0,10,8,2,0,0,"07/07/2020"
"NHLBI",45,44,1,0,0,5,5,1,0,0,5,5,1,0,0,"07/07/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2020"
"NICHD",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/07/2020"
"NIDDK",14,10,0,0,4,3,2,0,0,1,3,2,0,0,1,"07/07/2020"
"NIGMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2020"
"NINDS",20,19,0,1,0,3,3,0,1,0,3,3,0,1,0,"07/07/2020"
"All DACs",286,270,11,1,4,30,28,3,1,1,30,28,3,1,1,"07/07/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/08/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"JAAMH",17,16,0,1,0,7,6,0,1,0,6,5,0,1,0,"07/08/2020"
"Kids First DAC",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"NCI DAC",146,120,26,0,0,24,16,10,0,0,19,13,9,0,0,"07/08/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"NHGRI",47,40,7,0,0,19,16,3,0,0,15,13,3,0,0,"07/08/2020"
"NHLBI",70,68,2,0,0,5,5,1,0,0,5,5,1,0,0,"07/08/2020"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/08/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"NIDDK",3,3,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/08/2020"
"NIGMS",7,6,0,1,0,3,3,0,1,0,3,3,0,1,0,"07/08/2020"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2020"
"All DACs",310,273,35,2,0,40,35,11,2,0,32,27,10,2,0,"07/08/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/09/2020"
"JAAMH",28,28,0,0,0,5,5,0,0,0,5,5,0,0,0,"07/09/2020"
"Kids First DAC",3,2,1,0,0,1,1,1,0,0,1,1,1,0,0,"07/09/2020"
"NCI DAC",102,94,8,0,0,17,15,4,0,0,17,15,4,0,0,"07/09/2020"
"NHGRI",18,13,4,0,1,11,8,2,0,1,11,8,2,0,1,"07/09/2020"
"NHLBI",16,16,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/09/2020"
"NIAMS",8,6,2,0,0,2,2,1,0,0,2,2,1,0,0,"07/09/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2020"
"NIGMS",4,2,1,1,0,2,1,1,1,0,2,1,1,1,0,"07/09/2020"
"All DACs",183,165,16,1,1,29,26,7,1,1,29,26,7,1,1,"07/09/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2020"
