"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NIDDK",6,0,0,0,6,2,0,0,0,2,1,0,0,0,1,"04/17/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/17/2017"
"All DACs",141,55,21,2,63,26,19,4,1,3,25,19,4,1,2,"04/17/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/18/2017"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/18/2017"
"JAAMH",16,11,0,0,5,9,7,0,0,2,9,7,0,0,2,"04/18/2017"
"NCI DAC",132,114,6,8,4,22,16,4,2,2,22,16,4,2,2,"04/18/2017"
"NEI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/18/2017"
"NHGRI",50,38,10,0,2,18,11,7,0,1,18,11,7,0,1,"04/18/2017"
"NHLBI",28,13,7,0,8,7,4,1,0,2,6,3,1,0,2,"04/18/2017"
"NIGMS",4,3,1,0,0,4,3,1,0,0,4,3,1,0,0,"04/18/2017"
"NINDS",14,14,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/18/2017"
"All DACs",252,201,24,8,19,38,27,11,2,5,35,26,11,2,5,"04/18/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2017"
"JAAMH",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/19/2017"
"NCI DAC",15,13,1,1,0,11,10,1,1,0,11,10,1,1,0,"04/19/2017"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2017"
"NHGRI",8,8,0,0,0,6,6,0,0,0,6,6,0,0,0,"04/19/2017"
"NHLBI",28,9,19,0,0,3,1,2,0,0,3,1,2,0,0,"04/19/2017"
"NINDS",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/19/2017"
"All DACs",73,52,20,1,0,20,19,3,1,0,18,17,3,1,0,"04/19/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"JAAMH",18,12,0,6,0,5,1,0,5,0,4,1,0,4,0,"04/20/2017"
"NCI DAC",44,39,1,4,0,13,12,1,1,0,13,12,1,1,0,"04/20/2017"
"NEI",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"NHGRI",28,28,0,0,0,10,10,0,0,0,10,10,0,0,0,"04/20/2017"
"NHLBI",8,7,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/20/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"04/20/2017"
"NINDS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2017"
"All DACs",118,105,1,11,1,22,18,1,6,1,21,18,1,5,1,"04/20/2017"
"JAAMH",23,21,0,2,0,5,5,0,1,0,5,5,0,1,0,"04/21/2017"
"NCI DAC",20,12,2,6,0,15,10,2,4,0,12,9,2,2,0,"04/21/2017"
"NHGRI",17,14,3,0,0,7,5,3,0,0,6,4,3,0,0,"04/21/2017"
"NHLBI",6,5,1,0,0,3,2,1,0,0,3,2,1,0,0,"04/21/2017"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2017"
"NIDDK",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/21/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2017"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2017"
"All DACs",81,67,6,8,0,23,17,6,5,0,18,15,6,3,0,"04/21/2017"
"NCI DAC",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2017"
"All DACs",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2017"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/23/2017"
"NCI DAC",11,3,0,2,6,2,2,0,1,1,2,2,0,1,1,"04/23/2017"
"All DACs",12,4,0,2,6,2,2,0,1,1,2,2,0,1,1,"04/23/2017"
"JAAMH",27,7,0,2,18,6,4,0,2,1,5,3,0,2,1,"04/24/2017"
"NCI DAC",54,36,3,8,7,24,21,3,2,3,24,21,3,2,3,"04/24/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2017"
"NHGRI",60,58,2,0,0,11,9,2,0,0,10,8,2,0,0,"04/24/2017"
"NHLBI",16,1,10,2,3,5,1,3,1,1,3,1,1,1,1,"04/24/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2017"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/24/2017"
"NIDCR",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/24/2017"
"NIDDK",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/24/2017"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/24/2017"
"All DACs",169,112,15,13,29,39,31,8,6,5,36,29,6,5,5,"04/24/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2017"
"JAAMH",41,31,6,0,4,8,7,1,0,1,8,7,1,0,1,"04/25/2017"
"NCI DAC",30,26,3,1,0,18,15,3,1,0,17,15,2,1,0,"04/25/2017"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2017"
"NHGRI",28,27,1,0,0,15,14,1,0,0,15,14,1,0,0,"04/25/2017"
"NHLBI",10,10,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/25/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2017"
"NINDS",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/25/2017"
"All DACs",125,110,10,1,4,40,35,5,1,1,38,35,3,1,1,"04/25/2017"
"CDAC",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/26/2017"
"JAAMH",77,47,18,0,12,15,11,3,0,2,11,8,2,0,2,"04/26/2017"
"NCI DAC",54,41,3,1,9,16,13,3,1,3,14,12,3,1,2,"04/26/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2017"
"NHGRI",32,26,5,0,1,11,7,5,0,1,10,6,5,0,1,"04/26/2017"
"NHLBI",59,29,3,0,27,7,3,2,0,2,6,3,2,0,1,"04/26/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2017"
"NINDS",23,15,0,5,3,6,5,0,2,2,5,4,0,2,1,"04/26/2017"
"All DACs",253,165,29,6,53,36,27,12,3,5,30,22,11,3,3,"04/26/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/27/2017"
"JAAMH",6,6,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/27/2017"
"NCI DAC",23,14,2,7,0,7,5,2,1,0,7,5,2,1,0,"04/27/2017"
"NHGRI",11,10,1,0,0,7,6,1,0,0,7,6,1,0,0,"04/27/2017"
"NHLBI",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/27/2017"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/27/2017"
"All DACs",45,34,4,7,0,18,15,4,1,0,18,15,4,1,0,"04/27/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/28/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/28/2017"
"JAAMH",17,17,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/28/2017"
"NCI DAC",58,57,0,1,0,13,12,0,1,0,11,10,0,1,0,"04/28/2017"
"NHGRI",60,59,1,0,0,10,10,1,0,0,10,10,1,0,0,"04/28/2017"
"NHLBI",29,29,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/28/2017"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/28/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/28/2017"
"NIDDK",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/28/2017"
"NIGMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/28/2017"
"All DACs",179,177,1,1,0,24,23,1,1,0,22,21,1,1,0,"04/28/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2017"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2017"
"NCI DAC",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/30/2017"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2017"
"All DACs",3,2,1,0,0,3,2,1,0,0,3,2,1,0,0,"04/30/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2017"
"JAAMH",76,72,0,4,0,20,20,0,1,0,19,19,0,1,0,"05/01/2017"
"NCI DAC",89,67,4,18,0,28,23,4,2,0,27,23,3,2,0,"05/01/2017"
"NEI",7,5,2,0,0,3,3,1,0,0,2,2,1,0,0,"05/01/2017"
"NHGRI",78,68,10,0,0,25,23,3,0,0,25,23,3,0,0,"05/01/2017"
"NHLBI",131,103,28,0,0,13,9,4,0,0,12,8,4,0,0,"05/01/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2017"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2017"
"NIDDK",22,22,0,0,0,6,6,0,0,0,5,5,0,0,0,"05/01/2017"
"NIGMS",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/01/2017"
"NINDS",13,13,0,0,0,6,6,0,0,0,6,6,0,0,0,"05/01/2017"
"All DACs",423,357,44,22,0,62,55,9,3,0,54,50,7,3,0,"05/01/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2017"
"JAAMH",69,43,0,1,25,13,11,0,1,1,12,10,0,1,1,"05/02/2017"
"NCI DAC",94,67,0,22,5,29,26,0,5,1,28,26,0,5,1,"05/02/2017"
"NEI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/02/2017"
"NHGRI",55,52,2,0,1,21,18,2,0,1,19,16,2,0,1,"05/02/2017"
"NHLBI",32,17,10,0,5,12,6,5,0,2,11,6,5,0,2,"05/02/2017"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/02/2017"
"NICHD",3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,"05/02/2017"
"NIDDK",13,3,0,0,10,4,3,0,0,1,4,3,0,0,1,"05/02/2017"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/02/2017"
"NINDS",15,14,0,1,0,5,5,0,1,0,4,4,0,1,0,"05/02/2017"
"All DACs",292,208,12,25,47,57,47,7,8,4,51,43,7,8,4,"05/02/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2017"
"JAAMH",22,21,0,0,1,10,9,0,0,1,10,9,0,0,1,"05/03/2017"
"NCI DAC",27,23,2,2,0,10,10,2,1,0,10,10,2,1,0,"05/03/2017"
"NHGRI",13,7,6,0,0,9,4,5,0,0,9,4,5,0,0,"05/03/2017"
"NHLBI",48,46,2,0,0,3,2,1,0,0,3,2,1,0,0,"05/03/2017"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2017"
"NIDCR",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2017"
"NINDS",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/03/2017"
"All DACs",121,107,10,2,2,29,24,8,1,1,29,24,8,1,1,"05/03/2017"
"JAAMH",17,7,6,0,4,7,6,1,0,1,7,6,1,0,1,"05/04/2017"
"NCI DAC",22,19,3,0,0,13,11,2,0,0,13,11,2,0,0,"05/04/2017"
"NHGRI",8,5,3,0,0,7,4,3,0,0,7,4,3,0,0,"05/04/2017"
"NHLBI",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/04/2017"
"NICHD",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"05/04/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/04/2017"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/04/2017"
"All DACs",59,40,13,2,4,26,20,6,1,1,25,19,6,1,1,"05/04/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2017"
"JAAMH",15,15,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/05/2017"
"NCI DAC",52,50,1,1,0,9,9,1,1,0,9,9,1,1,0,"05/05/2017"
"NHGRI",15,15,0,0,0,5,5,0,0,0,5,5,0,0,0,"05/05/2017"
"NHLBI",7,0,1,6,0,2,0,1,1,0,2,0,1,1,0,"05/05/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2017"
"NIGMS",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/05/2017"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2017"
"All DACs",100,91,2,7,0,15,14,2,1,0,15,14,2,1,0,"05/05/2017"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/06/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2017"
"JAAMH",22,20,2,0,0,2,2,1,0,0,1,1,1,0,0,"05/07/2017"
"NCI DAC",15,13,2,0,0,6,6,2,0,0,5,5,1,0,0,"05/07/2017"
"NHGRI",7,7,0,0,0,3,3,0,0,0,2,2,0,0,0,"05/07/2017"
"NHLBI",38,38,0,0,0,2,2,0,0,0,1,1,0,0,0,"05/07/2017"
"NINDS",14,14,0,0,0,2,2,0,0,0,1,1,0,0,0,"05/07/2017"
"All DACs",97,93,4,0,0,6,6,2,0,0,5,5,1,0,0,"05/07/2017"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"JAAMH",74,59,8,3,4,11,9,2,1,1,10,8,2,1,1,"05/08/2017"
"NCI DAC",114,102,2,10,0,20,19,1,3,0,16,15,1,2,0,"05/08/2017"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"NHGRI",80,58,22,0,0,14,13,1,0,0,10,9,1,0,0,"05/08/2017"
"NHLBI",47,43,4,0,0,9,8,1,0,0,8,7,1,0,0,"05/08/2017"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2017"
"NIDDK",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/08/2017"
"NIGMS",10,9,1,0,0,4,4,1,0,0,4,4,1,0,0,"05/08/2017"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/08/2017"
"All DACs",346,292,37,13,4,32,29,5,4,1,24,22,4,3,1,"05/08/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2017"
"JAAMH",8,7,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/09/2017"
"NCI DAC",32,24,7,1,0,16,12,5,1,0,16,12,5,1,0,"05/09/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2017"
"NHGRI",12,7,5,0,0,9,5,4,0,0,9,5,4,0,0,"05/09/2017"
"NHLBI",35,31,4,0,0,7,6,1,0,0,7,6,1,0,0,"05/09/2017"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2017"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/09/2017"
"All DACs",93,75,16,1,1,26,19,9,1,1,26,19,9,1,1,"05/09/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2017"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2017"
"JAAMH",87,68,6,13,0,9,8,1,4,0,9,8,1,4,0,"05/10/2017"
"NCI DAC",139,98,14,27,0,15,14,3,3,0,14,13,3,3,0,"05/10/2017"
"NEI",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2017"
"NHGRI",140,125,14,1,0,17,13,7,1,0,16,13,7,1,0,"05/10/2017"
"NHLBI",203,186,9,8,0,9,7,2,1,0,9,7,2,1,0,"05/10/2017"
"NIAID",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2017"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/10/2017"
"NICHD",7,6,0,0,1,2,2,0,0,1,2,2,0,0,1,"05/10/2017"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/10/2017"
"NIDDK",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/10/2017"
"NIGMS",5,4,0,1,0,4,3,0,1,0,4,3,0,1,0,"05/10/2017"
"NINDS",27,24,3,0,0,2,2,1,0,0,2,2,1,0,0,"05/10/2017"
"All DACs",637,539,47,50,1,34,30,13,8,1,28,24,10,7,1,"05/10/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/11/2017"
"JAAMH",25,23,0,2,0,6,5,0,1,0,5,5,0,1,0,"05/11/2017"
"NCI DAC",33,20,7,6,0,10,8,3,2,0,10,8,3,2,0,"05/11/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/11/2017"
"NHGRI",15,13,2,0,0,8,7,2,0,0,8,7,2,0,0,"05/11/2017"
"NHLBI",14,6,8,0,0,3,2,2,0,0,3,2,2,0,0,"05/11/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/11/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/11/2017"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"05/11/2017"
"NINDS",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/11/2017"
"All DACs",103,77,17,9,0,18,14,6,4,0,16,13,6,3,0,"05/11/2017"
"JAAMH",10,8,0,2,0,2,1,0,2,0,2,1,0,2,0,"05/12/2017"
"NCI DAC",12,9,1,0,2,5,4,1,0,1,5,4,1,0,1,"05/12/2017"
"NEI",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"05/12/2017"
"NHGRI",12,9,3,0,0,6,4,3,0,0,6,4,3,0,0,"05/12/2017"
"NHLBI",20,18,2,0,0,3,3,1,0,0,3,3,1,0,0,"05/12/2017"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2017"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2017"
"All DACs",59,47,6,4,2,11,8,4,2,1,11,8,4,2,1,"05/12/2017"
"JAAMH",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/13/2017"
"NCI DAC",3,2,1,0,0,3,2,1,0,0,3,2,1,0,0,"05/13/2017"
"NHGRI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/13/2017"
"All DACs",10,9,1,0,0,5,4,1,0,0,5,4,1,0,0,"05/13/2017"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/14/2017"
"All DACs",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/14/2017"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/15/2017"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"JAAMH",52,22,3,0,27,5,4,1,0,1,5,4,1,0,1,"05/15/2017"
"NCI DAC",42,7,11,1,23,12,6,6,1,3,12,6,6,1,3,"05/15/2017"
"NEI",7,0,0,0,7,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"NHGRI",28,25,2,0,1,4,2,2,0,1,4,2,2,0,1,"05/15/2017"
"NHLBI",59,5,54,0,0,3,2,1,0,0,3,2,1,0,0,"05/15/2017"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"NIAMS",7,0,0,0,7,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"NICHD",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/15/2017"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/15/2017"
"NIDDK",17,16,0,1,0,2,1,0,1,0,2,1,0,1,0,"05/15/2017"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"NINDS",11,0,0,0,11,1,0,0,0,1,1,0,0,0,1,"05/15/2017"
"All DACs",233,82,70,2,79,20,12,8,2,4,18,11,8,2,4,"05/15/2017"
"JAAMH",10,5,5,0,0,4,3,1,0,0,4,3,1,0,0,"05/16/2017"
"NCI DAC",52,30,11,2,9,14,7,7,1,4,13,7,6,1,4,"05/16/2017"
"NEI",6,0,4,0,2,1,0,1,0,1,1,0,1,0,1,"05/16/2017"
"NHGRI",17,9,8,0,0,8,3,5,0,0,8,3,5,0,0,"05/16/2017"
"NHLBI",31,20,8,0,3,7,4,3,0,1,7,4,3,0,1,"05/16/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/16/2017"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/16/2017"
"All DACs",118,66,36,2,14,26,14,15,1,5,24,14,14,1,5,"05/16/2017"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/17/2017"
"JAAMH",55,52,0,3,0,8,8,0,1,0,8,8,0,1,0,"05/17/2017"
"NCI DAC",16,11,1,0,4,11,9,1,0,1,11,9,1,0,1,"05/17/2017"
"NEI",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"05/17/2017"
"NHGRI",20,14,6,0,0,10,7,3,0,0,9,7,3,0,0,"05/17/2017"
"NHLBI",29,5,5,0,19,5,3,2,0,1,5,3,2,0,1,"05/17/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/17/2017"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/17/2017"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/17/2017"
"NINDS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/17/2017"
"All DACs",130,90,14,3,23,29,23,7,1,2,27,22,7,1,2,"05/17/2017"
"CDAC",5,5,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/18/2017"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/18/2017"
"JAAMH",52,41,2,0,9,8,4,1,0,3,8,4,1,0,3,"05/18/2017"
"NCI DAC",72,43,10,18,1,13,9,4,3,1,13,9,4,3,1,"05/18/2017"
"NEI",11,7,1,0,3,4,2,1,0,2,4,2,1,0,2,"05/18/2017"
"NHGRI",56,43,12,0,1,12,6,7,0,1,11,6,6,0,1,"05/18/2017"
"NHLBI",90,66,24,0,0,9,6,4,0,0,9,6,4,0,0,"05/18/2017"
"NIAID",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/18/2017"
"NIAMS",11,9,0,0,2,3,2,0,0,1,3,2,0,0,1,"05/18/2017"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/18/2017"
"NIDDK",22,21,0,0,1,5,4,0,0,1,3,3,0,0,1,"05/18/2017"
"NIGMS",6,4,0,2,0,3,3,0,1,0,3,3,0,1,0,"05/18/2017"
"NINDS",27,24,0,0,3,5,4,0,0,2,5,4,0,0,2,"05/18/2017"
"All DACs",358,269,49,20,20,30,23,13,4,4,27,21,12,4,4,"05/18/2017"
"JAAMH",56,21,0,0,35,5,3,0,0,3,4,3,0,0,2,"05/19/2017"
"NCI DAC",42,27,6,8,1,9,6,4,2,1,9,6,4,2,1,"05/19/2017"
"NEI",4,3,1,0,0,1,1,1,0,0,1,1,1,0,0,"05/19/2017"
"NHGRI",38,11,8,0,19,9,3,4,0,2,8,3,4,0,1,"05/19/2017"
"NHLBI",21,4,17,0,0,5,1,4,0,0,4,1,3,0,0,"05/19/2017"
"NIAMS",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/19/2017"
"NIDCR",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2017"
"NIDDK",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/19/2017"
"NIGMS",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/19/2017"
"NINDS",12,10,2,0,0,3,2,1,0,0,3,2,1,0,0,"05/19/2017"
"All DACs",183,83,34,8,58,16,11,9,2,3,14,10,8,2,2,"05/19/2017"
"JAAMH",6,0,6,0,0,1,0,1,0,0,1,0,1,0,0,"05/20/2017"
"All DACs",6,0,6,0,0,1,0,1,0,0,1,0,1,0,0,"05/20/2017"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/21/2017"
"JAAMH",29,23,0,6,0,4,4,0,2,0,4,4,0,2,0,"05/22/2017"
"NCI DAC",38,32,2,2,2,14,11,2,1,1,14,11,2,1,1,"05/22/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/22/2017"
"NHGRI",20,17,3,0,0,14,12,3,0,0,14,12,3,0,0,"05/22/2017"
"NHLBI",58,8,50,0,0,6,3,3,0,0,6,3,3,0,0,"05/22/2017"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/22/2017"
"NIDDK",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/22/2017"
"NIGMS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/22/2017"
"NINDS",11,10,0,1,0,2,2,0,1,0,2,2,0,1,0,"05/22/2017"
"All DACs",166,99,55,9,3,30,26,7,3,1,29,25,7,3,1,"05/22/2017"
"JAAMH",93,67,6,2,18,10,8,1,1,1,8,7,1,1,1,"05/23/2017"
"NCI DAC",40,35,4,0,1,12,10,4,0,1,11,10,4,0,1,"05/23/2017"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/23/2017"
