"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2015"
"NIDDK",18,18,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/05/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2015"
"NINDS",11,11,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/05/2015"
"All DACs",238,206,13,13,6,33,30,3,2,3,24,21,3,2,3,"05/05/2015"
"CDAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/06/2015"
"JAAMH",10,1,0,1,8,4,1,0,1,2,4,1,0,1,2,"05/06/2015"
"NCI DAC",15,6,7,2,0,5,3,3,1,0,5,3,3,1,0,"05/06/2015"
"NEI",4,1,3,0,0,2,1,1,0,0,2,1,1,0,0,"05/06/2015"
"NHGRI",4,2,2,0,0,4,2,2,0,0,4,2,2,0,0,"05/06/2015"
"NHLBI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/06/2015"
"NIAMS",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"05/06/2015"
"NIDDK",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/06/2015"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/06/2015"
"NINDS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/06/2015"
"All DACs",42,13,15,6,8,10,5,4,3,2,10,5,4,3,2,"05/06/2015"
"JAAMH",11,5,6,0,0,3,2,1,0,0,3,2,1,0,0,"05/07/2015"
"NCI DAC",6,5,1,0,0,6,5,1,0,0,6,5,1,0,0,"05/07/2015"
"NHGRI",10,10,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/07/2015"
"NHLBI",3,2,1,0,0,1,1,1,0,0,1,1,1,0,0,"05/07/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2015"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2015"
"All DACs",34,26,8,0,0,13,11,3,0,0,13,11,3,0,0,"05/07/2015"
"JAAMH",13,1,6,2,4,4,1,2,1,1,4,1,2,1,1,"05/08/2015"
"NCI DAC",5,4,0,1,0,4,4,0,1,0,4,4,0,1,0,"05/08/2015"
"NHGRI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/08/2015"
"NHLBI",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"05/08/2015"
"All DACs",22,7,8,3,4,9,6,3,2,1,9,6,3,2,1,"05/08/2015"
"JAAMH",4,3,0,1,0,1,1,0,1,0,1,1,0,1,0,"05/09/2015"
"NCI DAC",18,15,0,3,0,1,1,0,1,0,1,1,0,1,0,"05/09/2015"
"NHGRI",11,11,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2015"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2015"
"NIGMS",3,1,0,2,0,1,1,0,1,0,1,1,0,1,0,"05/09/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/09/2015"
"All DACs",40,34,0,6,0,1,1,0,1,0,1,1,0,1,0,"05/09/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/10/2015"
"JAAMH",15,6,8,1,0,4,2,2,1,0,4,2,2,1,0,"05/11/2015"
"NCI DAC",10,8,1,0,1,7,6,1,0,1,7,6,1,0,1,"05/11/2015"
"NHGRI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/11/2015"
"NHLBI",6,4,2,0,0,3,2,1,0,0,3,2,1,0,0,"05/11/2015"
"All DACs",36,23,11,1,1,13,9,4,1,1,13,9,4,1,1,"05/11/2015"
"JAAMH",20,14,0,0,6,4,3,0,0,1,4,3,0,0,1,"05/12/2015"
"NCI DAC",19,12,5,2,0,13,9,5,2,0,13,9,5,2,0,"05/12/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2015"
"NHGRI",32,28,4,0,0,5,4,1,0,0,5,4,1,0,0,"05/12/2015"
"NHLBI",31,26,0,0,5,4,3,0,0,1,4,3,0,0,1,"05/12/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2015"
"NIDDK",11,11,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2015"
"NINDS",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/12/2015"
"All DACs",121,98,9,2,12,17,13,5,2,1,17,13,5,2,1,"05/12/2015"
"JAAMH",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/13/2015"
"NCI DAC",5,2,3,0,0,4,2,2,0,0,4,2,2,0,0,"05/13/2015"
"NHGRI",8,8,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/13/2015"
"NHLBI",27,20,7,0,0,4,3,1,0,0,3,2,1,0,0,"05/13/2015"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/13/2015"
"NIDDK",4,0,0,4,0,1,0,0,1,0,1,0,0,1,0,"05/13/2015"
"All DACs",47,32,10,5,0,12,9,3,2,0,11,8,3,2,0,"05/13/2015"
"JAAMH",6,4,0,2,0,2,2,0,1,0,2,2,0,1,0,"05/14/2015"
"NCI DAC",9,8,0,1,0,8,7,0,1,0,8,7,0,1,0,"05/14/2015"
"NHLBI",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/14/2015"
"All DACs",20,17,0,3,0,11,10,0,2,0,10,9,0,2,0,"05/14/2015"
"JAAMH",15,15,0,0,0,5,5,0,0,0,5,5,0,0,0,"05/15/2015"
"NCI DAC",28,26,2,0,0,8,6,2,0,0,8,6,2,0,0,"05/15/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/15/2015"
"NHLBI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/15/2015"
"All DACs",46,44,2,0,0,15,13,2,0,0,14,12,2,0,0,"05/15/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/16/2015"
"JAAMH",3,0,0,1,2,1,0,0,1,1,1,0,0,1,1,"05/17/2015"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/17/2015"
"All DACs",5,2,0,1,2,2,1,0,1,1,2,1,0,1,1,"05/17/2015"
"JAAMH",42,36,0,1,5,12,9,0,1,2,12,9,0,1,2,"05/18/2015"
"NCI DAC",62,46,6,9,1,18,16,4,2,1,18,16,4,2,1,"05/18/2015"
"NHGRI",51,47,4,0,0,12,11,1,0,0,12,11,1,0,0,"05/18/2015"
"NHLBI",21,7,10,4,0,7,3,2,2,0,7,3,2,2,0,"05/18/2015"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/18/2015"
"NICHD",4,1,2,1,0,3,1,2,1,0,3,1,2,1,0,"05/18/2015"
"NIDDK",5,3,0,2,0,3,2,0,1,0,3,2,0,1,0,"05/18/2015"
"NINDS",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/18/2015"
"All DACs",191,146,22,17,6,35,30,9,5,3,33,28,9,5,3,"05/18/2015"
"JAAMH",15,9,1,5,0,2,2,1,1,0,2,2,1,1,0,"05/19/2015"
"NCI DAC",13,11,0,2,0,7,7,0,1,0,7,7,0,1,0,"05/19/2015"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2015"
"NHGRI",13,13,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/19/2015"
"NHLBI",4,3,1,0,0,2,2,1,0,0,1,1,1,0,0,"05/19/2015"
"NIAMS",2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,"05/19/2015"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2015"
"All DACs",57,47,3,7,0,11,11,1,2,0,10,10,1,2,0,"05/19/2015"
"JAAMH",15,9,0,5,1,6,3,0,3,1,6,3,0,3,1,"05/20/2015"
"NCI DAC",25,22,3,0,0,8,7,1,0,0,8,7,1,0,0,"05/20/2015"
"NHGRI",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/20/2015"
"NHLBI",11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/20/2015"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/20/2015"
"NIDDK",7,0,0,7,0,1,0,0,1,0,1,0,0,1,0,"05/20/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/20/2015"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/20/2015"
"All DACs",79,63,3,12,1,14,13,1,4,1,14,13,1,4,1,"05/20/2015"
"JAAMH",6,3,0,3,0,5,3,0,2,0,5,3,0,2,0,"05/21/2015"
"NCI DAC",22,17,5,0,0,8,8,1,0,0,8,8,1,0,0,"05/21/2015"
"NHGRI",12,11,1,0,0,6,6,1,0,0,6,6,1,0,0,"05/21/2015"
"NHLBI",26,5,21,0,0,3,2,1,0,0,3,2,1,0,0,"05/21/2015"
"NIDDK",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/21/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/21/2015"
"All DACs",70,40,27,3,0,16,15,2,2,0,15,14,2,2,0,"05/21/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/22/2015"
"JAAMH",16,9,5,0,2,4,2,1,0,1,4,2,1,0,1,"05/22/2015"
"NCI DAC",9,8,1,0,0,6,6,1,0,0,6,6,1,0,0,"05/22/2015"
"NHGRI",11,11,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/22/2015"
"NHLBI",26,20,6,0,0,4,3,1,0,0,4,3,1,0,0,"05/22/2015"
"NIAMS",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"05/22/2015"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/22/2015"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/22/2015"
"All DACs",69,53,12,0,4,10,9,3,0,1,10,9,3,0,1,"05/22/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/23/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/24/2015"
"JAAMH",6,0,6,0,0,1,0,1,0,0,1,0,1,0,0,"05/25/2015"
"NCI DAC",7,7,0,0,0,6,6,0,0,0,3,3,0,0,0,"05/25/2015"
"NHGRI",4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,"05/25/2015"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/25/2015"
"All DACs",19,13,6,0,0,8,7,1,0,0,5,4,1,0,0,"05/25/2015"
"JAAMH",23,23,0,0,0,6,6,0,0,0,6,6,0,0,0,"05/26/2015"
"NCI DAC",11,3,2,6,0,6,3,2,1,0,6,3,2,1,0,"05/26/2015"
"NHGRI",8,6,2,0,0,5,3,2,0,0,5,3,2,0,0,"05/26/2015"
"NHLBI",43,33,10,0,0,3,3,2,0,0,3,3,2,0,0,"05/26/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/26/2015"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/26/2015"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/26/2015"
"All DACs",91,70,14,6,1,16,12,5,1,1,16,12,5,1,1,"05/26/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/27/2015"
"JAAMH",13,10,1,1,1,5,2,1,1,1,5,2,1,1,1,"05/27/2015"
"NCI DAC",80,63,6,11,0,12,10,4,1,0,12,10,4,1,0,"05/27/2015"
"NEI",4,2,0,0,2,1,1,0,0,1,1,1,0,0,1,"05/27/2015"
"NHGRI",26,22,4,0,0,5,5,1,0,0,5,5,1,0,0,"05/27/2015"
"NHLBI",6,3,1,0,2,2,1,1,0,1,2,1,1,0,1,"05/27/2015"
"NIDCR",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/27/2015"
"NIGMS",4,1,0,3,0,1,1,0,1,0,1,1,0,1,0,"05/27/2015"
"All DACs",136,103,13,15,5,19,16,6,1,2,17,14,6,1,2,"05/27/2015"
"JAAMH",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/28/2015"
"NCI DAC",19,13,3,3,0,11,9,1,2,0,11,9,1,2,0,"05/28/2015"
"NHGRI",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/28/2015"
"NHLBI",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/28/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/28/2015"
"All DACs",42,36,3,3,0,15,14,1,2,0,15,14,1,2,0,"05/28/2015"
"JAAMH",25,13,6,0,6,4,3,1,0,1,4,3,1,0,1,"05/29/2015"
"NCI DAC",7,7,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/29/2015"
"NEI",3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,"05/29/2015"
"NHGRI",20,17,3,0,0,4,3,1,0,0,4,3,1,0,0,"05/29/2015"
"NHLBI",15,13,0,2,0,2,1,0,1,0,2,1,0,1,0,"05/29/2015"
"NIDDK",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/29/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/29/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/29/2015"
"All DACs",75,55,9,5,6,7,7,2,1,1,7,7,2,1,1,"05/29/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/30/2015"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/30/2015"
"NCI DAC",2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,"05/31/2015"
"All DACs",2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,"05/31/2015"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/01/2015"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2015"
"JAAMH",60,31,9,2,18,13,10,3,1,1,13,10,3,1,1,"06/01/2015"
"NCI DAC",67,64,2,1,0,31,28,2,1,0,30,27,2,1,0,"06/01/2015"
"NEI",8,6,0,2,0,3,2,0,1,0,3,2,0,1,0,"06/01/2015"
"NHGRI",29,29,0,0,0,13,13,0,0,0,13,13,0,0,0,"06/01/2015"
"NHLBI",93,67,6,0,20,12,9,3,0,1,11,8,3,0,1,"06/01/2015"
"NIAMS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/01/2015"
"NICHD",4,3,1,0,0,3,2,1,0,0,2,2,1,0,0,"06/01/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2015"
"NIDDK",32,32,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/01/2015"
"NIGMS",5,0,0,4,1,4,0,0,3,1,3,0,0,3,1,"06/01/2015"
"NINDS",8,7,0,1,0,4,3,0,1,0,4,3,0,1,0,"06/01/2015"
"All DACs",316,249,18,10,39,58,52,8,6,2,52,47,8,6,2,"06/01/2015"
"JAAMH",29,16,5,7,1,8,6,1,2,1,8,6,1,2,1,"06/02/2015"
"NCI DAC",12,8,2,1,1,11,8,2,1,1,11,8,2,1,1,"06/02/2015"
"NHGRI",9,9,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/02/2015"
"NHLBI",16,4,12,0,0,5,3,2,0,0,5,3,2,0,0,"06/02/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2015"
"All DACs",69,40,19,8,2,19,14,5,3,2,19,14,5,3,2,"06/02/2015"
"CDAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/03/2015"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/03/2015"
"NCI DAC",12,8,2,0,2,7,4,2,0,1,7,4,2,0,1,"06/03/2015"
"NHGRI",7,7,0,0,0,6,6,0,0,0,6,6,0,0,0,"06/03/2015"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/03/2015"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/03/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/03/2015"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/03/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/03/2015"
"All DACs",30,24,3,1,2,13,10,3,1,1,13,10,3,1,1,"06/03/2015"
"JAAMH",42,36,0,5,1,7,5,0,2,1,7,5,0,2,1,"06/04/2015"
"NCI DAC",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/04/2015"
"NEI",4,3,1,0,0,1,1,1,0,0,1,1,1,0,0,"06/04/2015"
"NHGRI",23,23,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/04/2015"
"NHLBI",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/04/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/04/2015"
"NINDS",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/04/2015"
"All DACs",84,76,1,5,2,7,6,1,2,1,7,6,1,2,1,"06/04/2015"
"JAAMH",4,1,1,2,0,3,1,1,1,0,3,1,1,1,0,"06/05/2015"
"NCI DAC",5,4,0,1,0,4,3,0,1,0,4,3,0,1,0,"06/05/2015"
"NHGRI",8,8,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/05/2015"
"NHLBI",9,9,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/05/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/05/2015"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/05/2015"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/05/2015"
"All DACs",36,32,1,3,0,10,7,1,2,0,10,7,1,2,0,"06/05/2015"
"NCI DAC",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/06/2015"
"All DACs",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/06/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/07/2015"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/07/2015"
"CDAC",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"06/08/2015"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/08/2015"
"JAAMH",48,45,0,3,0,9,8,0,1,0,9,8,0,1,0,"06/08/2015"
"NCI DAC",116,90,6,20,0,11,10,2,2,0,10,9,2,2,0,"06/08/2015"
"NHGRI",56,56,0,0,0,5,5,0,0,0,5,5,0,0,0,"06/08/2015"
"NHLBI",11,10,1,0,0,3,3,1,0,0,3,3,1,0,0,"06/08/2015"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/08/2015"
"NIGMS",5,3,0,2,0,2,2,0,1,0,2,2,0,1,0,"06/08/2015"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/08/2015"
"All DACs",243,210,8,25,0,18,17,3,2,0,17,16,3,2,0,"06/08/2015"
"JAAMH",27,3,7,11,6,7,3,2,2,1,6,3,2,1,1,"06/09/2015"
"NCI DAC",17,16,1,0,0,11,10,1,0,0,11,10,1,0,0,"06/09/2015"
"NHGRI",17,17,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/09/2015"
"NHLBI",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/09/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2015"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2015"
"NINDS",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/09/2015"
"All DACs",88,63,8,11,6,21,17,3,2,1,20,17,3,1,1,"06/09/2015"
"JAAMH",10,6,0,4,0,2,1,0,1,0,2,1,0,1,0,"06/10/2015"
"NCI DAC",14,4,5,2,3,6,3,2,1,1,6,3,2,1,1,"06/10/2015"
"NHGRI",15,2,0,0,13,4,2,0,0,2,4,2,0,0,2,"06/10/2015"
"NHLBI",3,0,0,2,1,2,0,0,1,1,2,0,0,1,1,"06/10/2015"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/10/2015"
"NIDDK",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/10/2015"
"All DACs",44,12,6,9,17,12,6,3,4,2,11,5,3,4,2,"06/10/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2015"
"JAAMH",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2015"
"NCI DAC",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/11/2015"
"NHGRI",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2015"
"NHLBI",18,14,4,0,0,3,3,1,0,0,3,3,1,0,0,"06/11/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2015"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/11/2015"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2015"
"All DACs",38,33,4,1,0,6,5,1,1,0,6,5,1,1,0,"06/11/2015"
"JAAMH",22,21,0,0,1,6,5,0,0,1,5,4,0,0,1,"06/12/2015"
"NCI DAC",17,17,0,0,0,5,5,0,0,0,4,4,0,0,0,"06/12/2015"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2015"
"NHGRI",20,20,0,0,0,5,5,0,0,0,3,3,0,0,0,"06/12/2015"
"NHLBI",4,2,2,0,0,2,1,1,0,0,2,1,1,0,0,"06/12/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2015"
"NIDDK",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/12/2015"
"NIGMS",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"06/12/2015"
"NINDS",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/12/2015"
"All DACs",87,82,2,2,1,15,13,1,1,1,12,10,1,1,1,"06/12/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06/13/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/14/2015"
"NHGRI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/14/2015"
"All DACs",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/14/2015"
"JAAMH",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/15/2015"
"NCI DAC",24,20,4,0,0,11,7,4,0,0,11,7,4,0,0,"06/15/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/15/2015"
"NHGRI",6,6,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/15/2015"
"NHLBI",15,13,0,2,0,3,3,0,1,0,3,3,0,1,0,"06/15/2015"
"NIAMS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/15/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/15/2015"
"All DACs",60,54,4,2,0,17,13,4,1,0,16,12,4,1,0,"06/15/2015"
"JAAMH",9,6,3,0,0,2,1,1,0,0,2,1,1,0,0,"06/16/2015"
"NCI DAC",25,16,5,0,4,13,11,2,0,1,13,11,2,0,1,"06/16/2015"
"NHGRI",15,4,11,0,0,3,1,2,0,0,3,1,2,0,0,"06/16/2015"
"NHLBI",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"06/16/2015"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/16/2015"
"NIDDK",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/16/2015"
"All DACs",55,29,20,1,5,17,12,6,1,2,17,12,6,1,2,"06/16/2015"
"JAAMH",13,12,0,0,1,5,4,0,0,1,5,4,0,0,1,"06/17/2015"
"NCI DAC",38,37,0,1,0,11,10,0,1,0,10,9,0,1,0,"06/17/2015"
"NHGRI",17,17,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/17/2015"
"NHLBI",17,15,0,2,0,3,2,0,1,0,3,2,0,1,0,"06/17/2015"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/17/2015"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/17/2015"
"All DACs",87,81,1,3,2,20,16,1,2,2,18,14,1,2,2,"06/17/2015"
"JAAMH",5,3,2,0,0,4,3,1,0,0,4,3,1,0,0,"06/18/2015"
"NCI DAC",12,11,1,0,0,8,7,1,0,0,8,7,1,0,0,"06/18/2015"
"NHGRI",4,2,2,0,0,3,1,2,0,0,3,1,2,0,0,"06/18/2015"
"NHLBI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/18/2015"
"All DACs",24,19,5,0,0,15,11,4,0,0,15,11,4,0,0,"06/18/2015"
"JAAMH",8,8,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/19/2015"
"NCI DAC",9,8,1,0,0,7,7,1,0,0,7,7,1,0,0,"06/19/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2015"
"NHGRI",8,8,0,0,0,5,5,0,0,0,5,5,0,0,0,"06/19/2015"
"NHLBI",20,16,4,0,0,3,2,1,0,0,3,2,1,0,0,"06/19/2015"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2015"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2015"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/19/2015"
"All DACs",56,51,5,0,0,13,12,2,0,0,13,12,2,0,0,"06/19/2015"
"NCI DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2015"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2015"
"All DACs",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/20/2015"
"JAAMH",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2015"
"NHLBI",21,21,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2015"
"All DACs",27,27,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2015"
"JAAMH",10,2,8,0,0,2,1,1,0,0,2,1,1,0,0,"06/22/2015"
