"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NCI DAC",20,20,0,0,0,4,4,0,0,0,3,3,0,0,0,"04/07/2019"
"NHGRI",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/07/2019"
"NIDDK",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/07/2019"
"All DACs",29,29,0,0,0,6,6,0,0,0,5,5,0,0,0,"04/07/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2019"
"JAAMH",29,15,6,4,4,7,5,1,1,2,4,3,1,1,2,"04/08/2019"
"NCI DAC",22,21,1,0,0,13,12,1,0,0,13,12,1,0,0,"04/08/2019"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2019"
"NHGRI",56,11,45,0,0,11,6,7,0,0,9,5,6,0,0,"04/08/2019"
"NHLBI",111,25,86,0,0,12,4,8,0,0,10,4,7,0,0,"04/08/2019"
"NICHD",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"04/08/2019"
"NIDDK",12,12,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/08/2019"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/08/2019"
"NINDS",8,7,0,0,1,4,3,0,0,1,4,3,0,0,1,"04/08/2019"
"All DACs",245,96,138,6,5,36,25,15,3,2,28,20,12,3,2,"04/08/2019"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/09/2019"
"NCI DAC",31,17,14,0,0,13,8,7,0,0,11,8,5,0,0,"04/09/2019"
"NHGRI",12,10,2,0,0,5,4,1,0,0,5,4,1,0,0,"04/09/2019"
"NHLBI",15,13,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/09/2019"
"All DACs",59,40,18,0,1,17,12,9,0,1,15,12,7,0,1,"04/09/2019"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2019"
"ES DAC",3,1,0,2,0,3,1,0,2,0,3,1,0,2,0,"04/10/2019"
"JAAMH",129,101,16,12,0,11,9,3,2,0,10,8,3,2,0,"04/10/2019"
"NCATS",11,0,0,0,11,1,0,0,0,1,1,0,0,0,1,"04/10/2019"
"NCI DAC",153,84,69,0,0,23,19,6,0,0,21,17,6,0,0,"04/10/2019"
"NEI",11,6,5,0,0,2,2,2,0,0,2,2,2,0,0,"04/10/2019"
"NHGRI",54,20,28,0,6,17,13,5,0,1,14,11,5,0,1,"04/10/2019"
"NHLBI",52,40,12,0,0,8,6,2,0,0,8,6,2,0,0,"04/10/2019"
"NIAID",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/10/2019"
"NIAMS",7,5,2,0,0,2,2,1,0,0,2,2,1,0,0,"04/10/2019"
"NICHD",8,8,0,0,0,3,3,0,0,0,2,2,0,0,0,"04/10/2019"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2019"
"NIDDK",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/10/2019"
"NIGMS",24,8,15,0,1,6,3,3,0,1,5,3,2,0,1,"04/10/2019"
"NINDS",42,41,0,1,0,3,3,0,1,0,2,2,0,1,0,"04/10/2019"
"NINR DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"04/10/2019"
"All DACs",512,331,148,15,18,45,36,15,3,2,39,31,14,3,2,"04/10/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/11/2019"
"ES DAC",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"04/11/2019"
"JAAMH",10,8,0,0,2,4,3,0,0,1,4,3,0,0,1,"04/11/2019"
"NCI DAC",37,27,10,0,0,18,16,4,0,0,18,16,4,0,0,"04/11/2019"
"NHGRI",16,11,4,0,1,10,7,2,0,1,10,7,2,0,1,"04/11/2019"
"NHLBI",152,128,20,0,4,6,4,1,0,1,6,4,1,0,1,"04/11/2019"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/11/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/11/2019"
"NIDDK",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/11/2019"
"NIGMS",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/11/2019"
"NINDS",8,7,0,0,1,5,4,0,0,1,5,4,0,0,1,"04/11/2019"
"All DACs",233,184,34,2,13,34,30,6,1,2,34,30,6,1,2,"04/11/2019"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/12/2019"
"JAAMH",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/12/2019"
"Kids First DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2019"
"NCI DAC",97,30,67,0,0,13,11,4,0,0,12,10,4,0,0,"04/12/2019"
"NHGRI",39,31,8,0,0,9,6,4,0,0,8,6,3,0,0,"04/12/2019"
"NHLBI",44,32,11,0,1,6,4,3,0,1,6,4,3,0,1,"04/12/2019"
"NIAMS",6,2,4,0,0,1,1,1,0,0,1,1,1,0,0,"04/12/2019"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/12/2019"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/12/2019"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/12/2019"
"All DACs",197,104,90,2,1,26,23,9,2,1,24,22,8,2,1,"04/12/2019"
"JAAMH",6,6,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/13/2019"
"NCI DAC",4,4,0,0,0,4,4,0,0,0,3,3,0,0,0,"04/13/2019"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2019"
"All DACs",11,11,0,0,0,6,6,0,0,0,4,4,0,0,0,"04/13/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2019"
"JAAMH",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2019"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2019"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"04/14/2019"
"NHLBI",35,35,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/14/2019"
"All DACs",40,39,1,0,0,5,4,1,0,0,5,4,1,0,0,"04/14/2019"
"CDAC",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/15/2019"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/15/2019"
"JAAMH",33,32,0,1,0,7,7,0,1,0,5,5,0,1,0,"04/15/2019"
"NCI DAC",80,75,5,0,0,24,21,5,0,0,22,19,5,0,0,"04/15/2019"
"NEI",9,6,3,0,0,4,4,2,0,0,4,4,2,0,0,"04/15/2019"
"NHGRI",46,29,17,0,0,12,10,2,0,0,11,9,2,0,0,"04/15/2019"
"NHLBI",45,17,27,0,1,7,4,3,0,1,6,3,3,0,1,"04/15/2019"
"NIAID",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2019"
"NIAMS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/15/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2019"
"NIDDK",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2019"
"NIGMS",3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,"04/15/2019"
"NINDS",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/15/2019"
"All DACs",254,197,53,3,1,37,31,10,3,1,32,26,10,3,1,"04/15/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2019"
"JAAMH",71,58,13,0,0,4,2,2,0,0,4,2,2,0,0,"04/16/2019"
"Kids First DAC",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2019"
"NCI DAC",176,172,4,0,0,9,8,2,0,0,9,8,2,0,0,"04/16/2019"
"NEI",16,9,7,0,0,2,2,1,0,0,2,2,1,0,0,"04/16/2019"
"NHGRI",172,170,2,0,0,5,4,2,0,0,5,4,2,0,0,"04/16/2019"
"NHLBI",135,135,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/16/2019"
"NIAID",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2019"
"NIAMS",4,3,1,0,0,1,1,1,0,0,1,1,1,0,0,"04/16/2019"
"NICHD",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/16/2019"
"NIDCR",3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,"04/16/2019"
"NIDDK",25,25,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/16/2019"
"NIGMS",9,8,1,0,0,1,1,1,0,0,1,1,1,0,0,"04/16/2019"
"NINDS",31,31,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/16/2019"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2019"
"All DACs",665,634,31,0,0,22,18,7,0,0,19,15,5,0,0,"04/16/2019"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/17/2019"
"JAAMH",62,54,0,0,8,6,5,0,0,1,6,5,0,0,1,"04/17/2019"
"NCI DAC",36,36,0,0,0,18,18,0,0,0,18,18,0,0,0,"04/17/2019"
"NHGRI",24,18,6,0,0,16,13,3,0,0,15,12,3,0,0,"04/17/2019"
"NHLBI",16,13,0,0,3,7,6,0,0,1,7,6,0,0,1,"04/17/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/17/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/17/2019"
"NIDDK",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/17/2019"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/17/2019"
"All DACs",150,132,6,1,11,41,36,3,1,1,38,33,3,1,1,"04/17/2019"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/18/2019"
"JAAMH",15,7,6,2,0,5,3,1,1,0,5,3,1,1,0,"04/18/2019"
"NCI DAC",99,68,31,0,0,18,14,5,0,0,17,13,5,0,0,"04/18/2019"
"NHGRI",19,16,2,0,1,7,5,2,0,1,7,5,2,0,1,"04/18/2019"
"NHLBI",145,22,44,0,79,3,1,2,0,1,3,1,2,0,1,"04/18/2019"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/18/2019"
"NICHD",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/18/2019"
"NIGMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/18/2019"
"All DACs",285,117,83,3,82,25,16,8,2,2,24,15,8,2,2,"04/18/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2019"
"JAAMH",6,6,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/19/2019"
"NCI DAC",137,135,2,0,0,5,4,1,0,0,5,4,1,0,0,"04/19/2019"
"NHGRI",39,38,1,0,0,6,5,1,0,0,5,4,1,0,0,"04/19/2019"
"NHLBI",33,7,4,0,22,5,2,1,0,2,5,2,1,0,2,"04/19/2019"
"NIAID",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/19/2019"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2019"
"NIGMS",4,1,0,3,0,2,1,0,1,0,2,1,0,1,0,"04/19/2019"
"NINDS",23,23,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/19/2019"
"All DACs",246,214,7,3,22,15,13,2,1,2,12,11,2,1,2,"04/19/2019"
"NIDDK",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/20/2019"
"All DACs",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/20/2019"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"04/21/2019"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2019"
"All DACs",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/21/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/22/2019"
"ES DAC",4,2,0,2,0,2,1,0,1,0,2,1,0,1,0,"04/22/2019"
"JAAMH",26,25,0,1,0,7,7,0,1,0,7,7,0,1,0,"04/22/2019"
"NCI DAC",130,15,115,0,0,10,5,5,0,0,10,5,5,0,0,"04/22/2019"
"NEI",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/22/2019"
"NHGRI",54,45,9,0,0,4,3,2,0,0,4,3,2,0,0,"04/22/2019"
"NHLBI",89,47,42,0,0,4,3,3,0,0,4,3,3,0,0,"04/22/2019"
"NIAID",5,2,0,3,0,3,2,0,1,0,3,2,0,1,0,"04/22/2019"
"NIAMS",3,1,2,0,0,1,1,1,0,0,1,1,1,0,0,"04/22/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2019"
"NIDDK",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/22/2019"
"NIGMS",5,1,0,4,0,2,1,0,1,0,2,1,0,1,0,"04/22/2019"
"NINDS",21,20,1,0,0,2,2,1,0,0,2,2,1,0,0,"04/22/2019"
"All DACs",358,179,169,10,0,20,16,7,2,0,19,15,7,2,0,"04/22/2019"
"CDAC",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/23/2019"
"JAAMH",124,69,0,10,45,13,8,0,5,3,12,7,0,5,3,"04/23/2019"
"Kids First DAC",11,0,11,0,0,1,0,1,0,0,1,0,1,0,0,"04/23/2019"
"NCATS",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"04/23/2019"
"NCI DAC",60,29,31,0,0,18,14,6,0,0,18,14,6,0,0,"04/23/2019"
"NHGRI",37,31,6,0,0,9,8,1,0,0,9,8,1,0,0,"04/23/2019"
"NHLBI",6,3,2,0,1,4,2,1,0,1,4,2,1,0,1,"04/23/2019"
"NIAID",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/23/2019"
"NIAMS",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"04/23/2019"
"NICHD",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/23/2019"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/23/2019"
"NIDCR",6,0,6,0,0,1,0,1,0,0,1,0,1,0,0,"04/23/2019"
"NIDDK",4,0,2,0,2,2,0,1,0,1,2,0,1,0,1,"04/23/2019"
"NIGMS",6,1,0,5,0,2,1,0,1,0,2,1,0,1,0,"04/23/2019"
"NINDS",41,32,9,0,0,4,4,1,0,0,4,4,1,0,0,"04/23/2019"
"All DACs",318,178,69,15,56,36,29,8,5,3,33,26,8,5,3,"04/23/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2019"
"JAAMH",19,15,0,2,2,4,3,0,2,1,4,3,0,2,1,"04/24/2019"
"NCI DAC",72,24,48,0,0,14,12,3,0,0,13,11,3,0,0,"04/24/2019"
"NEI",5,4,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/24/2019"
"NHGRI",16,13,3,0,0,8,6,3,0,0,8,6,3,0,0,"04/24/2019"
"NHLBI",44,40,4,0,0,6,3,3,0,0,6,3,3,0,0,"04/24/2019"
"NIAID",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"04/24/2019"
"NICHD",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/24/2019"
"NIDDK",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"04/24/2019"
"NIGMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/24/2019"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2019"
"All DACs",174,106,55,4,9,28,22,7,3,1,23,20,5,3,1,"04/24/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2019"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/25/2019"
"JAAMH",85,68,6,0,11,6,5,1,0,1,6,5,1,0,1,"04/25/2019"
"NCI DAC",55,18,37,0,0,17,11,6,0,0,17,11,6,0,0,"04/25/2019"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2019"
"NHGRI",56,47,4,0,5,11,8,4,0,1,10,8,4,0,1,"04/25/2019"
"NHLBI",98,54,4,0,40,9,7,1,0,1,8,6,1,0,1,"04/25/2019"
"NICHD",4,3,0,0,1,3,2,0,0,1,2,2,0,0,1,"04/25/2019"
"NIDDK",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/25/2019"
"NIGMS",2,1,0,0,1,2,1,0,0,1,1,1,0,0,1,"04/25/2019"
"NINDS",22,20,2,0,0,3,3,1,0,0,3,3,1,0,0,"04/25/2019"
"All DACs",331,219,53,0,59,33,25,12,0,2,29,22,11,0,2,"04/25/2019"
"JAAMH",28,18,7,1,2,7,5,2,1,1,6,5,2,1,1,"04/26/2019"
"NCI DAC",17,10,7,0,0,8,4,4,0,0,8,4,4,0,0,"04/26/2019"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2019"
"NHGRI",6,2,2,0,2,4,2,1,0,1,4,2,1,0,1,"04/26/2019"
"NHLBI",46,41,1,0,4,5,3,1,0,1,5,3,1,0,1,"04/26/2019"
"NIDDK",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/26/2019"
"All DACs",102,73,17,1,11,17,10,8,1,1,16,10,8,1,1,"04/26/2019"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/27/2019"
"NCI DAC",32,24,8,0,0,3,3,2,0,0,2,2,2,0,0,"04/27/2019"
"NHGRI",5,1,4,0,0,2,1,1,0,0,2,1,1,0,0,"04/27/2019"
"NHLBI",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"04/27/2019"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/27/2019"
"All DACs",41,25,14,1,1,5,4,4,1,1,4,3,3,1,1,"04/27/2019"
"NCI DAC",6,3,3,0,0,2,1,1,0,0,2,1,1,0,0,"04/28/2019"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/28/2019"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/28/2019"
"All DACs",10,7,3,0,0,3,3,1,0,0,3,3,1,0,0,"04/28/2019"
"CDAC",5,3,0,0,2,5,3,0,0,2,5,3,0,0,2,"04/29/2019"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/29/2019"
"JAAMH",30,19,6,4,1,9,7,1,3,1,9,7,1,3,1,"04/29/2019"
"NCI DAC",90,77,13,0,0,21,19,2,0,0,19,18,2,0,0,"04/29/2019"
"NHGRI",35,18,17,0,0,10,7,3,0,0,10,7,3,0,0,"04/29/2019"
"NHLBI",24,7,17,0,0,5,3,2,0,0,5,3,2,0,0,"04/29/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2019"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2019"
"NIDCR",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/29/2019"
"NIDDK",3,3,0,0,0,3,3,0,0,0,2,2,0,0,0,"04/29/2019"
"NIGMS",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/29/2019"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/29/2019"
"All DACs",203,142,53,4,4,42,38,7,3,2,35,32,7,3,2,"04/29/2019"
"CDAC",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/30/2019"
"ES DAC",5,5,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/30/2019"
"JAAMH",47,38,6,0,3,9,7,1,0,2,9,7,1,0,2,"04/30/2019"
"Kids First DAC",12,5,7,0,0,1,1,1,0,0,1,1,1,0,0,"04/30/2019"
"NCI DAC",285,264,21,0,0,30,26,4,0,0,22,19,3,0,0,"04/30/2019"
"NEI",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/30/2019"
"NHGRI",155,146,9,0,0,17,13,6,0,0,14,10,6,0,0,"04/30/2019"
"NHLBI",70,68,0,0,2,9,8,0,0,1,9,8,0,0,1,"04/30/2019"
"NIAMS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/30/2019"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/30/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2019"
"NIDDK",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/30/2019"
"NIGMS",23,22,0,1,0,4,4,0,1,0,4,4,0,1,0,"04/30/2019"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/30/2019"
"All DACs",624,575,43,1,5,42,36,10,1,2,33,28,9,1,2,"04/30/2019"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2019"
"JAAMH",13,12,0,0,1,8,7,0,0,1,8,7,0,0,1,"05/01/2019"
"NCI DAC",80,53,27,0,0,35,31,5,0,0,35,31,5,0,0,"05/01/2019"
"NHGRI",28,24,2,0,2,16,15,2,0,1,16,15,2,0,1,"05/01/2019"
"NHLBI",38,7,14,0,17,8,4,2,0,2,8,4,2,0,2,"05/01/2019"
"NIAMS",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/01/2019"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2019"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2019"
"NINR DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/01/2019"
"All DACs",169,104,45,0,20,57,49,9,0,4,56,49,9,0,4,"05/01/2019"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/02/2019"
"ES DAC",3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,"05/02/2019"
"JAAMH",91,50,3,12,26,16,13,1,3,2,15,13,1,3,2,"05/02/2019"
"NCI DAC",48,44,4,0,0,21,20,2,0,0,21,20,2,0,0,"05/02/2019"
"NEI",3,1,0,0,2,2,1,0,0,1,2,1,0,0,1,"05/02/2019"
"NHGRI",47,41,6,0,0,19,15,5,0,0,18,14,5,0,0,"05/02/2019"
"NHLBI",74,31,43,0,0,10,4,6,0,0,8,4,6,0,0,"05/02/2019"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2019"
"NIAMS",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/02/2019"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2019"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2019"
"NIDDK",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/02/2019"
"NIGMS",5,2,0,1,2,4,2,0,1,1,3,2,0,1,1,"05/02/2019"
"NINDS",19,18,0,1,0,4,4,0,1,0,3,3,0,1,0,"05/02/2019"
"All DACs",303,201,57,15,30,43,40,13,4,3,40,37,12,4,3,"05/02/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2019"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2019"
"JAAMH",37,4,0,3,30,5,2,0,2,3,4,1,0,2,3,"05/03/2019"
"Kids First DAC",4,3,1,0,0,1,1,1,0,0,1,1,1,0,0,"05/03/2019"
"NCI DAC",90,81,9,0,0,15,12,4,0,0,14,12,3,0,0,"05/03/2019"
"NEI",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2019"
"NHGRI",78,75,3,0,0,7,5,2,0,0,6,4,2,0,0,"05/03/2019"
"NHLBI",77,56,21,0,0,6,3,3,0,0,5,3,3,0,0,"05/03/2019"
"NIAID",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"05/03/2019"
"NIAMS",11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2019"
"NICHD",9,9,0,0,0,3,3,0,0,0,2,2,0,0,0,"05/03/2019"
"NIDCR",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2019"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2019"
"NIGMS",9,8,0,1,0,2,2,0,1,0,2,2,0,1,0,"05/03/2019"
"NINDS",17,16,0,0,1,2,2,0,0,1,2,2,0,0,1,"05/03/2019"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2019"
"All DACs",356,285,34,4,33,24,18,8,3,3,23,17,7,3,3,"05/03/2019"
"NCI DAC",8,0,8,0,0,1,0,1,0,0,1,0,1,0,0,"05/04/2019"
"NHGRI",3,2,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/04/2019"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/04/2019"
"All DACs",12,3,9,0,0,2,2,1,0,0,2,2,1,0,0,"05/04/2019"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2019"
"NCI DAC",12,5,7,0,0,5,4,1,0,0,5,4,1,0,0,"05/05/2019"
"NHGRI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/05/2019"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2019"
"All DACs",20,13,7,0,0,6,6,1,0,0,6,6,1,0,0,"05/05/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/06/2019"
"JAAMH",21,13,0,3,5,13,8,0,3,3,13,8,0,3,3,"05/06/2019"
"NCI DAC",31,23,8,0,0,19,14,5,0,0,18,14,5,0,0,"05/06/2019"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2019"
"NHGRI",19,13,4,0,2,10,8,1,0,1,9,8,1,0,1,"05/06/2019"
"NHLBI",83,73,1,0,9,6,3,1,0,2,6,3,1,0,2,"05/06/2019"
"NIAMS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/06/2019"
"NIDDK",6,3,0,0,3,3,2,0,0,1,3,2,0,0,1,"05/06/2019"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2019"
"All DACs",173,138,13,3,19,37,28,7,3,3,35,28,7,3,3,"05/06/2019"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/07/2019"
"JAAMH",29,28,0,0,1,4,4,0,0,1,4,4,0,0,1,"05/07/2019"
"NCI DAC",94,78,16,0,0,21,15,7,0,0,19,15,5,0,0,"05/07/2019"
"NHGRI",49,45,3,0,1,13,9,3,0,1,11,8,2,0,1,"05/07/2019"
