"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"ES DAC",1.8,18.8,10.3,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"03/30/2020"
"JAAMH",0,18.9,2.2,1.1,1.7,1.4,13,13,13,NA,NA,NA,NA,NA,NA,14.1,14.4,14.4,"03/30/2020"
"Kids First DAC",1.8,9.8,3.8,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,"03/30/2020"
"NCATS",4.8,9.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/30/2020"
"NCI DAC",0,13.4,1.9,1.8,6.8,2.5,0,2.8,1.2,0,2.3,0.9,0,0,0,1.8,9.7,3.5,"03/30/2020"
"NEI",1.8,4.8,2,7.2,7.2,7.2,7,7,7,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"03/30/2020"
"NHGRI",0,18.8,2.8,0.3,7.2,0.7,0,2.3,0.1,0,9.1,0.8,NA,NA,NA,0.3,9.7,0.9,"03/30/2020"
"NHLBI",0.2,18.8,4.1,3,3.6,3.2,0,0,0,0,0,0,NA,NA,NA,3,3.6,3.2,"03/30/2020"
"NIAID",1.8,9.8,2.6,58.3,58.3,58.3,NA,NA,NA,NA,NA,NA,27.2,27.2,27.2,85.6,85.6,85.6,"03/30/2020"
"NIAMS",0.1,10.9,2.8,6.6,7.2,6.9,1,9,5,1.1,1.1,1.1,NA,NA,NA,8,16.1,11.2,"03/30/2020"
"NICHD",1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/30/2020"
"NIDCD DAC",1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/30/2020"
"NIDCR",1.8,5.7,3.1,0.3,0.3,0.3,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"03/30/2020"
"NIDDK",1.8,9.8,3.6,21.2,21.2,21.2,43,43,43,NA,NA,NA,NA,NA,NA,64.3,64.3,64.3,"03/30/2020"
"NIGMS",0,9.8,3,29.9,30.2,30.1,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,30,30.3,30.3,"03/30/2020"
"NINDS",0.2,4.8,2.1,3.2,3.5,3.2,0.1,1,0.3,0.1,0.1,0.1,NA,NA,NA,3.3,4.2,3.5,"03/30/2020"
"NINR DAC",1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/30/2020"
"All DACs",0,18.9,3,0.3,58.3,4.8,0,43,5.1,0,9.1,0.7,0,27.2,13.6,0.3,85.6,9.6,"03/30/2020"
"CDAC",8.2,8.2,8.2,12.8,12.8,12.8,2,2,2,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"03/31/2020"
"JAAMH",0,13.4,7.2,0.2,0.9,0.8,12.1,13.1,12.3,NA,NA,NA,0.9,0.9,0.9,1.8,13.7,12.9,"03/31/2020"
"NCI DAC",0,22.7,4.5,0.9,5.2,2.9,0,2.8,0.9,0,1.6,1,NA,NA,NA,2,8.1,3.8,"03/31/2020"
"NHGRI",0,22.7,6.9,0,0.7,0.5,0,14.2,0.6,0,0,0,NA,NA,NA,0,14.9,1.1,"03/31/2020"
"NHLBI",0,30,4.1,2.1,98.9,4.7,0,12.1,3.7,0,12.1,3,NA,NA,NA,2.1,98.9,8.3,"03/31/2020"
"NIAMS",8.2,8.2,8.2,5.7,5.7,5.7,8.9,8.9,8.9,NA,NA,NA,NA,NA,NA,14.6,14.6,14.6,"03/31/2020"
"NICHD",3.9,8,6.6,3.1,3.5,3.4,0,24.7,16.5,NA,NA,NA,NA,NA,NA,3.1,28.2,19.9,"03/31/2020"
"NIDCR",3,3,3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,14.9,14.9,14.9,"03/31/2020"
"NIDDK",3.9,8.2,6,19.8,20.1,20,43,43,43,NA,NA,NA,NA,NA,NA,62.9,62.9,62.9,"03/31/2020"
"NIGMS",3.9,8.2,6,28.8,29,28.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,28.9,29.2,29.1,"03/31/2020"
"NINDS",3.9,8.2,8,1.8,2,1.8,0.2,6.9,1.7,NA,NA,NA,NA,NA,NA,1.9,8.6,3.4,"03/31/2020"
"All DACs",0,30,6.1,0,98.9,2.5,0,43,5.4,0,12.1,1.3,0.9,14.8,7.8,0,98.9,7.7,"03/31/2020"
"JAAMH",0,14.3,1.1,0,6.8,0.4,12,14.1,12.2,1,1,1,0.8,76,43.9,0.9,76.6,15.7,"04/01/2020"
"NCATS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/01/2020"
"NCI DAC",0,15,0.3,0.4,5,1.3,0,2.8,0.6,0.1,1.1,0.3,NA,NA,NA,1.3,7.8,1.8,"04/01/2020"
"NEI",0,14.3,2.3,11.8,12.5,12.2,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,15.8,16.4,16.1,"04/01/2020"
"NHGRI",0,12.8,0.6,0,7.3,1.3,0,6.1,0.1,0,0,0,NA,NA,NA,0.1,7.3,1.4,"04/01/2020"
"NHLBI",0,2.2,0.5,1.7,5.8,2.2,0,0,0,0,7.8,1.4,NA,NA,NA,1.7,13.7,2.6,"04/01/2020"
"NIAMS",0.4,0.4,0.4,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,6,6,6,"04/01/2020"
"NICHD",0.4,0.6,0.5,2.2,2.5,2.3,0,24.7,16.5,NA,NA,NA,NA,NA,NA,2.5,26.9,18.8,"04/01/2020"
"NIDCR",0.4,36.2,24.3,20.7,20.9,20.8,1.4,1.4,1.4,8.4,8.4,8.4,NA,NA,NA,22.3,29.1,26.8,"04/01/2020"
"NIDDK",0.4,0.6,0.4,19.2,19.5,19.2,43,43,43,NA,NA,NA,NA,NA,NA,62.2,62.5,62.2,"04/01/2020"
"NIGMS",0,0.4,0.2,28,28.4,28.1,0.9,0.9,0.9,0.9,0.9,0.9,NA,NA,NA,29,29.3,29,"04/01/2020"
"NINDS",0.1,0.6,0.4,1.1,1.4,1.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,1.2,1.6,1.4,"04/01/2020"
"All DACs",0,36.2,0.7,0,28.4,3,0,43,4.5,0,8.4,1.1,0.8,76,43.9,0.1,76.6,7.7,"04/01/2020"
"ES DAC",0,0,0,1.1,1.1,1.1,24.2,24.2,24.2,NA,NA,NA,NA,NA,NA,25.3,25.3,25.3,"04/02/2020"
"JAAMH",0,0,0,6.5,6.5,6.5,14.1,14.1,14.1,NA,NA,NA,NA,NA,NA,20.7,20.7,20.7,"04/02/2020"
"NCI DAC",0.1,36.9,5.3,0.2,3.9,1.8,0,0.9,0.1,0,0.5,0.1,NA,NA,NA,0.6,4,1.9,"04/02/2020"
"NHGRI",0,14.8,2,1,3.8,1.8,0,2.3,0.4,0,0,0,NA,NA,NA,1.2,6.2,2.2,"04/02/2020"
"NHLBI",0.1,134,51.7,0,4,1,0,12.1,5.5,0,12.1,8.1,NA,NA,NA,1.5,12.2,7,"04/02/2020"
"NIDDK",0.2,0.9,0.7,17.7,18,17.9,43,43,43,NA,NA,NA,NA,NA,NA,60.8,61,60.9,"04/02/2020"
"NINDS",0.3,0.3,0.3,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"04/02/2020"
"All DACs",0,134,10.7,0,18,2.2,0,43,3.1,0,12.1,1.4,NA,NA,NA,0.6,61,5,"04/02/2020"
"CDAC",11.2,11.2,11.2,9.8,9.8,9.8,2,2,2,NA,NA,NA,NA,NA,NA,11.8,11.8,11.8,"04/03/2020"
"ES DAC",2,2,2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"04/03/2020"
"JAAMH",0,0.8,0.2,5,5.6,5.3,14.1,20.2,16.9,NA,NA,NA,NA,NA,NA,19.2,25.8,22.3,"04/03/2020"
"Kids First DAC",0,0,0,4.8,4.8,4.8,0,0,0,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"04/03/2020"
"NCATS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/03/2020"
"NCI DAC",0,15.2,8,0.1,3.9,2.6,0,2.8,0.1,0,0,0,NA,NA,NA,0.1,5.7,2.7,"04/03/2020"
"NHGRI",0,34.9,5.4,2.6,3.1,2.8,0,2.2,0.9,0,3.2,0.8,NA,NA,NA,2.7,6.2,3.7,"04/03/2020"
"NHLBI",0,31.2,5.3,0.2,4.2,2.4,0,9,2,0,0,0,NA,NA,NA,0.2,13.2,4.3,"04/03/2020"
"NICHD",0.6,0.6,0.6,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"04/03/2020"
"NIDCR",11.2,11.2,11.2,18.5,18.5,18.5,8.3,8.3,8.3,NA,NA,NA,NA,NA,NA,26.9,26.9,26.9,"04/03/2020"
"NIDDK",0.7,0.7,0.7,17.4,17.4,17.4,NA,NA,NA,NA,NA,NA,0,0,0,17.4,17.4,17.4,"04/03/2020"
"NIGMS",0,11.2,7.5,25.7,25.9,25.7,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,26.6,26.8,26.7,"04/03/2020"
"NINDS",1.1,1.1,1.1,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"04/03/2020"
"All DACs",0,34.9,5.7,0.1,25.9,3.8,0,20.2,2,0,3.2,0.2,0,0,0,0.1,26.9,5.6,"04/03/2020"
"NCI DAC",0.3,0.3,0.3,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"04/04/2020"
"NHGRI",0.8,0.8,0.8,2.2,2.2,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"04/04/2020"
"NHLBI",0.8,0.8,0.8,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"04/04/2020"
"All DACs",0.3,0.8,0.7,1.8,2.2,2,0,0,0,NA,NA,NA,NA,NA,NA,1.8,2.2,2,"04/04/2020"
"NCI DAC",0,1.7,0.8,0.7,2.5,1.6,0,0,0,0,0,0,NA,NA,NA,0.7,2.5,1.6,"04/05/2020"
"NHGRI",0,0.1,0.1,0.6,0.8,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.8,0.7,"04/05/2020"
"All DACs",0,1.7,0.4,0.6,2.5,1.1,0,0,0,0,0,0,NA,NA,NA,0.6,2.5,1.1,"04/05/2020"
"CDAC",0,5.9,3.2,6.7,7.4,7.2,2,2,2,NA,NA,NA,NA,NA,NA,8.7,9.4,9.2,"04/06/2020"
"ES DAC",2.4,2.4,2.4,4.2,4.2,4.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,"04/06/2020"
"JAAMH",0,5.8,3.8,2,2.5,2.2,14.2,36.2,14.5,NA,NA,NA,1,1,1,3,38.5,15.8,"04/06/2020"
"NCATS",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/06/2020"
"NCI DAC",0,6,1.6,0,1.8,1,0,1.5,0.1,0,0.1,0,NA,NA,NA,0.1,1.8,1.1,"04/06/2020"
"NEI",0.1,6.2,3.1,7.1,7.4,7.2,3.9,3.9,3.9,3.9,3.9,3.9,NA,NA,NA,11,11.3,11.1,"04/06/2020"
"NHGRI",0,15.8,3.3,0.2,14,1.4,0,2.3,0.1,0,7.7,2.7,NA,NA,NA,0.2,14,2.2,"04/06/2020"
"NHLBI",0,8.9,3.3,0.3,7.3,5.8,0,9,0.8,0,0,0,NA,NA,NA,0.4,10.1,6.3,"04/06/2020"
"NIAID",1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/06/2020"
"NIAMS",1.9,15.8,8.9,0.3,0.3,0.3,1,1,1,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"04/06/2020"
"NICHD",0.1,0.1,0.1,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"04/06/2020"
"NIDCR",6,6,6,16,16,16,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,17.3,17.3,17.3,"04/06/2020"
"NIDDK",0.1,4.9,2.3,57.2,57.2,57.2,0,0,0,NA,NA,NA,NA,NA,NA,57.2,57.2,57.2,"04/06/2020"
"NIGMS",0.1,0.1,0.1,23.1,23.1,23.1,1,1,1,NA,NA,NA,NA,NA,NA,24.2,24.2,24.2,"04/06/2020"
"NINDS",0.1,4.9,2.2,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"04/06/2020"
"All DACs",0,15.8,2.8,0,57.2,7.3,0,36.2,4.9,0,7.7,0.6,1,1,1,0.1,57.2,11.1,"04/06/2020"
"JAAMH",5.6,26.7,19.2,1.3,1.5,1.4,14.2,14.2,14.2,NA,NA,NA,NA,NA,NA,15.5,15.7,15.6,"04/07/2020"
"NCI DAC",0,18,1.7,0.6,5.7,2.6,0,2.4,0.8,0.1,1.7,0.5,NA,NA,NA,0.7,8,3.4,"04/07/2020"
"NHGRI",0,18,4,0.3,6.1,1.5,0,2.3,0.4,NA,NA,NA,NA,NA,NA,0.3,8.4,1.9,"04/07/2020"
"NHLBI",0,3.8,3.5,0,6.2,0.5,0,7.1,3.9,55,55,55,NA,NA,NA,0,55.3,4.9,"04/07/2020"
"NICHD",0.9,2.7,1.8,0.9,1.1,1,0,0,0,NA,NA,NA,NA,NA,NA,0.9,1.1,1,"04/07/2020"
"NIDDK",0,6,3,56,56.2,56.1,0,0,0,NA,NA,NA,NA,NA,NA,56,56.2,56.1,"04/07/2020"
"NINDS",0.2,0.2,0.2,0.1,0.1,0.1,4,12.7,8.3,NA,NA,NA,NA,NA,NA,4.1,12.8,8.5,"04/07/2020"
"All DACs",0,26.7,3.4,0,56.2,1.7,0,14.2,3.1,0.1,55,11.4,NA,NA,NA,0,56.2,5.2,"04/07/2020"
"JAAMH",0,6,1,0.1,1,0.3,13.1,14.2,14,NA,NA,NA,NA,NA,NA,14.1,14.4,14.3,"04/08/2020"
"NCI DAC",0,7.7,1.6,0.1,1.6,1.3,0,0.6,0.3,0,0,0,NA,NA,NA,0.2,2.1,1.4,"04/08/2020"
"NHGRI",0,7.7,1.2,0,5.2,0.9,0,7.1,2.3,0,6.7,1.7,NA,NA,NA,0,7.5,3.2,"04/08/2020"
"NHLBI",0,50.1,9.7,0.1,0.8,0.2,0,27.7,13.8,0,0,0,NA,NA,NA,0.1,28.5,4.8,"04/08/2020"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2020"
"NIAMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2020"
"NIGMS",0,0,0,20.8,20.8,20.8,1,1,1,NA,NA,NA,NA,NA,NA,21.8,21.8,21.8,"04/08/2020"
"NINDS",0,0,0,1.1,1.1,1.1,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,12,12,12,"04/08/2020"
"All DACs",0,50.1,2.4,0,20.8,1.4,0,27.7,6.1,0,6.7,0.3,NA,NA,NA,0,28.5,4.7,"04/08/2020"
"JAAMH",0,17,6.1,0.1,4,0.5,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,13.2,13.7,13.3,"04/09/2020"
"NCI DAC",0,135.4,17.2,0.4,1,0.7,0,0.5,0.1,NA,NA,NA,NA,NA,NA,0.4,1.5,0.7,"04/09/2020"
"NEI",0,0,0,3.9,3.9,3.9,4,4,4,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"04/09/2020"
"NHGRI",0,44.1,13.8,0,3.7,0.9,0,2.3,0.6,0,0,0,NA,NA,NA,0.1,6,1.6,"04/09/2020"
"NHLBI",0,5,0.6,0,34.9,24.6,0,1.7,0.2,27.7,27.7,27.7,NA,NA,NA,4.8,34.9,28.2,"04/09/2020"
"NIAMS",1.1,1.1,1.1,11.2,11.2,11.2,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"04/09/2020"
"NIDDK",0.9,7,4,54,54,54,0,0,0,NA,NA,NA,NA,NA,NA,54,54,54,"04/09/2020"
"NIGMS",1.9,17,9.5,20.1,20.4,20.2,1,1,1,NA,NA,NA,NA,NA,NA,21.1,21.4,21.3,"04/09/2020"
"NINDS",0,17,1.7,0.1,2.1,1.9,0,8.7,7.8,NA,NA,NA,NA,NA,NA,0.1,10.8,9.7,"04/09/2020"
"All DACs",0,135.4,9.9,0,54,7.5,0,13.1,2.1,0,27.7,20.8,NA,NA,NA,0.1,54,10.2,"04/09/2020"
"CDAC",0,17.3,5.8,2.8,3.2,3.1,2,2,2,NA,NA,NA,NA,NA,NA,4.8,5.2,5.1,"04/10/2020"
"JAAMH",0,29.2,15.9,3,3.6,3,15.9,16,15.9,2.2,2.2,2.2,2.8,2.8,2.8,5.1,19.3,17.9,"04/10/2020"
"NCI DAC",0,17.3,8,0.1,2.7,1.6,0,0,0,0,0,0,NA,NA,NA,0.1,2.7,1.6,"04/10/2020"
"NEI",0,0,0,3.2,3.2,3.2,4,4,4,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,"04/10/2020"
"NHGRI",0,17.3,1.8,0.1,2.9,2.7,0,2.3,1.9,NA,NA,NA,NA,NA,NA,0.1,5.2,4.6,"04/10/2020"
"NHLBI",0,17.3,6.2,2.8,4,3.3,0,0,0,0,0,0,NA,NA,NA,2.8,4,3.3,"04/10/2020"
"NIAID",0,17.3,8.7,74.2,74.5,74.4,14.4,14.5,14.5,NA,NA,NA,NA,NA,NA,88.6,89,88.8,"04/10/2020"
"NIAMS",0,0,0,10,10,10,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,18,18,18,"04/10/2020"
"NICHD",17.3,17.3,17.3,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"04/10/2020"
"NIDCR",0,0,0,11.7,11.8,11.7,NA,NA,NA,8.3,8.3,8.3,NA,NA,NA,20,20,20,"04/10/2020"
"NIGMS",0,17.3,8.7,18.8,19.1,18.9,1,1.2,1.1,NA,NA,NA,1.2,1.2,1.2,19.8,20.3,20,"04/10/2020"
"NINDS",0,17.3,14.2,1,7,2.1,0,0,0,NA,NA,NA,NA,NA,NA,1,7,2.1,"04/10/2020"
"All DACs",0,29.2,9.8,0.1,74.5,3.9,0,16,8.2,0,8.3,0.7,1.2,2.8,2,0.1,89,10.7,"04/10/2020"
"NCI DAC",0,0.7,0.1,1.9,1.9,1.9,0,0,0,0,0,0,NA,NA,NA,1.9,2,1.9,"04/11/2020"
"NHGRI",0,0.7,0.2,1.9,1.9,1.9,0,0,0,0,0,0,NA,NA,NA,1.9,1.9,1.9,"04/11/2020"
"All DACs",0,0.7,0.1,1.9,1.9,1.9,0,0,0,0,0,0,NA,NA,NA,1.9,2,1.9,"04/11/2020"
"CDAC",0,0,0,0.9,0.9,0.9,2,2,2,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"04/12/2020"
"JAAMH",0.2,0.2,0.2,1.2,1.2,1.2,16,16,16,NA,NA,NA,NA,NA,NA,17.2,17.2,17.2,"04/12/2020"
"NCI DAC",10.9,42.1,26.5,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"04/12/2020"
"NHGRI",0,15.6,2.2,0.6,1.2,0.8,0,0,0,0,0,0,NA,NA,NA,0.6,1.2,0.8,"04/12/2020"
"NHLBI",0,0.2,0.2,1.6,1.8,1.8,0,0,0,0,0,0,NA,NA,NA,1.6,1.8,1.8,"04/12/2020"
"NINDS",5,5,5,4.9,4.9,4.9,NA,NA,NA,0,0,0,NA,NA,NA,5,5,5,"04/12/2020"
"All DACs",0,42.1,1.8,0.5,4.9,1.5,0,16,1.1,0,0,0,NA,NA,NA,0.5,17.2,2.3,"04/12/2020"
"CDAC",40.8,40.8,40.8,0.4,0.4,0.4,2,2,2,NA,NA,NA,NA,NA,NA,2.4,2.4,2.4,"04/13/2020"
"JAAMH",1,40.8,20,0.2,0.5,0.4,16,16,16,NA,NA,NA,NA,NA,NA,16.2,16.5,16.4,"04/13/2020"
"NCI DAC",0,12.7,3.2,0.2,6.1,1.9,0,3.9,1.2,0,0,0,NA,NA,NA,0.3,9.4,2.8,"04/13/2020"
"NHGRI",0,5.2,1.2,0.1,6.9,1.8,0,2.2,0.8,0,0,0,NA,NA,NA,0.1,9.1,2.3,"04/13/2020"
"NHLBI",0.1,12.4,5.1,0.1,1.1,0.7,0,14.7,5.3,0,0,0,NA,NA,NA,1,14.9,5.5,"04/13/2020"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/13/2020"
"NIAMS",0,0,0,6.9,6.9,6.9,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"04/13/2020"
"NICHD",10.1,10.1,10.1,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"04/13/2020"
"NIDCR",1,1.3,1.2,8.6,9,8.7,8.3,8.3,8.3,8.3,8.3,8.3,NA,NA,NA,16.9,17.3,17,"04/13/2020"
"NIGMS",1.3,1.3,1.3,16.2,16.2,16.2,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,17.4,17.4,17.4,"04/13/2020"
"NINDS",0.2,5.9,3.8,3.8,4,3.9,0,0,0,NA,NA,NA,7.2,7.2,7.2,4.1,11,8.4,"04/13/2020"
"All DACs",0,40.8,4.8,0.1,16.2,1.9,0,16,3,0,8.3,1.2,7.2,7.2,7.2,0.1,17.4,4.7,"04/13/2020"
"CDAC",8.1,8.1,8.1,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"04/14/2020"
"JAAMH",0,15.8,9.4,0.1,0.5,0.2,14,14.8,14.3,NA,NA,NA,NA,NA,NA,14.1,15.3,14.6,"04/14/2020"
"Kids First DAC",0,0,0,5.1,5.1,5.1,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,5.4,5.4,5.4,"04/14/2020"
"NCI DAC",0,28,2.9,0.8,2.2,1,0.1,2,1.5,1.6,1.6,1.6,NA,NA,NA,2.2,3.4,2.5,"04/14/2020"
"NEI",0,0,0,29.8,29.8,29.8,26.1,26.1,26.1,NA,NA,NA,NA,NA,NA,56,56,56,"04/14/2020"
"NHGRI",0,28,3.5,0,5.8,0.4,0,8.2,1.5,0,0,0,NA,NA,NA,0,8.5,0.9,"04/14/2020"
"NHLBI",0,4,2.3,0.2,1.2,0.5,2.1,2.1,2.1,0,2.1,0.3,NA,NA,NA,0.2,3.2,1.3,"04/14/2020"
"NIAID",0.9,0.9,0.9,70.5,70.5,70.5,14.5,14.5,14.5,NA,NA,NA,NA,NA,NA,85,85,85,"04/14/2020"
"NIAMS",0.9,0.9,0.9,6,6,6,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"04/14/2020"
"NIGMS",0.9,8.1,4.5,15,15,15,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,16.2,16.2,16.2,"04/14/2020"
"NINDS",0.9,0.9,0.9,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"04/14/2020"
"All DACs",0,28,3.7,0,70.5,2.2,0,26.1,4.3,0,2.1,0.1,NA,NA,NA,0,85,5.5,"04/14/2020"
"CDAC",0.5,0.5,0.5,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"04/15/2020"
"JAAMH",1,12.2,6.6,0.2,0.6,0.4,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,14,14.4,14.2,"04/15/2020"
"NCI DAC",0,85,2.6,1.2,4.5,2.7,0,0.9,0.2,0,0.2,0,NA,NA,NA,1.3,4.5,2.7,"04/15/2020"
"NHGRI",0.5,85,14.9,0,4.9,0.6,0,2.2,0.3,NA,NA,NA,NA,NA,NA,0,7.2,0.9,"04/15/2020"
"NHLBI",0,0.8,0.6,0,0.4,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0,0.4,0.1,"04/15/2020"
"NINDS",13.9,13.9,13.9,2.1,2.1,2.1,0,7.2,1.8,NA,NA,NA,NA,NA,NA,2.2,9.3,4,"04/15/2020"
"All DACs",0,85,4.5,0,4.9,2,0,13.8,0.7,0,0.2,0,NA,NA,NA,0,14.4,2.5,"04/15/2020"
"JAAMH",0.1,23,17.5,0,0.4,0.1,13,13.2,13.1,NA,NA,NA,0.1,0.1,0.1,0.2,13.5,8.3,"04/16/2020"
"Kids First DAC",0,0,0,0.9,0.9,0.9,2,2.3,2.1,NA,NA,NA,NA,NA,NA,3,3.2,3,"04/16/2020"
"NCI DAC",0,42.7,2.9,0.3,2.3,0.8,0.1,4,1.4,0.1,1.4,0.5,NA,NA,NA,0.5,6.2,2,"04/16/2020"
"NEI",9.2,9.2,9.2,13,13,13,40.9,40.9,40.9,NA,NA,NA,NA,NA,NA,53.9,53.9,53.9,"04/16/2020"
"NHGRI",0,23,5.8,0,4.4,1.7,0,2.2,0.9,0,0,0,NA,NA,NA,0,6.6,2.5,"04/16/2020"
"NHLBI",0,9.2,5.9,0.7,4.7,1.8,0,7.8,0.3,0,0,0,NA,NA,NA,0.7,11.8,2.1,"04/16/2020"
"NICHD",5,5,5,4.8,4.8,4.8,22,22,22,NA,NA,NA,NA,NA,NA,26.8,26.8,26.8,"04/16/2020"
"NIDCR",2,2,2,5.8,5.8,5.8,8.3,8.3,8.3,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"04/16/2020"
"NIDDK",0,9.2,7.9,47,47,47,0,0,0,NA,NA,NA,NA,NA,NA,47,47,47,"04/16/2020"
"NIGMS",0,0,0,12.9,12.9,12.9,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"04/16/2020"
"All DACs",0,42.7,7.1,0,47,2.9,0,40.9,3.1,0,1.4,0.2,0.1,0.1,0.1,0,53.9,5.3,"04/16/2020"
"JAAMH",0,21.8,6.8,0.3,0.6,0.4,18.9,18.9,18.9,NA,NA,NA,NA,NA,NA,19.3,19.5,19.4,"04/17/2020"
"NCI DAC",0,12,8.2,0.4,1.8,0.8,0.3,1.4,1.1,NA,NA,NA,NA,NA,NA,1.8,2.1,1.9,"04/17/2020"
"NHGRI",0,12,3.2,0,0.1,0,0,0,0,0,0,0,NA,NA,NA,0,0.1,0,"04/17/2020"
"NHLBI",0,16.1,5.5,3.2,3.2,3.2,0,0,0,0,0,0,NA,NA,NA,3.2,3.2,3.2,"04/17/2020"
