"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NEI",5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/25/2018"
"NHGRI",0,7.9,5.5,0.1,5.1,1.4,0,2.3,0.1,0,0,0,NA,NA,NA,0.1,7.4,1.5,"04/25/2018"
"NHLBI",0,5.8,2,0.9,1.2,1.1,14.8,14.8,14.8,0,0,0,NA,NA,NA,1.2,16,11,"04/25/2018"
"NIAMS",4.2,4.2,4.2,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/25/2018"
"NICHD",5.8,5.8,5.8,2.2,2.2,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"04/25/2018"
"NIDDK",5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/25/2018"
"NIGMS",5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/25/2018"
"NINDS",0,5.8,2.7,5,5,5,0,30.1,3.3,NA,NA,NA,0,0,0,5,35.1,8.2,"04/25/2018"
"All DACs",0,20.9,4.1,0.1,20.2,4.8,0,30.1,7.3,0,149.8,77.6,0,41.7,13.4,0.1,162.6,28,"04/25/2018"
"JAAMH",0.1,1,0.4,18.9,19.6,19.5,21,21,21,NA,NA,NA,NA,NA,NA,39.8,40.5,40.4,"04/26/2018"
"NCI DAC",0,19.9,1.1,0.5,12.3,9,0,41.7,13.2,0,0,0,NA,NA,NA,1.5,54,20.5,"04/26/2018"
"NEI",0.3,0.3,0.3,26.6,26.6,26.6,36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,62.8,62.8,62.8,"04/26/2018"
"NHGRI",0,8.7,0.5,0,4,1.8,0,3.1,0.9,1.1,3.1,2,NA,NA,NA,0,7.1,2.9,"04/26/2018"
"NHLBI",0,0,0,3.9,3.9,3.9,NA,NA,NA,0,0,0,NA,NA,NA,3.9,3.9,3.9,"04/26/2018"
"NIGMS",0.4,0.4,0.4,5.2,5.2,5.2,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"04/26/2018"
"NINDS",0.1,0.1,0.1,4.8,4.8,4.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4.9,4.9,4.9,"04/26/2018"
"All DACs",0,19.9,0.7,0,26.6,7.2,0,41.7,9.6,0,3.1,0.5,NA,NA,NA,0,62.8,14.8,"04/26/2018"
"CDAC",3.1,3.1,3.1,2.6,2.6,2.6,0,0,0,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"04/27/2018"
"JAAMH",0,25.8,6.4,6.1,18.4,17.2,21,21,21,NA,NA,NA,NA,NA,NA,39,39.4,39.2,"04/27/2018"
"NCI DAC",0,711.1,61.2,1.4,11.3,4.3,0,41.7,11.2,0,0,0,41.7,41.7,41.7,1.4,53,17.1,"04/27/2018"
"NEI",21,21,21,13,13,13,12.9,12.9,12.9,NA,NA,NA,NA,NA,NA,25.9,25.9,25.9,"04/27/2018"
"NHGRI",0,10.8,3.2,0,3.9,2.2,0,15,3.1,0,0,0,NA,NA,NA,0,18.9,4.9,"04/27/2018"
"NHLBI",0,10.8,4.7,0.1,4.4,2.2,9.8,9.9,9.8,0,0,0,0,0,0,0.1,14.3,4,"04/27/2018"
"NIAMS",0.8,0.8,0.8,0.2,0.2,0.2,5,5,5,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"04/27/2018"
"NIDDK",0.8,0.8,0.8,54.2,54.2,54.2,0,0,0,NA,NA,NA,NA,NA,NA,54.2,54.2,54.2,"04/27/2018"
"NINDS",0.8,0.8,0.8,4.1,4.1,4.1,3,24.2,13.6,NA,NA,NA,NA,NA,NA,7.1,28.3,17.7,"04/27/2018"
"All DACs",0,711.1,14.8,0,54.2,6.8,0,41.7,11.1,0,0,0,0,41.7,3.8,0,54.2,14.3,"04/27/2018"
"NCI DAC",10.9,10.9,10.9,13.2,13.2,13.2,NA,NA,NA,123,123,123,4.9,4.9,4.9,136.2,136.2,136.2,"04/28/2018"
"NHGRI",10.9,10.9,10.9,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"04/28/2018"
"NIAID",10.9,10.9,10.9,19.1,19.1,19.1,8,8,8,NA,NA,NA,NA,NA,NA,27.2,27.2,27.2,"04/28/2018"
"NIDDK",10.9,10.9,10.9,53,53,53,0,0,0,NA,NA,NA,NA,NA,NA,53.1,53.1,53.1,"04/28/2018"
"All DACs",10.9,10.9,10.9,3.2,53,22.1,0,8,2.7,123,123,123,4.9,4.9,4.9,3.2,136.2,54.9,"04/28/2018"
"NCI DAC",0,3.9,2.6,2.7,11.9,8.2,0,38.7,12.7,NA,NA,NA,38.7,38.7,38.7,2.7,50.4,19.9,"04/29/2018"
"NIGMS",2.5,2.5,2.5,1.8,1.8,1.8,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,2.7,2.7,2.7,"04/29/2018"
"All DACs",0,3.9,2.6,1.8,11.9,6.3,0,38.7,8.8,NA,NA,NA,38.7,38.7,38.7,2.7,50.4,14.2,"04/29/2018"
"CDAC",0.1,3.8,1.7,15.1,17.7,16.8,0,0,0,NA,NA,NA,NA,NA,NA,15.1,17.7,16.8,"04/30/2018"
"ES DAC",0.1,0.1,0.1,2.5,2.5,2.5,0,0,0,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"04/30/2018"
"JAAMH",0,55,2.9,3,15.4,13.5,21,21.8,21,NA,NA,NA,0,43,18.4,3.1,58.3,34.3,"04/30/2018"
"NCI DAC",0,11.8,1.4,0,11.5,9,0,41.7,12.9,0,133.3,55.6,5.8,38.7,25.5,0,134.9,26.5,"04/30/2018"
"NEI",3.8,3.8,3.8,11,11,11,NA,NA,NA,0,0,0,NA,NA,NA,11,11,11,"04/30/2018"
"NHGRI",0,9.9,2.4,1.2,13.5,5.4,0,7.9,0.9,0,2.7,0.1,NA,NA,NA,1.5,16.2,6.1,"04/30/2018"
"NHLBI",0,55,23,0,1,0.7,0,24.1,10.3,0,0,0,NA,NA,NA,0,24.1,9.2,"04/30/2018"
"NIAMS",0.1,0.1,0.1,0.5,0.5,0.5,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,7.4,7.4,7.4,"04/30/2018"
"NIDDK",3,55,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/30/2018"
"NIGMS",0.1,5.3,0.8,0.7,1,0.7,0.9,45,23,NA,NA,NA,0.9,0.9,0.9,1.6,45.7,22,"04/30/2018"
"NINDS",2.8,9.9,3.8,0.8,1,1,3,29.2,10.6,NA,NA,NA,NA,NA,NA,3.9,30.2,11.6,"04/30/2018"
"All DACs",0,55,3.9,0,17.7,7.2,0,45,10.9,0,133.3,16.7,0,43,21.8,0,134.9,20.1,"04/30/2018"
"CDAC",0.9,0.9,0.9,14.1,14.1,14.1,0,0,0,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"05/01/2018"
"JAAMH",0,10.8,2.7,21,21.3,21.1,34,34,34,NA,NA,NA,NA,NA,NA,55,55.4,55.2,"05/01/2018"
"NCI DAC",0,12.5,0.9,0,10.3,3.1,0,19,5.7,0,118.7,13.2,38.7,38.7,38.7,0,128.6,10.8,"05/01/2018"
"NEI",0,10.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/01/2018"
"NHGRI",0,11,2.9,0.8,6,4.7,0,2.7,0.1,0,2.3,0.3,NA,NA,NA,0.8,7.9,4.9,"05/01/2018"
"NHLBI",0,10.8,4.2,0,1.8,0.2,0.9,12.9,9.4,0,0,0,NA,NA,NA,0.2,14.6,1.3,"05/01/2018"
"NIAID",0,0,0,41.8,41.8,41.8,17.1,17.1,17.1,NA,NA,NA,NA,NA,NA,58.9,58.9,58.9,"05/01/2018"
"NICHD",0,0.9,0.5,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,0,0,0,2.9,2.9,2.9,"05/01/2018"
"NIDDK",0,10.8,7.3,63,63.1,63,NA,NA,NA,NA,NA,NA,0,7.7,3.8,63.1,70.7,66.9,"05/01/2018"
"NINDS",0,0.7,0.2,0,0.9,0.6,0,0.1,0,NA,NA,NA,NA,NA,NA,0.1,0.9,0.7,"05/01/2018"
"All DACs",0,12.5,3.1,0,63.1,5,0,34,9.5,0,118.7,1.9,0,38.7,11.6,0,128.6,12.9,"05/01/2018"
"CDAC",1,1,1,15.9,15.9,15.9,0,0,0,NA,NA,NA,NA,NA,NA,15.9,15.9,15.9,"05/02/2018"
"ES DAC",0.8,0.8,0.8,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,"05/02/2018"
"JAAMH",0,20.2,1.3,0,20.6,17.9,21.8,34,33.6,0,0,0,1.8,36,4.5,0,56.2,39.8,"05/02/2018"
"NCI DAC",0,6.5,1.8,0.1,14,4.9,0,49.1,14.7,0,118.7,94,10.9,62.8,19.6,0.2,127.8,28.6,"05/02/2018"
"NEI",0,5.3,2.3,8.1,20.9,17.2,12.9,36.2,31.9,12.9,36.2,20.7,NA,NA,NA,21,57.1,46.7,"05/02/2018"
"NHGRI",0,6.9,2.4,1,11.4,3.3,0,2.7,0.1,0,0,0,NA,NA,NA,1,14.1,3.4,"05/02/2018"
"NHLBI",0.1,6.9,1.1,0,1.9,1,0,8,6,7.3,8,7.4,NA,NA,NA,0,9.5,7.3,"05/02/2018"
"NIAMS",0.7,0.8,0.7,0.2,0.8,0.5,0.1,12.1,6.1,NA,NA,NA,NA,NA,NA,0.3,12.9,6.6,"05/02/2018"
"NICHD",0.1,1.9,1.3,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"05/02/2018"
"NIDDK",0.1,1.9,1.2,62.1,62.1,62.1,7.7,118.8,35.5,NA,NA,NA,NA,NA,NA,69.8,181,97.6,"05/02/2018"
"NIGMS",0.5,1.9,1.3,29.7,29.9,29.8,14.2,20.1,18.9,20,20,20,NA,NA,NA,44.1,49.9,48.9,"05/02/2018"
"NINDS",0.1,6.9,1.4,0,1.6,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0,0.1,0,"05/02/2018"
"All DACs",0,20.2,1.6,0,62.1,8.5,0,118.8,13.3,0,118.7,19.9,1,62.8,7.2,0,181,22.1,"05/02/2018"
"CDAC",0.2,1.8,1,12.5,15.2,13.9,0,8,4,NA,NA,NA,NA,NA,NA,15.2,20.5,17.9,"05/03/2018"
"ES DAC",1,1,1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,8.4,8.4,8.4,"05/03/2018"
"JAAMH",0,2.5,1.1,19.2,19.6,19.3,34,34,34,NA,NA,NA,NA,NA,NA,53.2,53.3,53.3,"05/03/2018"
"NCI DAC",0,15.9,2.1,0,13.5,9.5,0,46.9,22.3,0,113.8,69.4,14.8,36,28.7,0,127.3,42,"05/03/2018"
"NEI",1.8,1.8,1.8,20,20,20,36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,56.2,56.2,56.2,"05/03/2018"
"NHGRI",0,8,2.2,3.5,4.4,4.1,0,2.7,1,0,2.7,1.2,NA,NA,NA,3.5,6.5,5.2,"05/03/2018"
"NHLBI",0,8,1.6,0.1,1.2,0.3,8,8,8,0,0,0,NA,NA,NA,0.1,8.6,3.4,"05/03/2018"
"NIAMS",0,0.8,0.4,0.7,1,0.8,18.8,18.9,18.9,NA,NA,NA,NA,NA,NA,19.5,19.8,19.7,"05/03/2018"
"NICHD",1.8,1.8,1.8,1,1,1,14.2,14.2,14.2,0,0,0,NA,NA,NA,1,15.2,8.1,"05/03/2018"
"NIDDK",0.2,0.2,0.2,61.5,61.5,61.5,NA,NA,NA,NA,NA,NA,0,0,0,61.5,61.5,61.5,"05/03/2018"
"NIGMS",1,1.8,1.3,29,29.2,29.2,20.1,20.2,20.1,NA,NA,NA,NA,NA,NA,49.1,49.4,49.3,"05/03/2018"
"NINDS",6.1,8,7.1,0.8,1.1,1,21.2,21.2,21.2,NA,NA,NA,0,0,0,1.1,22,11.6,"05/03/2018"
"All DACs",0,15.9,1.9,0,61.5,9.1,0,46.9,15.7,0,113.8,18.8,0,36,16,0,127.3,25.3,"05/03/2018"
"JAAMH",0.2,3.1,1.8,0.1,18.3,9,0,34.1,15.7,NA,NA,NA,7.1,7.1,7.1,0.1,52.3,24.4,"05/04/2018"
"NCI DAC",0,3.2,0.5,0.1,12,4.5,0,33.8,11.9,0,0,0,NA,NA,NA,0.1,45.8,15.9,"05/04/2018"
"NEI",0.2,0.2,0.2,18.7,18.7,18.7,36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,54.8,54.8,54.8,"05/04/2018"
"NHGRI",0,38,3.1,0,3.1,2.8,0,2.3,0.3,0,0,0,NA,NA,NA,0,5,2.9,"05/04/2018"
"NHLBI",3,3.1,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"05/04/2018"
"NIAID",3,3,3,39.1,39.1,39.1,17.1,17.1,17.1,NA,NA,NA,NA,NA,NA,56.2,56.2,56.2,"05/04/2018"
"NIDCR",0.9,0.9,0.9,0.1,0.1,0.1,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,11,11,11,"05/04/2018"
"NIDDK",3,3.1,3,60.2,60.3,60.3,24,24,24,NA,NA,NA,7.7,7.7,7.7,67.9,84.3,73.4,"05/04/2018"
"NINDS",0.2,0.2,0.2,2.6,2.6,2.6,0,0,0,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"05/04/2018"
"All DACs",0,38,1.7,0,60.3,8.1,0,36.2,12.4,0,0,0,7.1,7.7,7.5,0,84.3,18.4,"05/04/2018"
"JAAMH",0.9,0.9,0.9,17.2,17.2,17.2,34.1,34.1,34.1,NA,NA,NA,36,36,36,51.3,53.2,52,"05/05/2018"
"NCI DAC",0.9,0.9,0.9,1.9,1.9,1.9,16.2,16.2,16.2,NA,NA,NA,NA,NA,NA,18.1,18.1,18.1,"05/05/2018"
"NHLBI",0,0,0,2,2,2,NA,NA,NA,0,0,0,NA,NA,NA,2,2,2,"05/05/2018"
"NIGMS",0,0.9,0.5,27,27,27,20.2,20.2,20.2,NA,NA,NA,NA,NA,NA,47.2,47.2,47.2,"05/05/2018"
"All DACs",0,0.9,0.4,1.9,27,5.3,16.2,34.1,20.6,0,0,0,36,36,36,2,53.2,15.9,"05/05/2018"
"NCI DAC",0,10.7,2,1,10,5.6,0,47,23.9,NA,NA,NA,NA,NA,NA,1,57.1,29.5,"05/06/2018"
"NHLBI",0,10.7,7.1,1.2,1.8,1.6,2.9,2.9,2.9,0,0,0,NA,NA,NA,1.2,4.7,3.5,"05/06/2018"
"All DACs",0,10.7,3.7,1,10,4.3,0,47,18.7,0,0,0,NA,NA,NA,1,57.1,20.9,"05/06/2018"
"CDAC",1.8,1.8,1.8,11.2,11.2,11.2,0,0,0,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"05/07/2018"
"ES DAC",0,0,0,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,0,0,0,3.9,3.9,3.9,"05/07/2018"
"JAAMH",0,49,14.5,1.6,35.4,19.3,14,34.1,26.8,NA,NA,NA,0,7.8,5.2,1.8,49.4,45.2,"05/07/2018"
"NCI DAC",0,49,4.1,0.2,14.2,10.5,0,53.9,18.1,0,102.8,87,31,44.9,35.9,0.2,112,33.9,"05/07/2018"
"NEI",0,49,35,15.9,16,15.9,36.2,36.2,36.2,36.2,36.2,36.2,NA,NA,NA,52,52.2,52.1,"05/07/2018"
"NHGRI",0,49,13.5,0,7,2.7,0,6.2,0.4,0,2.3,1.1,NA,NA,NA,0,9.2,3.2,"05/07/2018"
"NHLBI",0,49,12.8,0,8.8,2.2,2.9,22.8,16.1,0,16,8.9,NA,NA,NA,0,30.1,16.9,"05/07/2018"
"NIAMS",1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/07/2018"
"NIDCR",7,7,7,2.9,2.9,2.9,NA,NA,NA,49.1,49.1,49.1,NA,NA,NA,52,52,52,"05/07/2018"
"NIDDK",0,49,32.7,57.1,57.2,57.1,24,24,24,24,24,24,NA,NA,NA,81.1,81.3,81.2,"05/07/2018"
"NIGMS",0,1.8,0.9,24.9,25,24.9,20.2,20.2,20.2,20.2,20.2,20.2,NA,NA,NA,45.1,45.2,45.2,"05/07/2018"
"NINDS",0,49,10.5,0,0.8,0.1,0,23,10,25.1,25.1,25.1,NA,NA,NA,0.1,25.2,10.9,"05/07/2018"
"All DACs",0,49,12,0,57.2,10.4,0,53.9,15.9,0,102.8,24.4,0,44.9,25.2,0,112,27.4,"05/07/2018"
"JAAMH",0,13,5.8,0.8,34.5,25.3,16,24.1,22.1,0.8,0.8,0.8,NA,NA,NA,16.8,48.3,38.2,"05/08/2018"
"NCI DAC",0,12.1,2.5,0,13.2,9.9,0,42,17.6,0,42,21,7.9,7.9,7.9,0,55.2,27.5,"05/08/2018"
"NEI",0,0,0,51,51,51,10.7,10.7,10.7,NA,NA,NA,NA,NA,NA,61.7,61.7,61.7,"05/08/2018"
"NHGRI",0,8.3,3,0,6.2,1.4,0,2.3,0.5,0,0,0,NA,NA,NA,0.1,8.5,1.9,"05/08/2018"
"NHLBI",0.4,71.1,12.4,0,23.1,4.8,0,19.3,7.4,0,0,0,NA,NA,NA,0,27.1,10.3,"05/08/2018"
"NICHD",0.5,8.3,3.1,2.8,3.1,3,0,0,0,NA,NA,NA,NA,NA,NA,2.8,3.2,3,"05/08/2018"
"NIDDK",18.8,18.8,18.8,56.2,56.2,56.2,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,73,73,73,"05/08/2018"
"NINDS",26,26,26,0.8,0.8,0.8,16.2,16.2,16.2,NA,NA,NA,NA,NA,NA,17,17,17,"05/08/2018"
"All DACs",0,71.1,7.6,0,56.2,8.9,0,42,12.2,0,42,1.7,7.9,7.9,7.9,0,73,19.5,"05/08/2018"
"CDAC",0.5,0.5,0.5,6.5,9.5,7.5,0,0,0,NA,NA,NA,NA,NA,NA,6.5,9.5,7.5,"05/09/2018"
"ES DAC",5.9,5.9,5.9,2,2,2,NA,NA,NA,NA,NA,NA,0,0,0,2.1,2.1,2.1,"05/09/2018"
"JAAMH",0,5.9,0.6,0.1,33.1,22.8,24.1,28,26.6,0.9,3,1.6,0,26.3,8.5,0.1,50.8,44.4,"05/09/2018"
"NCATS",0.5,0.5,0.5,54.4,54.4,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/09/2018"
"NCI DAC",0,6.7,4.6,0.2,12.2,9.5,0,14.2,4,0,0,0,8,8.1,8,0.2,20.2,16.6,"05/09/2018"
"NEI",5.2,5.2,5.2,14,14,14,36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,50.2,50.2,50.2,"05/09/2018"
"NHGRI",0,5.9,2.6,0,5.2,0.8,0,2.3,0.1,0,0,0,NA,NA,NA,0,7.5,0.8,"05/09/2018"
"NHLBI",0,5.9,0.2,0.1,7,1,0,19.3,2,NA,NA,NA,NA,NA,NA,0.1,26,2.9,"05/09/2018"
"NIAID",0.5,0.5,0.5,34.3,34.3,34.3,17.1,17.1,17.1,NA,NA,NA,NA,NA,NA,51.4,51.4,51.4,"05/09/2018"
"NICHD",0,1.1,0.5,1.8,2.3,2.2,0,21.2,14,0,0,0,NA,NA,NA,1.8,23.5,12.7,"05/09/2018"
"NIDCR",5.9,5.9,5.9,1,1,1,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"05/09/2018"
"NIDDK",0,0.5,0.2,55,55.5,55.2,24,24,24,0,0,0,NA,NA,NA,55.5,79.1,71.2,"05/09/2018"
"NIGMS",0.5,0.8,0.7,23.2,23.2,23.2,NA,NA,NA,20.2,20.2,20.2,NA,NA,NA,43.5,43.5,43.5,"05/09/2018"
"NINDS",0,0.8,0.5,0,1.8,0.4,0,21.2,7,23.3,23.3,23.3,0,2.1,0.1,0.2,23.6,5.8,"05/09/2018"
"All DACs",0,6.7,1.4,0,55.5,9.8,0,36.2,10.1,0,23.3,1.5,0,26.3,6.1,0,79.1,16.5,"05/09/2018"
"NCI DAC",0,28.6,2.6,0,11.5,8.3,0,39.2,15.2,0,9.8,3.3,8.8,8.8,8.8,0,50.5,21.2,"05/10/2018"
"NHGRI",0,8.8,2,0.4,3.7,1.2,0,12.2,2.4,0,0,0,NA,NA,NA,0.4,13.4,3.6,"05/10/2018"
"NHLBI",0,7.8,0.6,0,6.2,3.5,0,19.3,1.1,NA,NA,NA,NA,NA,NA,0,25.5,4.6,"05/10/2018"
"NIAMS",0,0,0,0.8,0.8,0.8,11.8,11.8,11.8,NA,NA,NA,NA,NA,NA,12.7,12.7,12.7,"05/10/2018"
"All DACs",0,28.6,1.5,0,11.5,5.1,0,39.2,5.6,0,9.8,2.5,8.8,8.8,8.8,0,50.5,11,"05/10/2018"
"CDAC",25.1,25.1,25.1,6.8,6.8,6.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,7,7,7,"05/11/2018"
"ES DAC",2.7,25.1,13.9,0,6.1,3.1,NA,NA,NA,NA,NA,NA,0,0.8,0.4,0.1,6.9,3.5,"05/11/2018"
"JAAMH",0,25.1,14.5,9.8,21.3,19.8,17,87.9,30.1,NA,NA,NA,0,9.9,6.3,10,98,45.2,"05/11/2018"
"NCI DAC",0,25.1,12.6,0,10.3,7.5,0,44.8,15.2,2.3,113.2,37.1,44.8,44.8,44.8,0,123.5,24.3,"05/11/2018"
"NEI",11.1,25.1,22,48,48,48,8,10.7,10.1,NA,NA,NA,NA,NA,NA,56,58.8,58.1,"05/11/2018"
"NHGRI",0,42.7,20.1,0,3,0.3,0,9.3,0.5,0,0,0,NA,NA,NA,0,12.3,0.8,"05/11/2018"
"NHLBI",0,25.1,9,2.9,5,3.6,0,27.9,0.7,0,42.1,4.2,NA,NA,NA,2.9,47,5.4,"05/11/2018"
"NIAID",25.1,25.1,25.1,31.9,31.9,31.9,17.1,17.1,17.1,NA,NA,NA,NA,NA,NA,49,49,49,"05/11/2018"
"NIAMS",9,25.1,23.5,0,2.8,2.5,2,4.1,2.2,NA,NA,NA,NA,NA,NA,4.1,4.8,4.7,"05/11/2018"
"NICHD",0,25.1,16.8,0,3.9,2.6,16.9,21,19.4,16.9,16.9,16.9,16.9,16.9,16.9,20.8,21,20.9,"05/11/2018"
"NIDCR",25.1,25.1,25.1,2.8,2.8,2.8,2,2,2,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"05/11/2018"
"NIDDK",0,25.1,5.7,77,77.1,77,2.8,94.8,25.8,NA,NA,NA,NA,NA,NA,79.7,171.9,102.7,"05/11/2018"
"NIGMS",2.7,25.1,19.8,20.8,21,20.8,20.2,20.3,20.3,NA,NA,NA,NA,NA,NA,41,41.3,41.1,"05/11/2018"
"NINDS",9,25.1,22.6,6.9,7,6.9,0,21,1.7,NA,NA,NA,NA,NA,NA,6.9,27.8,8.6,"05/11/2018"
"NINR DAC",25.1,25.1,25.1,5,5,5,7,7,7,NA,NA,NA,NA,NA,NA,12,12,12,"05/11/2018"
"All DACs",0,42.7,14.9,0,77.1,8.5,0,94.8,9.9,0,113.2,11,0,44.8,8.4,0,171.9,18.4,"05/11/2018"
"NCI DAC",15,15,15,9.2,9.2,9.2,9.6,9.6,9.6,NA,NA,NA,NA,NA,NA,18.8,18.8,18.8,"05/12/2018"
"NHGRI",15,15,15,2.2,2.2,2.2,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,4.5,4.5,4.5,"05/12/2018"
"All DACs",15,15,15,2.2,9.2,5.7,2.3,9.6,5.9,NA,NA,NA,NA,NA,NA,4.5,18.8,11.6,"05/12/2018"
"JAAMH",0,5.6,2.1,18.7,29.4,22.7,28,28,28,0.9,0.9,0.9,NA,NA,NA,30.3,46.7,40.6,"05/13/2018"
"NCI DAC",0.2,34.7,9.7,0.5,8,4.6,0,17.8,8.6,0,27.9,9.3,NA,NA,NA,0.5,35.7,14.7,"05/13/2018"
"NHGRI",0,0,0,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"05/13/2018"
"NIDDK",5.6,5.6,5.6,51.3,51.3,51.3,NA,NA,NA,NA,NA,NA,0,0,0,51.3,51.3,51.3,"05/13/2018"
"All DACs",0,34.7,5.4,0.5,51.3,23.7,0,28,16.6,0,27.9,5.1,0,0,0,0.5,51.3,33.4,"05/13/2018"
"CDAC",6,6,6,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"05/14/2018"
"JAAMH",0,11.9,7.5,6.9,28.6,18.5,17,28.1,25.2,NA,NA,NA,9.9,10,9.9,24,46.5,41.6,"05/14/2018"
"NCI DAC",0,12.7,4.4,0,7.3,5.2,0,42,10.4,0,113.2,94.2,14,52.8,30.2,0.7,120.3,46.9,"05/14/2018"
"NHGRI",0,40.9,8.5,0,6.9,1.6,0,2.3,0.6,0,0,0,NA,NA,NA,0,9.2,2.1,"05/14/2018"
"NHLBI",0,11.9,4.2,0.9,2.2,1.3,0,65.5,18.7,0,19.3,2.8,NA,NA,NA,0.9,67.7,12,"05/14/2018"
"NICHD",4.9,4.9,4.9,1.3,1.3,1.3,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,18.2,18.2,18.2,"05/14/2018"
"NIDCR",7.2,40.9,34.1,0.1,0.8,0.6,9,29.1,25.1,NA,NA,NA,NA,NA,NA,9,29.9,25.7,"05/14/2018"
"NIDDK",6,11.9,8.9,50.3,74.5,62.4,2.7,2.7,2.7,NA,NA,NA,0,0,0,50.3,77.2,63.8,"05/14/2018"
"NIGMS",0,7.2,3.6,18,18,18,21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,39.2,39.2,39.2,"05/14/2018"
"NINDS",7.2,11.9,10.9,4.1,4.3,4.3,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.3,4.3,"05/14/2018"
"All DACs",0,40.9,6.7,0,74.5,6.3,0,65.5,11.1,0,113.2,50,0,52.8,26,0,120.3,27.5,"05/14/2018"
"JAAMH",0,3.7,1.3,17.1,27.3,21.4,18,28.1,23.4,1,1,1,10,10,10,27.1,45.4,41.5,"05/15/2018"
"NCI DAC",0,14.2,3.5,0.1,9.4,7.1,0,38.9,30.5,38.9,110.1,89.3,25.8,38.9,37.4,0.2,119.4,50.8,"05/15/2018"
"NEI",0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/15/2018"
"NHGRI",0,13.2,5.9,0.2,6.1,3.9,0,2.3,2.1,0,2.3,0.5,NA,NA,NA,0.2,8.3,5,"05/15/2018"
"NHLBI",0,19,13.7,0,1.9,0.9,0,65.5,21.8,0,0,0,NA,NA,NA,0,66.4,7.1,"05/15/2018"
