"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NHLBI",0,1.2,0.5,0.6,6.6,3.4,12.2,23,15.6,NA,NA,NA,8.8,8.8,8.8,12.9,23.6,16,"07/21/2015"
"NIAMS",0,0,0,9.6,9.6,9.6,11,11,11,NA,NA,NA,NA,NA,NA,20.6,20.6,20.6,"07/21/2015"
"NIDDK",0,4.9,0.5,0.5,1,0.5,0,0,0,NA,NA,NA,0,0,0,0.5,1,0.5,"07/21/2015"
"NIGMS",0,0,0,6.7,6.7,6.7,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,9.5,9.5,9.5,"07/21/2015"
"NINDS",1,1,1,1.9,1.9,1.9,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,5.7,5.7,5.7,"07/21/2015"
"All DACs",0,25,1.7,0,13.2,3,0,50.1,10.4,0,22.9,2.6,0,26.9,12.9,0,52.1,13.4,"07/21/2015"
"JAAMH",0,15.8,5,0.4,8.3,2.7,48.1,55.2,50.2,3.3,3.3,3.3,50.1,50.2,50.1,8.1,56.4,43.5,"07/22/2015"
"NCI DAC",0,5.8,1,0,5,0.7,0,33.2,20.7,0,0,0,NA,NA,NA,0,33.2,19.6,"07/22/2015"
"NHGRI",0.8,5.8,3.3,0.2,5,3.1,0,2.3,1.3,3.1,3.1,3.1,NA,NA,NA,0.2,8,4.6,"07/22/2015"
"NHLBI",0,2,0.9,7.7,14.7,9,4.1,14.8,11.9,0,0,0,NA,NA,NA,12.2,22.5,18.9,"07/22/2015"
"NINDS",0.8,2,1.1,0.8,1.6,1.4,3.8,7.8,4.8,12.8,12.8,12.8,NA,NA,NA,5.4,13.6,7.8,"07/22/2015"
"All DACs",0,15.8,2.9,0,14.7,2.5,0,55.2,27.6,0,12.8,3.2,50.1,50.2,50.1,0,56.4,27,"07/22/2015"
"JAAMH",0,8.1,1.9,0,8.2,3.3,41.9,50.2,46,NA,NA,NA,41.9,50.2,48.1,49.8,50.2,50.1,"07/23/2015"
"NCI DAC",0,20.2,5.6,0.1,3.9,1,0,21.1,8.6,0,0,0,NA,NA,NA,0.2,21.8,8.8,"07/23/2015"
"NEI",0.8,0.8,0.8,11.2,11.2,11.2,21,21,21,NA,NA,NA,NA,NA,NA,32.2,32.2,32.2,"07/23/2015"
"NHGRI",0,5,1.4,0.2,4.2,2.1,0,2.3,1,NA,NA,NA,NA,NA,NA,0.2,6.5,3.1,"07/23/2015"
"NHLBI",1.1,1.8,1.5,6.9,14,11.6,6.8,6.8,6.8,158.2,158.2,158.2,0,0,0,13.7,172.2,66.6,"07/23/2015"
"NIAMS",0.8,0.8,0.8,8.2,8.2,8.2,NA,NA,NA,3.8,3.8,3.8,NA,NA,NA,12,12,12,"07/23/2015"
"NIGMS",0.1,0.1,0.1,5,5,5,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"07/23/2015"
"NINDS",0,0.8,0.2,0.3,3.8,2.9,0.1,0.1,0.1,NA,NA,NA,3.9,3.9,3.9,3.9,4.2,4,"07/23/2015"
"All DACs",0,20.2,2.4,0,14,3.3,0,50.2,12.4,0,158.2,54,0,50.2,28,0.2,172.2,21.7,"07/23/2015"
"JAAMH",0,10.2,4.4,2.7,7.1,5.8,3.2,41.9,24.5,0,0,0,NA,NA,NA,6,48.9,29.6,"07/24/2015"
"NCI DAC",0,53.3,3.5,0,3.8,1.7,0,21.1,3.2,NA,NA,NA,NA,NA,NA,0,21.1,4.9,"07/24/2015"
"NEI",0.2,0.4,0.3,10,10.1,10.1,21,21,21,NA,NA,NA,NA,NA,NA,31,31.1,31.1,"07/24/2015"
"NHGRI",0,10.2,6.3,0.1,2.8,2.6,0,5.1,0.6,NA,NA,NA,NA,NA,NA,2.8,5.2,3.1,"07/24/2015"
"NHLBI",0,0.4,0.3,6,6,6,4.1,24.9,23.6,4.1,24.9,18,NA,NA,NA,10,30.9,28.7,"07/24/2015"
"NIDDK",0.4,0.4,0.4,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"07/24/2015"
"NIGMS",0,0.1,0.1,4,4,4,2.8,2.8,2.8,NA,NA,NA,2.8,2.8,2.8,6.8,6.8,6.8,"07/24/2015"
"NINDS",0.2,0.4,0.3,2.8,2.9,2.9,0.1,4,1.8,NA,NA,NA,NA,NA,NA,2.9,6.9,4.6,"07/24/2015"
"All DACs",0,53.3,3.3,0,10.1,4.2,0,41.9,11.3,0,24.9,13.5,2.8,2.8,2.8,0,48.9,15.3,"07/24/2015"
"NHGRI",1.5,1.5,1.5,1.4,1.4,1.4,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,"07/25/2015"
"All DACs",1.5,1.5,1.5,1.4,1.4,1.4,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,"07/25/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/26/2015"
"JAAMH",0,5.7,1.7,6.8,7.2,6.9,39,39,39,NA,NA,NA,NA,NA,NA,45.8,46.2,45.9,"07/27/2015"
"NCI DAC",0,13,1.6,0,6.9,0.7,0,27.9,8.2,0.7,1142.9,295.6,17.7,27.8,22.2,0,1143,54.1,"07/27/2015"
"NEI",0,0,0,7.2,7.2,7.2,21,21,21,NA,NA,NA,NA,NA,NA,28.2,28.2,28.2,"07/27/2015"
"NHGRI",0,6.8,0.5,0,0.9,0.7,0,2.3,0.2,0,0,0,NA,NA,NA,0,2.3,0.9,"07/27/2015"
"NHLBI",0.1,6.8,4.6,3,3.2,3.1,24.9,24.9,24.9,NA,NA,NA,NA,NA,NA,27.9,28,28,"07/27/2015"
"NIDCR",0,0,0,3.9,3.9,3.9,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,7.7,7.7,7.7,"07/27/2015"
"NIGMS",0,0,0,1,1,1,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"07/27/2015"
"NINDS",6.8,6.8,6.8,0.3,0.3,0.3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"07/27/2015"
"All DACs",0,13,1.6,0,7.2,1.5,0,39,9.6,0,1142.9,272.8,17.7,27.8,22.2,0,1143,38,"07/27/2015"
"CDAC",0,0,0,6.1,6.1,6.1,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"07/28/2015"
"JAAMH",0,11,3.4,5.8,6.3,6.1,39,163.1,43,NA,NA,NA,39,39,39,44.9,169,48.5,"07/28/2015"
"NCI DAC",0,27,4,0,5.5,0.3,0,28,7.5,0,20.9,7,28,28,28,0,28.2,9.5,"07/28/2015"
"NEI",0,7.9,4,6.5,34.4,20.4,13.9,21,17.4,NA,NA,NA,NA,NA,NA,27.5,48.2,37.9,"07/28/2015"
"NHGRI",0,74.2,5.5,0.3,6.1,5.7,0,4.2,3.1,NA,NA,NA,NA,NA,NA,0.3,10.2,8.8,"07/28/2015"
"NHLBI",0,7,4.2,2,2.3,2.2,4.1,12.8,6.1,NA,NA,NA,NA,NA,NA,6.1,14.8,8.3,"07/28/2015"
"NIAMS",0,0,0,3.3,3.3,3.3,11,11,11,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"07/28/2015"
"NIDDK",0,0.5,0.4,0.1,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.3,0.3,"07/28/2015"
"NINDS",0,20,7.9,0.8,1.2,1,0,2,0.2,NA,NA,NA,NA,NA,NA,0.8,2.8,1.2,"07/28/2015"
"All DACs",0,74.2,4.1,0,34.4,3,0,163.1,13.7,0,20.9,7,28,39,34,0,169,17.8,"07/28/2015"
"JAAMH",0.5,9,1.3,0.1,5.1,3.9,0,39,27.3,NA,NA,NA,39,39,39,0.1,44.1,33.9,"07/29/2015"
"NCI DAC",0,67.8,15.1,0,5.2,1.6,0,4.2,1.2,0,4.2,0.7,20,20,20,0,20.2,4,"07/29/2015"
"NHGRI",0,0.8,0.5,0.8,4.9,3.9,3.2,3.3,3.3,0,4.2,2.5,NA,NA,NA,0.8,9.1,7.3,"07/29/2015"
"NHLBI",19.8,19.8,19.8,7.8,7.8,7.8,0,0,0,127.1,127.1,127.1,NA,NA,NA,7.8,134.8,61.3,"07/29/2015"
"NIAMS",0.1,0.1,0.1,2.1,2.1,2.1,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"07/29/2015"
"NINDS",0.8,0.8,0.8,0,0,0,2,7,2.5,2,2,2,NA,NA,NA,2,7,2.3,"07/29/2015"
"All DACs",0,67.8,7.1,0,7.8,3.6,0,39,9.3,0,127.1,41.8,20,39,36.3,0,134.8,24.9,"07/29/2015"
"JAAMH",0,10,0.9,0.7,4.1,2,0,39,22.3,0,0,0,NA,NA,NA,0.7,43.1,17.6,"07/30/2015"
"NCI DAC",0,15.7,1.2,0,4,0.9,0,26,4.6,NA,NA,NA,NA,NA,NA,0,26,5.7,"07/30/2015"
"NHGRI",0,6.2,0.8,0,4.2,1,0,6.2,1,NA,NA,NA,NA,NA,NA,0,7.5,2,"07/30/2015"
"NHLBI",0.1,0.1,0.1,0.1,6.8,6.4,5.9,24.8,7.5,NA,NA,NA,5.9,5.9,5.9,12.7,25,13.3,"07/30/2015"
"NIAID",2,2,2,32,32,32,0,0,0,NA,NA,NA,NA,NA,NA,32,32,32,"07/30/2015"
"NIGMS",0,1.9,1,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"07/30/2015"
"NINDS",0,0,0,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"07/30/2015"
"All DACs",0,15.7,0.9,0,32,2.5,0,39,7.3,0,0,0,5.9,5.9,5.9,0,43.1,9.5,"07/30/2015"
"JAAMH",0,8.7,7,2.8,2.9,2.9,39,39,39,NA,NA,NA,NA,NA,NA,42,42,42,"07/31/2015"
"NCI DAC",0,13.8,1.3,0.1,2.9,0.7,0,187.3,17.8,0,1136.3,229,18.1,25.8,25.2,0.3,1139.1,51.9,"07/31/2015"
"NHGRI",0,8.7,2.5,0,2.8,1.8,0,6.2,3.7,0,17.3,13.8,NA,NA,NA,0,19.9,10.3,"07/31/2015"
"NHLBI",0.8,8.7,6.9,5.9,6.2,6,5.8,17.8,9.2,5.8,5.8,5.8,17.8,17.8,17.8,11.8,24,15.3,"07/31/2015"
"NIGMS",3,3,3,33,33,33,0,0,0,NA,NA,NA,NA,NA,NA,33,33,33,"07/31/2015"
"NINDS",3,8.7,3.2,4.1,4.2,4.1,1.8,2.6,1.9,NA,NA,NA,NA,NA,NA,5.9,6.7,6,"07/31/2015"
"All DACs",0,13.8,3.2,0,33,3,0,187.3,9.3,0,1136.3,76.2,17.8,25.8,24.7,0,1139.1,25.1,"07/31/2015"
"NCI DAC",1.1,1.8,1.6,1.9,2,1.9,0,4.2,2.1,0.2,0.2,0.2,NA,NA,NA,2,6.1,3.4,"08/01/2015"
"NHGRI",1.1,4.9,3.6,1.8,2,1.9,3.3,3.3,3.3,NA,NA,NA,NA,NA,NA,5.1,5.2,5.2,"08/01/2015"
"NHLBI",0,0,0,8.9,8.9,8.9,NA,NA,NA,0,0,0,NA,NA,NA,8.9,8.9,8.9,"08/01/2015"
"All DACs",0,4.9,0.5,1.8,8.9,7.7,0,4.2,2.8,0,0.2,0,NA,NA,NA,2,8.9,8.1,"08/01/2015"
"NHGRI",2.8,2.8,2.8,0.6,0.6,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,"08/02/2015"
"NIAID",2.8,2.8,2.8,28.9,28.9,28.9,0,0,0,NA,NA,NA,NA,NA,NA,28.9,28.9,28.9,"08/02/2015"
"NIAMS",2.8,2.8,2.8,0.6,0.6,0.6,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,8.8,8.8,8.8,"08/02/2015"
"NIDDK",2.8,2.8,2.8,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"08/02/2015"
"All DACs",2.8,2.8,2.8,0.6,28.9,8.3,0,8.2,1.5,NA,NA,NA,NA,NA,NA,0.6,28.9,9.8,"08/02/2015"
"CDAC",1.2,2,1.7,0.1,3.9,1.3,0,3.9,2.6,NA,NA,NA,NA,NA,NA,3.9,4,4,"08/03/2015"
"JAAMH",0,11.8,2.5,0,7,1.3,3.1,40.2,27.5,7.8,7.8,7.8,39,39,39,7.9,44,29.9,"08/03/2015"
"NCI DAC",0,32,3.2,0,6.9,0.5,0,27.9,2.9,0,1135.2,244.3,27.9,27.9,27.9,0,1135.3,14.7,"08/03/2015"
"NEI",0.1,7.1,2.2,0.1,23.8,1.5,0,21,19.1,21,21,21,NA,NA,NA,21.1,23.8,21.3,"08/03/2015"
"NHGRI",0,7.1,2.4,0,6.8,0.3,0,14,0.6,17,17,17,NA,NA,NA,0,17.1,1,"08/03/2015"
"NHLBI",0.2,7.1,2.6,2.8,3.1,3,5.7,39.8,11.3,5.7,17.9,8.7,NA,NA,NA,8.8,42.8,14,"08/03/2015"
"NIAMS",0.1,2,1.7,0,13.8,2.8,0.1,2.3,0.5,NA,NA,NA,NA,NA,NA,0.1,16,3.3,"08/03/2015"
"NICHD",0,2,1.6,1,1.2,1.1,14.7,14.8,14.7,NA,NA,NA,0,0,0,1.2,15.9,12.6,"08/03/2015"
"NIDCR",3.2,3.2,3.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"08/03/2015"
"NIDDK",0.1,9,2.8,0.8,0.9,0.8,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,1.9,2,2,"08/03/2015"
"NIGMS",2,2,2,30.2,30.2,30.2,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,36,36,36,"08/03/2015"
"NINDS",2,7.1,2.5,1.2,1.3,1.3,1.8,5.9,2,NA,NA,NA,NA,NA,NA,3,7.2,3.3,"08/03/2015"
"All DACs",0,32,2.7,0,30.2,1.2,0,40.2,6.5,0,1135.2,65.8,0,39,21.2,0,1135.3,11.7,"08/03/2015"
"JAAMH",0,25.5,10.3,2.8,6.2,4.2,0.2,40.2,19.4,1,1,1,35,35,35,7.2,43.2,26.2,"08/04/2015"
"NCI DAC",0.9,33.1,9,0.1,6.2,4.4,0,7,1.7,0,0.8,0.4,NA,NA,NA,0.1,13.1,5.8,"08/04/2015"
"NHGRI",0.1,35.9,7.4,6,6.2,6.1,0.9,7.2,4.5,0.9,0.9,0.9,0,0,0,6,13.4,10,"08/04/2015"
"NHLBI",0,3,0.9,2,2.5,2.2,7.8,17.9,15,NA,NA,NA,NA,NA,NA,10,20.4,17.2,"08/04/2015"
"NICHD",0.2,0.2,0.2,0,0,0,14.7,14.7,14.7,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"08/04/2015"
"NIDDK",0,42.9,31.9,0.1,1.1,1,0,0,0,NA,NA,NA,0,0.1,0.1,0.2,1.2,1,"08/04/2015"
"NIGMS",5,5,5,29.4,29.4,29.4,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,35.1,35.1,35.1,"08/04/2015"
"All DACs",0,42.9,11.9,0,29.4,4.1,0,40.2,10,0,1,0.9,0,35,8.8,0.1,43.2,14.4,"08/04/2015"
"JAAMH",0,11.9,2.1,2,2.4,2.2,35,35,35,NA,NA,NA,NA,NA,NA,37.1,37.5,37.3,"08/05/2015"
"NCI DAC",0,23.1,6,0,5.1,1.7,0,25.1,5.7,0.8,1158.3,406.4,15.2,27.2,22.5,0,1159,47.3,"08/05/2015"
"NEI",0,0.7,0.4,22.3,26,24.1,0,13.9,7,NA,NA,NA,NA,NA,NA,22.3,39.9,31.1,"08/05/2015"
"NHGRI",0.1,29.9,3.6,4.8,5.4,4.9,0.9,7.2,6.1,0.9,0.9,0.9,0,0,0,5.8,12.4,10.8,"08/05/2015"
"NHLBI",0.1,5.2,2,0.9,1.5,1.1,7.8,17.9,12.9,7.8,7.8,7.8,NA,NA,NA,8.7,19.3,12.2,"08/05/2015"
"NICHD",0.7,0.7,0.7,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0,0,0,0.3,0.3,0.3,"08/05/2015"
"NIDDK",1,1,1,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"08/05/2015"
"NIGMS",0.1,0.1,0.1,28,28,28,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,33.8,33.8,33.8,"08/05/2015"
"All DACs",0,29.9,4.1,0,28,4.2,0,35,8.8,0.8,1158.3,153.8,0,27.2,8.4,0,1159,30.9,"08/05/2015"
"JAAMH",0.4,0.4,0.4,1.1,1.1,1.1,35,35,35,NA,NA,NA,35,35,35,36.2,36.2,36.2,"08/06/2015"
"NCI DAC",0.8,20.9,13.1,0.1,4.1,1.7,0,25,6.6,0.8,0.9,0.8,NA,NA,NA,0.1,25,8.3,"08/06/2015"
"NHGRI",0.7,20.9,5.8,4,4.1,4.1,0.9,7,4,0.9,0.9,0.9,0,0,0,5,11.1,8.1,"08/06/2015"
"NHLBI",0.4,14.2,2.9,0,4.1,1.5,1,17.9,13.4,4,4,4,NA,NA,NA,5,17.9,14,"08/06/2015"
"NIAMS",0.4,0.4,0.4,11,11,11,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"08/06/2015"
"NIDDK",0.4,0.7,0.5,1,1,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"08/06/2015"
"NINDS",0.4,20.9,3.8,0,0,0,0.2,1.2,0.6,NA,NA,NA,NA,NA,NA,0.2,1.2,0.6,"08/06/2015"
"All DACs",0.4,20.9,3.7,0,11,2.1,0,35,9.8,0.8,4,1.5,0,35,17.5,0.1,36.2,14.4,"08/06/2015"
"JAAMH",1,39.6,11.3,0.1,4.8,1.1,30.1,35,33.8,NA,NA,NA,NA,NA,NA,34.9,35.2,35.1,"08/07/2015"
"NCI DAC",1,10.8,9.1,2.5,9.9,3.9,1,14.2,11.4,NA,NA,NA,14.2,14.2,14.2,4.9,16.8,15.4,"08/07/2015"
"NHGRI",0,0,0,2.9,3.1,3,0,7,4.7,NA,NA,NA,NA,NA,NA,2.9,10.1,7.7,"08/07/2015"
"NHLBI",0,3.2,0.3,2.8,3,2.8,14,14,14,14,14,14,14,14,14,16.8,17,16.8,"08/07/2015"
"All DACs",0,39.6,4.7,0.1,9.9,3,0,35,14.2,14,14,14,14,14.2,14,2.9,35.2,17.3,"08/07/2015"
"NHLBI",5.5,5.5,5.5,1.6,1.6,1.6,35.9,35.9,35.9,NA,NA,NA,NA,NA,NA,37.5,37.5,37.5,"08/08/2015"
"All DACs",5.5,5.5,5.5,1.6,1.6,1.6,35.9,35.9,35.9,NA,NA,NA,NA,NA,NA,37.5,37.5,37.5,"08/08/2015"
"JAAMH",12.2,12.2,12.2,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/09/2015"
"NCI DAC",12.2,12.2,12.2,7.5,7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/09/2015"
"NEI",12.2,12.2,12.2,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,0,0,0,3.9,3.9,3.9,"08/09/2015"
"NHGRI",12.2,12.2,12.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/09/2015"
"NHLBI",12.2,12.2,12.2,0.7,0.7,0.7,0.9,0.9,0.9,NA,NA,NA,0.9,0.9,0.9,1.6,1.6,1.6,"08/09/2015"
"NIDDK",12.2,12.2,12.2,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"08/09/2015"
"All DACs",12.2,12.2,12.2,0.7,7.5,2,0,0.9,0.8,NA,NA,NA,0,0.9,0.6,0.8,3.9,1.7,"08/09/2015"
"CDAC",6.8,6.8,6.8,8,8,8,0,0,0,NA,NA,NA,NA,NA,NA,8,8,8,"08/10/2015"
"JAAMH",2.9,8.1,6,1.9,2,1.9,30.1,49.1,30.9,NA,NA,NA,6.2,6.2,6.2,32,51,32.8,"08/10/2015"
"NCI DAC",0,8,5.8,0,6.9,1.9,0,20.1,2.8,0,1,0.6,2.2,22.2,13.9,0.8,23,7.3,"08/10/2015"
"NEI",8.1,8.1,8.1,21,21,21,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,35,35,35,"08/10/2015"
"NHGRI",0,18,7.3,0,1.8,0.1,0,7.2,1.4,NA,NA,NA,NA,NA,NA,0,9,1.5,"08/10/2015"
"NHLBI",0,18,7.3,0,13.9,4,6,13.9,12.1,0,0,0,NA,NA,NA,13.9,14,13.9,"08/10/2015"
"NICHD",6.8,6.8,6.8,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"08/10/2015"
"NIDCR",8,8,8,6.9,6.9,6.9,2.3,8.2,6.2,NA,NA,NA,NA,NA,NA,9.2,15,13.1,"08/10/2015"
"NIDDK",0,6,3,0.8,0.8,0.8,0,0.1,0.1,NA,NA,NA,7.2,7.2,7.2,0.8,8,2,"08/10/2015"
"NIGMS",0,5.8,3.4,23.1,23.1,23.1,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,29,29,29,"08/10/2015"
"NINDS",3.1,7.5,5.5,0.1,0.2,0.2,0,10.9,7.3,NA,NA,NA,NA,NA,NA,0.2,11.1,7.4,"08/10/2015"
"All DACs",0,18,6.3,0,23.1,3.9,0,49.1,9.8,0,1,0.4,2.2,22.2,12.3,0,51,13.9,"08/10/2015"
"CDAC",0.2,0.2,0.2,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,7,7,7,"08/11/2015"
"JAAMH",0,26.8,18.4,0.7,15.1,1.4,1,35.2,25.9,5.2,8.1,6.5,30.1,30.1,30.1,6.2,50.3,25.5,"08/11/2015"
"NCI DAC",0,13.1,2,0.1,6,1.1,0,18,8.5,0,0,0,1,1,1,0.6,24,6.5,"08/11/2015"
"NEI",1.1,1.1,1.1,19.8,19.8,19.8,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,33.7,33.7,33.7,"08/11/2015"
"NHGRI",0,27,8.7,0.6,1.2,0.9,0,7.2,1.2,NA,NA,NA,NA,NA,NA,0.7,8.3,2.1,"08/11/2015"
"NHLBI",1.1,10.9,3.6,6.7,7,6.7,14.9,14.9,14.9,NA,NA,NA,NA,NA,NA,21.6,21.9,21.7,"08/11/2015"
"NIAMS",1.1,1.1,1.1,5.5,5.5,5.5,9,9,9,NA,NA,NA,NA,NA,NA,14.5,14.5,14.5,"08/11/2015"
"NIDDK",1.1,1.1,1.1,1.7,1.7,1.7,0,0,0,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"08/11/2015"
"NINDS",1.1,1.1,1.1,5.5,5.5,5.5,2.2,4.3,2.6,NA,NA,NA,NA,NA,NA,7.8,9.8,8.1,"08/11/2015"
"All DACs",0,27,9.7,0.1,19.8,1.9,0,35.2,14,0,8.1,3.1,1,30.1,22.8,0.6,50.3,14.5,"08/11/2015"
"CDAC",9.4,9.4,9.4,6.2,6.2,6.2,0,0,0,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"08/12/2015"
"ES DAC",11.6,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2015"
"JAAMH",0,11.6,8.6,0.1,0.8,0.6,29.3,30.2,30.1,NA,NA,NA,30.2,30.2,30.2,30.1,30.6,30.4,"08/12/2015"
"NCI DAC",0,53.3,10.3,0,5,1.6,0,18,2.5,0,2.2,1.3,20.9,20.9,20.9,0,23,3.6,"08/12/2015"
"NEI",11.6,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2015"
"NHGRI",0,11.6,9.5,0,0.8,0.5,0,6.3,0.4,6.3,6.3,6.3,NA,NA,NA,0.1,6.9,0.9,"08/12/2015"
"NHLBI",0,11.6,8.2,5.7,12.2,8.2,6,21.8,14.5,0,6,1,NA,NA,NA,11.7,27.9,16.5,"08/12/2015"
"NIAMS",9.4,11.6,11.3,4.8,5,4.8,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,7.3,7.3,7.3,"08/12/2015"
"NICHD",9.4,11.6,11.3,2,2.2,2,NA,NA,NA,0,0,0,0,0,0,2,2.2,2,"08/12/2015"
"NIDCR",11.6,11.6,11.6,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2015"
"NIDDK",0.7,11.6,10.9,0.7,0.9,0.9,NA,NA,NA,NA,NA,NA,0,0,0,0.7,0.9,0.9,"08/12/2015"
"NIGMS",0.1,11.6,9.9,21,21.3,21.1,6,6,6,NA,NA,NA,6,6,6,26.9,27.3,27.1,"08/12/2015"
"NINDS",5.8,11.6,10.6,4.7,4.9,4.7,0,0,0,NA,NA,NA,NA,NA,NA,4.9,5,4.9,"08/12/2015"
"NINR DAC",11.6,11.6,11.6,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/12/2015"
"All DACs",0,53.3,9.6,0,21.3,1.9,0,30.2,7,0,6.3,1,0,30.2,1.6,0,30.6,7.4,"08/12/2015"
"ES DAC",0.8,0.8,0.8,4.1,4.1,4.1,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,6.8,6.8,6.8,"08/13/2015"
"JAAMH",0.6,35.9,8.8,7.2,7.3,7.3,22,22,22,NA,NA,NA,22,22,22,29.2,29.3,29.3,"08/13/2015"
"NCI DAC",0,16,1.8,0,3.8,0.3,0,28,15.1,0,1151,575.5,12,12,12,0.1,1151.2,60.2,"08/13/2015"
"NEI",23,23,23,18,18,18,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,32,32,32,"08/13/2015"
"NHGRI",0.4,23,4.1,0,0.1,0.1,0,6.1,3.3,6.1,6.1,6.1,NA,NA,NA,0.1,6.2,3.6,"08/13/2015"
"NHLBI",5.9,20.8,12.3,5,10.9,7.5,14.9,14.9,14.9,0,14.9,6,NA,NA,NA,11,19.9,16.1,"08/13/2015"
"NIAID",5.8,5.8,5.8,18.3,18.3,18.3,0,0,0,NA,NA,NA,NA,NA,NA,18.3,18.3,18.3,"08/13/2015"
"NIDDK",0.4,0.4,0.4,0.9,0.9,0.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1,1,1,"08/13/2015"
"NIGMS",20.8,20.8,20.8,20.3,20.3,20.3,NA,NA,NA,6,6,6,NA,NA,NA,26.2,26.2,26.2,"08/13/2015"
"NINDS",0.6,0.6,0.6,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"08/13/2015"
"All DACs",0,35.9,5.5,0,20.3,3.7,0,28,11.9,0,1151,132.6,12,22,20.6,0.1,1151.2,32,"08/13/2015"
