"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NEI",0,0,0,51.2,51.2,51.2,0,0,0,NA,NA,NA,NA,NA,NA,51.2,51.2,51.2,"04/08/2019"
"NHGRI",0,19.8,7.5,0.6,9.9,7.1,0,5.2,0.6,0,152.9,3.4,NA,NA,NA,0.6,153.8,9.9,"04/08/2019"
"NHLBI",0,134.5,10.8,0,0.5,0.2,0,17,6.8,0,27.8,0.7,NA,NA,NA,0,28,2.2,"04/08/2019"
"NICHD",7.4,12.7,10,3.9,4.1,4,30.9,30.9,30.9,NA,NA,NA,0,0,0,4.1,34.8,19.5,"04/08/2019"
"NIDDK",7.4,7.4,7.4,24.8,24.8,24.8,18.2,18.2,18.2,NA,NA,NA,NA,NA,NA,43,43,43,"04/08/2019"
"NIGMS",0,0,0,37,37,37,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,38.9,38.9,38.9,"04/08/2019"
"NINDS",0,18.9,4,2.8,3.3,3.2,0,91.2,13,NA,NA,NA,NA,NA,NA,2.8,94.5,16.2,"04/08/2019"
"All DACs",0,134.5,8.9,0,51.2,3.9,0,91.2,13.2,0,152.9,1.5,0,7.9,5.6,0,153.8,10.3,"04/08/2019"
"CDAC",2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2019"
"NCI DAC",0.2,15.1,2.7,0,5.2,1.1,0,3,0.3,0,0,0,NA,NA,NA,0,8.2,1.3,"04/09/2019"
"NHGRI",0.9,19.7,5.3,0.1,6.3,4.1,0,3.3,1.9,0,0,0,NA,NA,NA,0.1,9.2,5.7,"04/09/2019"
"NHLBI",0.1,0.1,0.1,0,0,0,27,27,27,27,27,27,NA,NA,NA,27,27,27,"04/09/2019"
"All DACs",0.1,19.7,2.6,0,6.3,1.4,0,27,9.4,0,27,3,NA,NA,NA,0,27,8.8,"04/09/2019"
"CDAC",5.5,5.5,5.5,6.3,6.3,6.3,2,2,2,NA,NA,NA,NA,NA,NA,8.4,8.4,8.4,"04/10/2019"
"ES DAC",0,0.2,0.1,1.7,2,1.9,0,0,0,NA,NA,NA,0,0,0,1.7,2.1,1.9,"04/10/2019"
"JAAMH",0,20.2,3.1,1.2,3.7,3.2,16,60.1,23.3,0,1.6,1,1.6,1.6,1.6,3.3,61.6,21.8,"04/10/2019"
"NCATS",5.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/10/2019"
"NCI DAC",0,109.9,3.2,0,4.4,2,0,3.1,0.3,0,239.1,6.9,NA,NA,NA,0,240.1,5.3,"04/10/2019"
"NEI",0.2,5.5,3.1,49.3,49.4,49.4,0,0,0,0,0,0,NA,NA,NA,49.3,49.5,49.4,"04/10/2019"
"NHGRI",0,9.9,1.8,0,5.2,1.6,0,14,1.7,0,2.2,0.2,NA,NA,NA,0,14.2,2.4,"04/10/2019"
"NHLBI",0.1,15,5.7,0,6.7,1.9,19.1,26.8,24.4,0,26.8,24.6,NA,NA,NA,5.9,27.4,26.4,"04/10/2019"
"NIAID",0.2,5.5,3.7,22.3,22.5,22.4,45.7,45.7,45.7,NA,NA,NA,NA,NA,NA,68,68.2,68.1,"04/10/2019"
"NIAMS",0.2,5.5,2.5,2,2.2,2.1,0.2,11.2,2.4,0.2,0.2,0.2,NA,NA,NA,2.2,13.4,3.9,"04/10/2019"
"NICHD",0.1,5.5,3.5,2.1,2.3,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.3,2.2,"04/10/2019"
"NIDCR",0.2,0.2,0.2,2,2,2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"04/10/2019"
"NIDDK",0.2,5.5,0.7,22.7,23.2,23.1,18.1,18.2,18.1,NA,NA,NA,NA,NA,NA,40.9,41.3,41.2,"04/10/2019"
"NIGMS",0,13.8,3.9,34.9,65.2,50.5,1.9,2,1.9,1.9,267.3,230.8,NA,NA,NA,36.8,328.3,201.7,"04/10/2019"
"NINDS",0.1,5.5,4,1.1,1.2,1.2,0,8.2,0.4,NA,NA,NA,67.1,67.1,67.1,1.1,68.3,3.2,"04/10/2019"
"NINR DAC",0.8,0.8,0.8,3.4,3.4,3.4,NA,NA,NA,9.8,9.8,9.8,NA,NA,NA,13.1,13.1,13.1,"04/10/2019"
"All DACs",0,109.9,3.3,0,65.2,6.1,0,60.1,11.3,0,267.3,28.6,0,67.1,5.7,0,328.3,22.5,"04/10/2019"
"CDAC",0,0,0,4.9,4.9,4.9,2,2,2,NA,NA,NA,NA,NA,NA,7,7,7,"04/11/2019"
"ES DAC",0,0,0,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,0,0,0,0.8,0.8,0.8,"04/11/2019"
"JAAMH",0,10.6,7.4,2.3,2.5,2.3,16,17.7,17.3,NA,NA,NA,NA,NA,NA,18.3,20,19.6,"04/11/2019"
"NCI DAC",0,20,2,0,3.5,1.5,0,3.1,0.5,0,0.3,0,NA,NA,NA,0.1,6.6,1.9,"04/11/2019"
"NHGRI",0,16,4.1,0.8,3.9,1.6,0,13.1,1.4,0,0,0,NA,NA,NA,0.8,13.9,2.6,"04/11/2019"
"NHLBI",0,16,12.6,0.2,8.1,1.4,0,35.2,1.4,0,0,0,NA,NA,NA,0.2,40.6,2.5,"04/11/2019"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/11/2019"
"NICHD",1.9,1.9,1.9,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"04/11/2019"
"NIDDK",0,16,8,21.9,21.9,21.9,18.1,18.1,18.1,NA,NA,NA,NA,NA,NA,40,40,40,"04/11/2019"
"NIGMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/11/2019"
"NINDS",0,10,4.5,0.2,3.9,3.3,0,8.2,2.4,NA,NA,NA,NA,NA,NA,0.2,12.1,5.7,"04/11/2019"
"All DACs",0,20,9.4,0,21.9,1.7,0,35.2,2.1,0,0.3,0,0,0,0,0.1,40.6,3.3,"04/11/2019"
"ES DAC",0.2,0.2,0.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,14,14,14,14.1,14.1,14.1,"04/12/2019"
"JAAMH",0,11.1,7,1.2,1.4,1.3,16,16,16,NA,NA,NA,NA,NA,NA,17.2,17.4,17.3,"04/12/2019"
"Kids First DAC",1.1,1.1,1.1,2.1,2.1,2.1,1,1,1,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,"04/12/2019"
"NCI DAC",0,4,0.3,0.2,2.2,1.2,0,3.1,0.4,0,1.6,1.4,NA,NA,NA,0.2,5.2,2.3,"04/12/2019"
"NHGRI",0,3.8,0.8,0.3,10,2.2,0,2.2,0.7,0,2.2,0.3,NA,NA,NA,0.3,12.2,2.8,"04/12/2019"
"NHLBI",0.2,22.1,1.8,4,13.5,7.4,19.1,29.9,22.5,0,19.9,3.6,NA,NA,NA,4,39.5,25.1,"04/12/2019"
"NIAMS",0.3,0.3,0.3,5,5,5,27,27,27,27,27,27,NA,NA,NA,32,32,32,"04/12/2019"
"NIDDK",0.1,11.5,5.8,20.6,21,20.8,25,25,25,NA,NA,NA,NA,NA,NA,45.6,46,45.8,"04/12/2019"
"NIGMS",0,0,0,33.5,33.5,33.5,NA,NA,NA,NA,NA,NA,2,2,2,35.5,35.5,35.5,"04/12/2019"
"NINDS",1.1,10,5.5,2.8,3,2.9,0.1,8.2,4.2,NA,NA,NA,NA,NA,NA,3.1,11,7,"04/12/2019"
"All DACs",0,22.1,0.9,0.1,33.5,3.3,0,29.9,8.8,0,27,2.7,2,14,8,0.2,46,9.3,"04/12/2019"
"JAAMH",22,22,22,0.8,0.8,0.8,16,16,16,NA,NA,NA,NA,NA,NA,16.8,16.8,16.8,"04/13/2019"
"NCI DAC",0.1,10.4,3.2,0.2,0.8,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.8,0.5,"04/13/2019"
"NHGRI",0.1,0.1,0.1,2.2,2.2,2.2,0,0,0,0,0,0,NA,NA,NA,2.2,2.2,2.2,"04/13/2019"
"All DACs",0.1,22,13.2,0.2,2.2,0.8,0,16,8.7,0,0,0,NA,NA,NA,0.2,16.8,9.6,"04/13/2019"
"ES DAC",6.2,6.2,6.2,4.1,4.1,4.1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,"04/14/2019"
"JAAMH",6,6,6,0.8,0.8,0.8,14.3,14.3,14.3,NA,NA,NA,NA,NA,NA,15.2,15.2,15.2,"04/14/2019"
"NCI DAC",0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"04/14/2019"
"NHGRI",0,0,0,0.8,0.8,0.8,NA,NA,NA,0,0,0,NA,NA,NA,0.8,0.8,0.8,"04/14/2019"
"NHLBI",6.2,16.4,6.5,3.7,23.5,23,9.6,29.8,10.2,NA,NA,NA,NA,NA,NA,33.1,33.5,33.1,"04/14/2019"
"All DACs",0,16.4,6.1,0.5,23.5,20.3,0.1,29.8,9.9,0,0,0,NA,NA,NA,0.7,33.5,29.9,"04/14/2019"
"CDAC",0.5,2.8,1.7,0.7,1.2,0.9,2,2,2,2.1,2.1,2.1,NA,NA,NA,2.8,3.2,3,"04/15/2019"
"ES DAC",0.1,0.1,0.1,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,3,3,3,"04/15/2019"
"JAAMH",0,21.6,13.9,0,6.8,6.1,16,52.3,22.7,NA,NA,NA,0,0,0,3.7,56,28.2,"04/15/2019"
"NCI DAC",0,56.4,5,0,6.1,1.1,0,2,0.1,0,0.1,0.1,NA,NA,NA,0,8.1,1.2,"04/15/2019"
"NEI",2.8,21.6,16.8,39.1,44.5,43.6,0,17.2,2.9,0,0,0,NA,NA,NA,44,56.4,45.5,"04/15/2019"
"NHGRI",0,21.6,9.6,0,6.8,1.5,0,3.3,0.6,0,0,0,NA,NA,NA,0,10,1.9,"04/15/2019"
"NHLBI",0,21.6,12.6,1.8,4.1,2.5,19.9,28,24.6,0,27.9,2.8,NA,NA,NA,1.8,32,13.7,"04/15/2019"
"NIAID",2.8,2.8,2.8,17.3,17.3,17.3,45.7,45.7,45.7,NA,NA,NA,NA,NA,NA,63,63,63,"04/15/2019"
"NIAMS",0,2.8,2.4,2.3,2.5,2.3,18.8,27.9,20.3,NA,NA,NA,NA,NA,NA,21.1,30.4,22.6,"04/15/2019"
"NICHD",0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"04/15/2019"
"NIDDK",21.6,21.6,21.6,35.8,35.8,35.8,7,7,7,NA,NA,NA,NA,NA,NA,42.8,42.8,42.8,"04/15/2019"
"NIGMS",10.9,12,11.7,30,30.5,30.2,2,2,2,NA,NA,NA,2,2,2,32,32.5,32.2,"04/15/2019"
"NINDS",0,21.6,8.9,0,3.9,1.6,0,4.2,2.5,NA,NA,NA,NA,NA,NA,3.9,4.3,4.1,"04/15/2019"
"All DACs",0,56.4,9.6,0,44.5,6,0,52.3,8.6,0,27.9,1.5,0,2,0.8,0,63,13,"04/15/2019"
"CDAC",1,1,1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"04/16/2019"
"ES DAC",1,1,1,2,2,2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"04/16/2019"
"JAAMH",0.1,4.2,1.2,2.9,6.1,5.7,21,52.3,24.2,0.2,7,3.3,NA,NA,NA,6,55.2,26.1,"04/16/2019"
"Kids First DAC",1,1,1,1.2,1.2,1.2,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"04/16/2019"
"NCI DAC",0,7.2,2.3,0.1,5,1.4,0,2,0.2,0,0,0,NA,NA,NA,0.1,7,1.6,"04/16/2019"
"NEI",0.1,1,0.9,43.8,44,44,0,0,0,0,0,0,NA,NA,NA,43.8,44,44,"04/16/2019"
"NHGRI",0.1,7.2,1.1,0.1,6,1,0,14.2,0.2,0,3.3,1.1,NA,NA,NA,0.1,15.4,1.3,"04/16/2019"
"NHLBI",0.1,8.3,1,0.9,3.1,2.1,0,17.9,0.3,NA,NA,NA,NA,NA,NA,0.9,20.9,2.4,"04/16/2019"
"NIAID",1,1,1,61.9,61.9,61.9,21.1,21.1,21.1,NA,NA,NA,NA,NA,NA,83,83,83,"04/16/2019"
"NIAMS",1,1,1,15,15,15,2.2,13.1,5.8,2.2,2.2,2.2,NA,NA,NA,17.2,28.1,19.9,"04/16/2019"
"NICHD",0.1,1,0.9,0,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0,0.2,0.2,"04/16/2019"
"NIDCR",1,1,1,15,15,15,NA,NA,NA,2.2,2.2,2.2,NA,NA,NA,17.2,17.2,17.2,"04/16/2019"
"NIDDK",0,5.9,1.1,34.8,35,35,0.1,7.1,6.7,NA,NA,NA,NA,NA,NA,34.9,42.1,41.7,"04/16/2019"
"NIGMS",1,1,1,29.2,29.2,29.2,1.9,1.9,1.9,1.9,1.9,1.9,NA,NA,NA,31,31.1,31.1,"04/16/2019"
"NINDS",0,1,0.9,2.7,3.1,3.1,0.1,56.1,3.9,NA,NA,NA,NA,NA,NA,2.8,59.2,7,"04/16/2019"
"NINR DAC",1,1,1,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"04/16/2019"
"All DACs",0,8.3,1.4,0,61.9,5.5,0,56.1,3.2,0,7,1.8,NA,NA,NA,0,83,8.6,"04/16/2019"
"ES DAC",0,0,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"04/17/2019"
"JAAMH",0,11.5,2.6,2.2,5.3,4.5,21,52.2,29.1,NA,NA,NA,NA,NA,NA,25.9,54.6,33.6,"04/17/2019"
"NCI DAC",0,14.8,1.6,0,1.9,0.4,0,4,0.1,NA,NA,NA,NA,NA,NA,0,5.8,0.5,"04/17/2019"
"NHGRI",0,5.8,0.9,0.2,4.9,1.4,0,2.2,0.4,0,0,0,NA,NA,NA,0.2,7.2,1.7,"04/17/2019"
"NHLBI",0,11.5,2.7,2.1,8,3.9,0,69.9,20.3,0,0,0,NA,NA,NA,2.1,72.2,24.3,"04/17/2019"
"NICHD",0.1,0.1,0.1,2.3,2.3,2.3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"04/17/2019"
"NIDCR",0,0,0,13.5,13.5,13.5,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"04/17/2019"
"NIDDK",1.9,13,5.6,34,34.2,34.1,7,7.1,7,NA,NA,NA,NA,NA,NA,41.1,41.2,41.2,"04/17/2019"
"NINDS",0,0,0,2,2.2,2.1,0.1,4,1.4,NA,NA,NA,NA,NA,NA,2,6.2,3.5,"04/17/2019"
"All DACs",0,14.8,2.1,0,34.2,4.1,0,69.9,14.4,0,0,0,0,0,0,0,72.2,17.7,"04/17/2019"
"ES DAC",0.1,0.1,0.1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"04/18/2019"
"JAAMH",0.1,155.1,30,0.4,4.2,3.5,21,21,21,0.2,0.2,0.2,0,0,0,0.4,25.3,13.5,"04/18/2019"
"NCI DAC",0,14.9,1.8,0,3,0.3,0,2,0,0,0.2,0.2,NA,NA,NA,0,5,0.4,"04/18/2019"
"NHGRI",0.1,12.3,4,0.1,3.8,0.4,0,0,0,0,0,0,NA,NA,NA,0.1,0.4,0.2,"04/18/2019"
"NHLBI",0.1,23,13.1,7.1,103.7,67.1,26,26,26,12,26,12.9,NA,NA,NA,33.2,115.7,84.4,"04/18/2019"
"NIAID",1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/18/2019"
"NICHD",0.1,1.9,1,0.8,1,0.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"04/18/2019"
"NIGMS",0.1,0.1,0.1,27.1,27.1,27.1,2,2,2,NA,NA,NA,NA,NA,NA,29.1,29.1,29.1,"04/18/2019"
"All DACs",0,155.1,9.2,0,103.7,22.4,0,26,6.6,0,26,6.9,0,0,0,0,115.7,29.1,"04/18/2019"
"CDAC",0.9,0.9,0.9,7.1,7.1,7.1,0,0,0,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,"04/19/2019"
"JAAMH",0,11,2.4,2.6,3.2,2.9,21,91.2,44.9,NA,NA,NA,NA,NA,NA,23.7,94.1,47.8,"04/19/2019"
"NCI DAC",0,15,1,0,2.8,1.9,0,3.2,0.8,0,0,0,0,0,0,0,5,2.7,"04/19/2019"
"NHGRI",0,0.9,0.7,1,9.7,2,0,18,5,0,0,0,NA,NA,NA,1,19.6,6.9,"04/19/2019"
"NHLBI",0,42.3,6.4,5,82,54.7,23,26.2,24.4,0,0,0,NA,NA,NA,18,31.9,25.4,"04/19/2019"
"NIAID",0,0.9,0.5,58.8,58.8,58.8,21.1,21.1,21.1,NA,NA,NA,NA,NA,NA,79.8,79.9,79.9,"04/19/2019"
"NIDDK",0.9,0.9,0.9,31.9,31.9,31.9,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,39,39,39,"04/19/2019"
"NIGMS",0,0.9,0.7,26,26.1,26.1,2,2,2,NA,NA,NA,2,2,2,28,28.1,28.1,"04/19/2019"
"NINDS",0.9,17.9,17.2,0.2,6.1,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.2,6.1,0.4,"04/19/2019"
"All DACs",0,42.3,3.2,0,82,9.1,0,91.2,3.7,0,0,0,0,2,1.5,0,94.1,6.8,"04/19/2019"
"NIDDK",5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/20/2019"
"All DACs",5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/20/2019"
"NHGRI",6.5,6.5,6.5,0.6,0.6,0.6,NA,NA,NA,0,0,0,NA,NA,NA,0.6,0.6,0.6,"04/21/2019"
"NHLBI",4,4,4,2.8,2.8,2.8,23.3,23.3,23.3,NA,NA,NA,NA,NA,NA,26,26,26,"04/21/2019"
"All DACs",4,6.5,5.2,0.6,2.8,1.7,23.3,23.3,23.3,0,0,0,NA,NA,NA,0.6,26,13.3,"04/21/2019"
"CDAC",4.8,6.1,5.5,4.1,4.3,4.2,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.3,4.2,"04/22/2019"
"ES DAC",4.8,6.1,5.5,0,3.8,1.9,4,4,4,NA,NA,NA,0,0,0,3.8,4,3.9,"04/22/2019"
"JAAMH",0.5,13.7,5.5,0,14.1,2.2,14,35.1,20.4,NA,NA,NA,0,0,0,14.1,49,21.8,"04/22/2019"
"NCI DAC",0,24.8,4.5,0,0.8,0.3,0,0.1,0,0,0,0,NA,NA,NA,0,0.9,0.4,"04/22/2019"
"NEI",5,6.1,5.5,37.8,37.9,37.9,0,11.2,4.2,NA,NA,NA,NA,NA,NA,37.8,49.2,42.1,"04/22/2019"
"NHGRI",4.5,6.1,5.5,0,7,3.3,0,2.3,0.9,0,3.3,2.5,NA,NA,NA,0,10.3,4.4,"04/22/2019"
"NHLBI",1.1,6.1,5.4,0.2,3.1,1.4,0,26.2,4.8,0,26.2,2.5,NA,NA,NA,0.2,29.3,5.1,"04/22/2019"
"NIAID",4.8,13.4,7.3,55.5,56,55.7,21.1,21.1,21.1,NA,NA,NA,21.1,21.1,21.1,76.6,77,76.8,"04/22/2019"
"NIAMS",4.8,4.8,4.8,9,9,9,13.2,13.2,13.2,13.2,13.2,13.2,NA,NA,NA,22.2,22.3,22.3,"04/22/2019"
"NICHD",6.1,6.1,6.1,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"04/22/2019"
"NIDDK",0.5,6.1,5.3,28.9,29.1,28.9,7,7.1,7,NA,NA,NA,NA,NA,NA,35.9,36.2,35.9,"04/22/2019"
"NIGMS",4.8,6.1,5.1,23,23.2,23.2,2,2,2,NA,NA,NA,2,2,2,25,25.2,25.2,"04/22/2019"
"NINDS",4.8,6.1,5.5,3.1,3.3,3.2,0,4,1,4,4,4,NA,NA,NA,3.1,7.3,4.3,"04/22/2019"
"All DACs",0,24.8,5.1,0,56,4.2,0,35.1,5.4,0,26.2,0.9,0,21.1,7.1,0,77,7.5,"04/22/2019"
"CDAC",5.5,5.5,5.5,3.5,3.5,3.5,0,0,0,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"04/23/2019"
"JAAMH",0.2,55.7,5.2,5.6,13.4,7.5,14.1,35.1,19,NA,NA,NA,0,0.2,0.1,5.8,48.5,24.8,"04/23/2019"
"Kids First DAC",1,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"04/23/2019"
"NCATS",5.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/23/2019"
"NCI DAC",0,24.7,3.8,0,5.6,0.6,0,3,0.1,0,0,0,NA,NA,NA,0,8.5,0.7,"04/23/2019"
"NHGRI",0,24.7,4.1,0,5.9,1,0,12.2,0.5,0.1,0.1,0.1,NA,NA,NA,0,15.6,1.4,"04/23/2019"
"NHLBI",0.6,10.9,4,1.1,2.3,1.7,27,35.7,29.9,0,0,0,NA,NA,NA,1.1,37,19.6,"04/23/2019"
"NIAID",0.6,5.5,3.8,55.2,55.2,55.2,21.1,21.1,21.1,NA,NA,NA,NA,NA,NA,76.3,76.3,76.3,"04/23/2019"
"NIAMS",5.5,5.5,5.5,8.3,8.3,8.3,NA,NA,NA,5,5,5,NA,NA,NA,13.3,13.3,13.3,"04/23/2019"
"NICHD",0.4,5.5,4.8,2.8,3.5,3.4,0,27.8,22,NA,NA,NA,NA,NA,NA,2.8,31.3,25.5,"04/23/2019"
"NIDCD DAC",5.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/23/2019"
"NIDCR",5.5,5.5,5.5,8.3,8.3,8.3,NA,NA,NA,5,5,5,NA,NA,NA,13.3,13.3,13.3,"04/23/2019"
"NIDDK",0.6,5.5,3,28.3,28.3,28.3,NA,NA,NA,7,7,7,NA,NA,NA,35.3,35.3,35.3,"04/23/2019"
"NIGMS",5.5,5.8,5.5,22.5,22.5,22.5,2,2,2,NA,NA,NA,2,2,2,24.5,24.5,24.5,"04/23/2019"
"NINDS",1.6,6.1,5.3,2.1,2.5,2.5,0,22,4.2,0.8,22,5.6,NA,NA,NA,2.2,24.5,7,"04/23/2019"
"All DACs",0,55.7,4.6,0,55.2,4.9,0,35.7,10,0,22,1.5,0,2,0.7,0,76.3,11.9,"04/23/2019"
"ES DAC",46.9,46.9,46.9,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"04/24/2019"
"JAAMH",0.6,46.9,16.8,4.5,12,7.2,14.2,35.1,19.8,NA,NA,NA,0.2,0.2,0.2,4.8,47,24.1,"04/24/2019"
"NCI DAC",0,46.9,30.4,0,4.1,0.9,0,3,0.2,0,0,0,NA,NA,NA,0,7,0.9,"04/24/2019"
"NEI",0.7,46.9,9.9,36.1,36.1,36.1,0,0,0,NA,NA,NA,NA,NA,NA,36.1,36.1,36.1,"04/24/2019"
"NHGRI",0,65.1,28.8,0,4.8,0.7,0,2.3,0.4,0,0,0,NA,NA,NA,0,7,1,"04/24/2019"
"NHLBI",5.8,91,33.1,0.1,13.1,1.1,0,27,1.9,0,0,0,NA,NA,NA,0.1,27.8,2.8,"04/24/2019"
"NIAID",46.9,46.9,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/24/2019"
"NICHD",46.9,46.9,46.9,2.1,2.1,2.1,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,4.9,4.9,4.9,"04/24/2019"
"NIDDK",5.2,71.1,38.2,26.7,27,26.8,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,26.8,27.1,27,"04/24/2019"
"NIGMS",5.6,46.9,33.2,21,21.1,21.1,2,2,2,NA,NA,NA,NA,NA,NA,23,23.1,23.1,"04/24/2019"
"NINDS",46.9,46.9,46.9,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"04/24/2019"
"All DACs",0,91,30.3,0,36.1,3.2,0,35.1,3.6,0,0,0,0.1,2.8,0.8,0,47,5.4,"04/24/2019"
"CDAC",0,0,0,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"04/25/2019"
"ES DAC",16.2,16.2,16.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/25/2019"
"JAAMH",0,41,15.2,3.7,10.8,4.8,14.2,35.1,17.6,0.3,0.3,0.3,NA,NA,NA,4.2,46,21.1,"04/25/2019"
"NCI DAC",0,84.9,14.3,0.2,2.8,0.9,0,2.1,0.4,0,2,1.6,NA,NA,NA,0.2,3,2.1,"04/25/2019"
"NEI",10.7,10.7,10.7,28.7,28.7,28.7,17.2,17.2,17.2,NA,NA,NA,NA,NA,NA,45.9,45.9,45.9,"04/25/2019"
"NHGRI",0,46.2,9.4,0.1,3.9,2.2,0,3.3,0.9,0,13.9,5.1,NA,NA,NA,0.2,14.8,3.2,"04/25/2019"
"NHLBI",0,30.8,9.9,0.4,12.5,10.7,0,10.2,9.4,0,10.2,2,NA,NA,NA,0.4,22.5,19.5,"04/25/2019"
"NICHD",9.9,24.2,18.6,3.8,4,3.8,21.9,21.9,21.9,NA,NA,NA,NA,NA,NA,25.7,25.9,25.8,"04/25/2019"
"NIDDK",1.8,41,23.6,25.7,26,25.9,0.1,7.1,3.6,NA,NA,NA,NA,NA,NA,26.1,32.9,29.5,"04/25/2019"
"NIGMS",16.2,24.2,20.2,20,20,20,2,2,2,NA,NA,NA,NA,NA,NA,22,22,22,"04/25/2019"
"NINDS",0,24.2,3.8,0,0.2,0.2,0,4,1,4,4,4,NA,NA,NA,0.2,4.2,1.5,"04/25/2019"
"All DACs",0,84.9,11.8,0,28.7,4.9,0,35.1,8.7,0,13.9,1.9,NA,NA,NA,0.2,46,12.4,"04/25/2019"
"JAAMH",0,13.8,6.1,2.8,3.2,3.1,14.2,14.2,14.2,0.3,0.3,0.3,0.3,0.3,0.3,3,17.5,13,"04/26/2019"
"NCI DAC",0,24.9,6.5,2,2.8,2.4,0,0,0,0,0,0,NA,NA,NA,2,2.9,2.4,"04/26/2019"
"NEI",2,2,2,34,34,34,0,0,0,NA,NA,NA,NA,NA,NA,34,34,34,"04/26/2019"
