"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIGMS",0,11.5,5.8,14.2,14.2,14.2,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,14.3,14.3,14.3,"08/07/2017"
"NINDS",5.2,5.2,5.2,2.1,2.1,2.1,5.6,5.6,5.6,NA,NA,NA,NA,NA,NA,7.7,7.7,7.7,"08/07/2017"
"All DACs",0,73.8,4,0,14.2,3.7,0,49,5.4,0,0,0,0.1,8.1,3.1,0.1,49.9,9.2,"08/07/2017"
"ES DAC",39.8,39.8,39.8,0.6,0.6,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,"08/08/2017"
"JAAMH",0.1,27.6,6.8,0.8,8.4,4.8,0,18.1,4.9,0,0,0,1.9,1.9,1.9,0.8,21,8.1,"08/08/2017"
"NCI DAC",0,39.8,13.9,0,6,2.1,0,21.8,5.3,0,12,6,NA,NA,NA,0.8,21.9,7.9,"08/08/2017"
"NEI",6.7,6.7,6.7,8.2,8.2,8.2,40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,49,49,49,"08/08/2017"
"NHGRI",0,39.8,13.2,1.5,6,3.5,0,11.1,4.6,0,9.3,3.7,NA,NA,NA,1.5,17.2,7.9,"08/08/2017"
"NHLBI",0,0.8,0.3,5.8,7.2,7.1,1,10.2,5.3,1,8.2,4.6,0,0,0,5.8,17.5,12.3,"08/08/2017"
"NIAID",5.1,5.1,5.1,0,0,0,45,45,45,NA,NA,NA,44.9,44.9,44.9,45,45,45,"08/08/2017"
"NIAMS",39.8,39.8,39.8,1.5,1.5,1.5,12.2,12.2,12.2,NA,NA,NA,NA,NA,NA,13.7,13.7,13.7,"08/08/2017"
"NICHD",0,0.7,0.3,0,0.2,0.1,0,15,7.5,NA,NA,NA,NA,NA,NA,0.2,15.1,7.6,"08/08/2017"
"NIDCR",0,0,0,0.2,0.2,0.2,14.3,15.2,14.8,NA,NA,NA,NA,NA,NA,14.5,15.5,15,"08/08/2017"
"NIDDK",0.7,0.7,0.7,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"08/08/2017"
"NIGMS",39.8,39.8,39.8,12.8,12.8,12.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,12.9,12.9,12.9,"08/08/2017"
"NINDS",3.7,3.7,3.7,1.4,1.4,1.4,NA,NA,NA,1,1,1,NA,NA,NA,2.4,2.4,2.4,"08/08/2017"
"All DACs",0,39.8,7,0,12.8,4.3,0,45,6.3,0,12,2.3,0,44.9,16,0.1,49,10,"08/08/2017"
"JAAMH",0.2,7,3.4,0.8,7.3,4.6,3.9,7,5.8,0,0,0,NA,NA,NA,4.7,14.3,10.4,"08/09/2017"
"NCI DAC",0,16,3.9,0,5.4,2.2,0,39.2,2.8,0,3.4,1.1,NA,NA,NA,0.1,40,4.9,"08/09/2017"
"NHGRI",0,8.5,5.3,0.4,4.9,3.2,0,15.8,7,0,17.4,3.5,NA,NA,NA,1.8,22.3,10,"08/09/2017"
"NHLBI",0,7,2.7,0.1,12.9,4.2,1,28.1,13.5,NA,NA,NA,NA,NA,NA,6.8,41,22.6,"08/09/2017"
"NIAMS",0.9,0.9,0.9,0.9,0.9,0.9,4.7,4.7,4.7,NA,NA,NA,NA,NA,NA,5.5,5.5,5.5,"08/09/2017"
"NIDDK",0.9,0.9,0.9,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,"08/09/2017"
"NIGMS",0,0,0,12,12,12,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,12.9,12.9,12.9,"08/09/2017"
"NINDS",0.7,0.7,0.7,0.4,0.4,0.4,1,1,1,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"08/09/2017"
"All DACs",0,16,3.3,0,12.9,3.4,0,39.2,7.3,0,17.4,1.5,0,0.9,0.1,0.1,41,11.5,"08/09/2017"
"ES DAC",10.2,10.2,10.2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/10/2017"
"JAAMH",0,0,0,13.5,13.5,13.5,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,15.3,15.3,15.3,"08/10/2017"
"NCI DAC",0,15.6,13.1,0.2,4.3,0.7,0,31.9,8.6,NA,NA,NA,11.1,34,19.1,3.4,34.3,13.3,"08/10/2017"
"NEI",10.2,10.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/10/2017"
"NHGRI",0,14.8,5.5,1,4.3,3,0,11.1,4.5,0,0,0,NA,NA,NA,1,14.6,5,"08/10/2017"
"NHLBI",0,10.2,2.3,4.8,5,5,1,10.2,1.6,0,7.2,2.2,NA,NA,NA,5,15,6.8,"08/10/2017"
"NIDDK",10.2,10.2,10.2,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"08/10/2017"
"NINDS",0.2,0.2,0.2,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"08/10/2017"
"All DACs",0,15.6,5.8,0.2,13.5,3.1,0,31.9,2.7,0,7.2,1.8,1.8,34,16.2,0.8,34.3,7.1,"08/10/2017"
"ES DAC",45.5,45.5,45.5,4.2,4.2,4.2,0,0,0,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"08/11/2017"
"JAAMH",0,25,8.6,0.3,12.6,6.5,5.8,18.1,9.9,0,0,0,7.1,7.1,7.1,2.7,18.5,13.6,"08/11/2017"
"NCI DAC",0,45.5,11.1,0.1,3.5,1.1,0,310,27,0,427,333.4,0,33,25.9,2.8,429.6,80.9,"08/11/2017"
"NHGRI",0,20.7,8.5,2.2,3.1,2.8,0,51.2,9.4,0,51.2,8.7,NA,NA,NA,2.2,54.3,12.3,"08/11/2017"
"NHLBI",0,20.7,9,3.1,4,3.8,10.1,10.2,10.1,0,1.1,0.8,NA,NA,NA,3.1,14.2,9.3,"08/11/2017"
"NICHD",9,9,9,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"08/11/2017"
"NIDCR",8.8,8.8,8.8,2.9,2.9,2.9,8.3,8.3,8.3,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"08/11/2017"
"NIGMS",8.8,45.5,27.2,10.1,10.2,10.1,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,11,11.1,11.1,"08/11/2017"
"NINDS",8.8,20.7,12.2,3.8,4,3.9,2.1,9,4.4,2.1,2.1,2.1,NA,NA,NA,5.9,13,7.7,"08/11/2017"
"All DACs",0,45.5,10.1,0.1,12.6,3,0,310,16.8,0,427,80.7,0,33,24.5,2.2,429.6,37.7,"08/11/2017"
"CDAC",2.9,2.9,2.9,10.5,10.5,10.5,2,2,2,NA,NA,NA,NA,NA,NA,12.5,12.5,12.5,"08/12/2017"
"ES DAC",2.9,2.9,2.9,3.5,3.5,3.5,0,0,0,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"08/12/2017"
"JAAMH",2.9,2.9,2.9,2.2,11.5,9.9,5.8,15.1,7.3,NA,NA,NA,NA,NA,NA,16.4,17.3,17.2,"08/12/2017"
"NCI DAC",2.9,10.5,3.8,2,2.3,2.2,0.1,7.1,0.6,0,422.9,211.4,9.9,9.9,9.9,2.1,425.1,20.4,"08/12/2017"
"NEI",2.9,2.9,2.9,4.5,4.5,4.5,40.8,40.8,40.8,40.8,40.8,40.8,NA,NA,NA,45.2,45.2,45.2,"08/12/2017"
"NHGRI",2.9,10.5,3.7,2.1,2.2,2.2,11.2,11.2,11.2,0,11.2,2.8,NA,NA,NA,2.1,13.3,12.1,"08/12/2017"
"NHLBI",2.9,2.9,2.9,3.4,3.4,3.4,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"08/12/2017"
"NIAID",2.9,2.9,2.9,41.4,41.4,41.4,0,0,0,NA,NA,NA,NA,NA,NA,41.4,41.4,41.4,"08/12/2017"
"NIAMS",2.9,2.9,2.9,2.2,2.2,2.2,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"08/12/2017"
"NICHD",2.9,2.9,2.9,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/12/2017"
"NIDDK",2.9,2.9,2.9,2.2,2.2,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"08/12/2017"
"NIGMS",2.9,2.9,2.9,9.4,9.4,9.4,1,1,1,NA,NA,NA,NA,NA,NA,10.4,10.4,10.4,"08/12/2017"
"NINDS",2.9,2.9,2.9,3.3,3.3,3.3,2.1,2.1,2.1,NA,NA,NA,NA,NA,NA,5.4,5.4,5.4,"08/12/2017"
"All DACs",2.9,10.5,3.1,2,41.4,4.3,0,40.8,6.8,0,422.9,67.8,9.9,9.9,9.9,2.1,425.1,13.4,"08/12/2017"
"NCI DAC",0,0,0,0.5,0.7,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.7,0.6,"08/13/2017"
"NHGRI",5.9,5.9,5.9,0.9,0.9,0.9,NA,NA,NA,0,0,0,NA,NA,NA,0.9,0.9,0.9,"08/13/2017"
"All DACs",0,5.9,2,0.5,0.9,0.7,0,0,0,0,0,0,NA,NA,NA,0.5,0.9,0.7,"08/13/2017"
"CDAC",5,5,5,8,8,8,2,2,2,NA,NA,NA,NA,NA,NA,10,10,10,"08/14/2017"
"JAAMH",0,12.8,0.6,1,9.6,9,0,5.8,5.5,NA,NA,NA,1.8,1.8,1.8,1,15.5,14.2,"08/14/2017"
"NCI DAC",0,13,2.4,0,6.9,2,0,30.2,4.2,0,426,106.2,0,29.8,6.5,0,426.7,29.6,"08/14/2017"
"NHGRI",0,67.9,4.5,0,6.7,0.9,0,8.8,0.9,0,28.2,1.9,NA,NA,NA,0,28.4,2.3,"08/14/2017"
"NHLBI",0,12,3.8,0.3,1.1,0.9,0,10.2,5.3,0,0,0,NA,NA,NA,0.3,11.4,5.6,"08/14/2017"
"NIAMS",6.3,6.3,6.3,0.1,0.1,0.1,8,8,8,NA,NA,NA,NA,NA,NA,8.1,8.1,8.1,"08/14/2017"
"NICHD",0,0,0,1.4,1.4,1.4,0,0,0,NA,NA,NA,NA,NA,NA,1.4,1.4,1.4,"08/14/2017"
"NIGMS",0,0,0,7.6,7.6,7.6,1,1,1,NA,NA,NA,NA,NA,NA,8.5,8.5,8.5,"08/14/2017"
"NINDS",9.5,9.5,9.5,1,1,1,2.1,2.1,2.1,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/14/2017"
"All DACs",0,67.9,2.5,0,9.6,4.1,0,30.2,4.4,0,426,35.1,0,29.8,4.6,0,426.7,14.3,"08/14/2017"
"ES DAC",0,0,0,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"08/15/2017"
"JAAMH",0,7.2,0.3,1.9,8.4,6.9,5.8,26.2,8.9,0,0,0,1.8,1.8,1.8,2.1,28,13.6,"08/15/2017"
"NCI DAC",0,12,0.7,0,5.8,0.6,0,21,10.4,0,426,377.2,14,21,14.1,1.1,426.3,294.3,"08/15/2017"
"NEI",0,0,0,1,1.4,1.2,40.7,40.8,40.7,NA,NA,NA,NA,NA,NA,41.7,42.2,41.9,"08/15/2017"
"NHGRI",0,27.2,1.8,0.2,6,1.7,0,9.8,1.8,0,0,0,NA,NA,NA,0.9,10.3,2.2,"08/15/2017"
"NHLBI",0,13.1,4,0,0.9,0.6,10.1,10.2,10.2,0,0.2,0.1,NA,NA,NA,0,10.5,2.4,"08/15/2017"
"NIAID",0,0,0,38.1,38.1,38.1,0,0,0,NA,NA,NA,NA,NA,NA,38.1,38.1,38.1,"08/15/2017"
"NIAMS",0,4.5,2.3,0.8,0.9,0.8,15.2,15.2,15.2,NA,NA,NA,NA,NA,NA,15.9,16,16,"08/15/2017"
"NICHD",0,0,0,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"08/15/2017"
"NIDDK",0,7.2,2.4,0.7,0.9,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.9,0.8,"08/15/2017"
"NIGMS",0,6.1,1.2,6,6.5,6.3,1,1,1,NA,NA,NA,1,1,1,7.2,7.4,7.4,"08/15/2017"
"NINDS",0,5,0.4,0.1,1.1,1,2.1,3.1,2.5,NA,NA,NA,1,1.9,1,2.1,3.2,2.2,"08/15/2017"
"All DACs",0,27.2,1.5,0,38.1,2.5,0,40.8,9,0,426,137.8,1,21,9,0,426.3,80.1,"08/15/2017"
"ES DAC",0.2,0.2,0.2,0.1,0.1,0.1,9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"08/16/2017"
"JAAMH",0.1,1,0.7,7.1,7.2,7.2,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,12.9,13,13,"08/16/2017"
"NCI DAC",0,13.3,1.9,0.1,5.2,1.5,0,43.1,15.1,0,0,0,39.2,39.2,39.2,0.2,43.7,17.2,"08/16/2017"
"NHGRI",0,1,0.6,0.3,5,1.8,0,19.1,6.7,0,4.2,0.8,NA,NA,NA,0.3,20.7,8.3,"08/16/2017"
"NHLBI",0,15.2,1.8,5.7,6.4,6.1,22.1,28.1,27.6,22.8,22.8,22.8,NA,NA,NA,28.5,34.2,33,"08/16/2017"
"NIDDK",1,1,1,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"08/16/2017"
"NINDS",64.8,64.8,64.8,0.2,0.2,0.2,2,2,2,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"08/16/2017"
"All DACs",0,64.8,2.4,0.1,7.2,3.8,0,43.1,15.9,0,22.8,9.5,39.2,39.2,39.2,0.2,43.7,20.2,"08/16/2017"
"CDAC",15.6,15.6,15.6,5.2,5.2,5.2,2,2,2,NA,NA,NA,NA,NA,NA,7.2,7.2,7.2,"08/17/2017"
"ES DAC",15.6,15.6,15.6,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"08/17/2017"
"JAAMH",0,16.5,14.5,0.2,12.5,10.7,8.9,22,10.6,0,0,0,1.1,1.1,1.1,0.2,26.2,20.2,"08/17/2017"
"Kids First DAC",15.6,15.6,15.6,1.2,1.2,1.2,NA,NA,NA,0,0,0,NA,NA,NA,1.2,1.2,1.2,"08/17/2017"
"NCI DAC",0,16.5,11,0.1,4.1,0.6,0,155.2,3.3,0,2.3,1.2,0,75.2,9.2,0.2,155.6,4.4,"08/17/2017"
"NEI",15.6,15.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/17/2017"
"NHGRI",0,40.9,13.8,0.1,4,3.1,0,19.1,3.6,0,4.2,1,NA,NA,NA,0.1,20.1,6.6,"08/17/2017"
"NHLBI",0,15.7,12.7,0.1,27.1,5.2,0.1,28.2,26.4,0,20.1,10.8,NA,NA,NA,0.2,33.6,24.7,"08/17/2017"
"NIAID",15.6,15.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/17/2017"
"NIAMS",15.6,16.5,15.9,0.1,1,0.7,NA,NA,NA,14.2,14.2,14.2,NA,NA,NA,14.3,14.3,14.3,"08/17/2017"
"NICHD",12.9,15.6,15.3,1.2,1.2,1.2,0,14,3.5,NA,NA,NA,NA,NA,NA,1.2,15.2,4.7,"08/17/2017"
"NIDCD DAC",15.6,15.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/17/2017"
"NIDCR",12.9,12.9,12.9,1,1,1,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"08/17/2017"
"NIDDK",15.6,15.6,15.6,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"08/17/2017"
"NIGMS",0,15.6,10.4,4,4.2,4.2,1,1,1,NA,NA,NA,NA,NA,NA,5,5.2,5.1,"08/17/2017"
"NINDS",0.7,16.5,14.5,0.1,0.5,0.2,0.1,6.9,0.5,NA,NA,NA,NA,NA,NA,0.2,7,0.7,"08/17/2017"
"All DACs",0,40.9,13,0.1,27.1,3.2,0,155.2,4.9,0,20.1,5.8,0,75.2,8.6,0.1,155.6,7.9,"08/17/2017"
"CDAC",16.4,16.4,16.4,4.2,4.2,4.2,2,2,2,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"08/18/2017"
"JAAMH",0,36.8,9.1,10.7,11.2,11,8.9,8.9,8.9,NA,NA,NA,1.1,1.1,1.1,12,20.1,18.4,"08/18/2017"
"NCI DAC",0,207.1,60.9,0,3.2,2.4,0,44.1,19.8,0,415.9,209.8,16.1,16.1,16.1,0,418.7,101.4,"08/18/2017"
"NEI",0.1,0.1,0.1,38,38,38,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,38.9,38.9,38.9,"08/18/2017"
"NHGRI",0,207.1,17.1,0,2.8,0.6,0,4.2,0.3,0,0,0,NA,NA,NA,0,7,0.9,"08/18/2017"
"NHLBI",0,207.1,5.9,2.9,4.2,3.3,0.8,28.2,3.5,0,0,0,NA,NA,NA,2.9,32.3,6.6,"08/18/2017"
"NIAMS",0.1,16.4,8.2,0.1,0.2,0.1,12.9,13,13,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"08/18/2017"
"NIDDK",0.1,0.1,0.1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"08/18/2017"
"NIGMS",6.8,6.8,6.8,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,1,1,1,4.2,4.2,4.2,"08/18/2017"
"NINDS",6.8,15,8,0,5.8,0.9,0.1,83.2,12,NA,NA,NA,NA,NA,NA,0.1,88.9,12.8,"08/18/2017"
"All DACs",0,207.1,15,0,38,4,0,83.2,6.2,0,415.9,116.5,1,16.1,7.9,0,418.7,23.4,"08/18/2017"
"JAAMH",0.9,0.9,0.9,10.1,10.1,10.1,8.9,8.9,8.9,NA,NA,NA,NA,NA,NA,19,19,19,"08/19/2017"
"NCI DAC",0,0,0,1.8,2,1.8,0,2,1.5,NA,NA,NA,NA,NA,NA,2,3.8,3.4,"08/19/2017"
"NEI",0,0,0,36.9,36.9,36.9,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,38.8,38.8,38.8,"08/19/2017"
"NHGRI",0.9,0.9,0.9,2,2,2,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"08/19/2017"
"NHLBI",0,1.2,0.6,2.8,22.8,10.5,23,23,23,0,0,0,NA,NA,NA,2.8,26.2,22,"08/19/2017"
"NIDDK",1.2,1.2,1.2,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"08/19/2017"
"NINDS",0.9,1.2,1,4.8,5,4.9,6,6,6,NA,NA,NA,NA,NA,NA,10.8,11.1,11,"08/19/2017"
"All DACs",0,1.2,0.4,1.8,36.9,8,0,23,6.6,0,0,0,NA,NA,NA,1.9,38.8,13.5,"08/19/2017"
"JAAMH",0,0,0,8.9,8.9,8.9,8.9,8.9,8.9,NA,NA,NA,NA,NA,NA,17.8,17.8,17.8,"08/20/2017"
"NCI DAC",0,4.1,3.1,0.5,3.8,1.4,0,77.8,39.4,NA,NA,NA,NA,NA,NA,2.4,78.5,40.8,"08/20/2017"
"NHLBI",0,22.3,18.4,1.9,2.3,2.2,28.9,28.9,28.9,0,0,0,NA,NA,NA,2.3,30.9,8,"08/20/2017"
"All DACs",0,22.3,15.2,0.5,8.9,2.4,0,77.8,31.3,0,0,0,NA,NA,NA,2.3,78.5,13.7,"08/20/2017"
"CDAC",4.8,73,38.9,1,1.1,1.1,3,3,3,NA,NA,NA,NA,NA,NA,4,4.2,4.1,"08/21/2017"
"JAAMH",1.8,73,62.3,6.8,8.1,7.8,8.9,15.1,9.8,NA,NA,NA,NA,NA,NA,16.9,21.9,17.6,"08/21/2017"
"NCI DAC",0,73,11.6,0,6.7,1.7,0,36,3.4,0,419.9,70,0,33,16.5,0,420.1,11.2,"08/21/2017"
"NEI",5.9,73,39.4,34.9,35.1,35,15,15,15,NA,NA,NA,NA,NA,NA,49.9,50.1,50,"08/21/2017"
"NHGRI",0,73,19.7,0.1,4.2,2.5,0,8.9,0.4,0,0,0,NA,NA,NA,0.2,9,2.7,"08/21/2017"
"NHLBI",4.8,73,20,1,1,1,0.1,28.9,6.5,NA,NA,NA,NA,NA,NA,1.1,29.9,7.5,"08/21/2017"
"NIAMS",73,73,73,2,2,2,20.9,20.9,20.9,NA,NA,NA,NA,NA,NA,22.8,22.8,22.8,"08/21/2017"
"NICHD",73,73,73,2.8,2.8,2.8,22,22,22,NA,NA,NA,NA,NA,NA,24.8,24.8,24.8,"08/21/2017"
"NIDCR",2.7,2.7,2.7,2.1,2.1,2.1,8,8,8,NA,NA,NA,NA,NA,NA,10,10,10,"08/21/2017"
"NIDDK",1.8,73,37.4,0.3,0.7,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.8,0.5,"08/21/2017"
"NIGMS",2.7,73,26.1,0.1,15.8,5.3,1,1,1,NA,NA,NA,0,0,0,1.1,15.8,6,"08/21/2017"
"NINDS",73,73,73,2.8,2.8,2.8,8.3,19.2,15.2,NA,NA,NA,NA,NA,NA,11.1,22,18,"08/21/2017"
"All DACs",0,73,28.7,0,35.1,4,0,36,5.5,0,419.9,11.3,0,33,11,0,420.1,11.5,"08/21/2017"
"CDAC",0.5,0.5,0.5,0.2,0.2,0.2,3,3,3,NA,NA,NA,NA,NA,NA,3.3,3.3,3.3,"08/22/2017"
"ES DAC",0.5,0.5,0.5,2.2,2.2,2.2,7,7,7,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"08/22/2017"
"JAAMH",0.5,17.8,5.2,6,7.3,7,8.9,15.1,9.7,NA,NA,NA,NA,NA,NA,16,21.2,16.7,"08/22/2017"
"NCI DAC",0.1,20.1,3.3,0,6.3,1.9,0,32.9,12.8,0,383.3,96.4,13.2,32.9,21.7,0,385.3,20.3,"08/22/2017"
"NHGRI",0.5,19.1,8.2,0,0.4,0.1,0,0,0,0,0,0,NA,NA,NA,0,0.4,0.1,"08/22/2017"
"NHLBI",0.2,5.3,2.8,0,6.9,3.2,14.9,28.9,20.9,0,0,0,NA,NA,NA,0.4,29.2,21,"08/22/2017"
"NIDDK",5.2,5.2,5.2,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"08/22/2017"
"NIGMS",0,0.5,0.3,14.6,15,14.8,0,0,0,NA,NA,NA,NA,NA,NA,14.7,15.1,14.9,"08/22/2017"
"NINDS",0.5,13.1,5.5,1.8,2,2,6,6,6,NA,NA,NA,NA,NA,NA,7.9,8.1,8,"08/22/2017"
"All DACs",0,20.1,4,0,15,2.5,0,32.9,12,0,383.3,38.6,13.2,32.9,21.7,0,385.3,16.9,"08/22/2017"
"JAAMH",0.2,22.6,5.3,15,15.5,15.1,4.9,4.9,4.9,0.8,0.8,0.8,0.7,0.8,0.7,15.8,20.4,17.4,"08/23/2017"
"NCATS",22.6,22.6,22.6,28.8,28.8,28.8,NA,NA,NA,285.2,285.2,285.2,NA,NA,NA,314,314,314,"08/23/2017"
"NCI DAC",0,16.2,10.2,0,12.8,3.9,0,21,3.5,NA,NA,NA,19,29,24,0.9,33.9,8.8,"08/23/2017"
"NEI",0.9,5.2,3,33.1,33.1,33.1,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,35,35,35,"08/23/2017"
"NHGRI",0,22.6,11.8,0.8,4.8,1.1,0,6.1,0.3,0,0,0,NA,NA,NA,0.8,7.2,1.4,"08/23/2017"
"NHLBI",0.1,1,0.1,1,1.1,1.1,0,13.9,13.4,NA,NA,NA,NA,NA,NA,1,15,14.5,"08/23/2017"
"NIAID",22.6,22.6,22.6,29.9,29.9,29.9,0,0,0,NA,NA,NA,NA,NA,NA,30,30,30,"08/23/2017"
"NIAMS",22.6,22.6,22.6,4.7,4.7,4.7,3.2,16.1,5.5,NA,NA,NA,NA,NA,NA,7.9,20.8,10.2,"08/23/2017"
"NIDCR",22.6,22.6,22.6,4.7,4.7,4.7,16.1,16.1,16.1,NA,NA,NA,NA,NA,NA,20.8,20.8,20.8,"08/23/2017"
"NIDDK",22.6,22.6,22.6,0.8,0.8,0.8,0,5.9,3.5,NA,NA,NA,6.9,14,9.2,0.8,14.8,5.3,"08/23/2017"
"NIGMS",0,16.2,4.6,13.8,13.9,13.8,0,0,0,NA,NA,NA,0,0,0,13.8,13.9,13.8,"08/23/2017"
"NINDS",0.9,22.6,6.3,0.8,0.9,0.8,6,22,12.7,6.3,6.3,6.3,NA,NA,NA,6.9,22.9,13.5,"08/23/2017"
"All DACs",0,22.6,9.1,0,33.1,4,0,22,6.6,0,285.2,23.3,0,29,9.6,0.8,314,12,"08/23/2017"
"CDAC",9,9,9,5.2,5.2,5.2,0,0,0,NA,NA,NA,NA,NA,NA,5.2,5.2,5.2,"08/24/2017"
"JAAMH",0.9,24.1,14.3,4.2,14.5,6.7,4.9,4.9,4.9,0,0,0,NA,NA,NA,4.2,19.4,7.9,"08/24/2017"
"NCI DAC",0,2.9,0.2,0.2,12.2,4.8,0,8,5.5,0,408.2,139.1,0,74,3,0.2,412.2,14.7,"08/24/2017"
"NHGRI",0,9,6.5,0,4.2,3.7,0,2.3,2.1,3.4,3.4,3.4,NA,NA,NA,0,7.4,5.9,"08/24/2017"
"NHLBI",0,9,7.5,4.9,14,9.6,13,13.1,13,NA,NA,NA,NA,NA,NA,18,27,22.6,"08/24/2017"
"NIAMS",0.9,9,4.9,4,4.2,4.1,16,16,16,NA,NA,NA,NA,NA,NA,20.3,20.3,20.3,"08/24/2017"
"NIDDK",9,9,9,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"08/24/2017"
"NINDS",0.1,9,4.5,0,5.8,2.9,2.3,6,3.5,NA,NA,NA,NA,NA,NA,6.1,8.1,7.4,"08/24/2017"
"All DACs",0,24.1,5.1,0,14.5,4.9,0,16,4.8,0,408.2,38.6,0,74,3,0,412.2,12.2,"08/24/2017"
"JAAMH",0.1,0.1,0.1,13,13,13,11.7,11.7,11.7,NA,NA,NA,NA,NA,NA,24.7,24.7,24.7,"08/25/2017"
"NCI DAC",0.2,20.9,7.5,0.2,4.1,2.5,0,28.9,10.4,0,0,0,NA,NA,NA,0.2,33,10.3,"08/25/2017"
"NHGRI",3.1,4.7,4.3,0,0.2,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0,0.2,0.1,"08/25/2017"
"NHLBI",4.7,43.2,10.1,3.8,4.1,4,13.1,14,13.3,NA,NA,NA,NA,NA,NA,17,17.9,17.3,"08/25/2017"
"All DACs",0.1,43.2,7.5,0,13,3.3,0,28.9,9.3,0,0,0,NA,NA,NA,0,33,12.1,"08/25/2017"
